gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn,SEASON,SEASON_TYPE
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,30,4:53,0,0,0,0,0,2,0,6,0,0,0,0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,0,6:41,0,0,0,2,0,2,2,14,0,0,0,1,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,DNP - Coach's Decision,7,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,DNP - Coach's Decision,44,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,DNP - Coach's Decision,1,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,DNP - Coach's Decision,43,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,203078,Bradley,Beal,B. Beal,bradley-beal,F,,3,34:36,4,0,4,14,12,11,14,58,0,5,0,3,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,8,25:50,0,0,0,4,10,7,10,38,0,1,4,2,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,203458,Alex,Len,A. Len,alex-len,C,,27,12:11,0,2,0,6,2,4,4,18,0,1,2,0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,203526,Raul,Neto,R. Neto,raul-neto,G,,19,19:19,0,0,0,2,2,4,6,28,0,0,2,2,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,4,29:07,2,2,4,4,7,9,10,46,0,0,0,5,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,202722,Davis,Bertans,D. Bertans,davis-bertans,,,42,23:43,0,0,0,0,4,7,8,40,0,1,6,1,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,202397,Ish,Smith,I. Smith,ish-smith,,,14,23:20,0,2,0,6,8,5,4,28,0,1,1,1,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,,,21,20:00,2,3,3,6,5,4,2,22,1,0,1,5,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1628990,Chandler,Hutchison,C. Hutchison,chandler-hutchison,,,1,16:29,0,4,0,2,11,2,6,20,0,1,1,1,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,201577,Robin,Lopez,R. Lopez,robin-lopez,,,15,10:15,0,0,0,4,5,2,8,24,0,0,2,0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,,,16,7:58,0,0,0,0,3,0,2,6,0,1,0,0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,7:58,0,0,0,0,3,0,2,6,0,1,1,1,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1630216,Cassius,Winston,C. Winston,cassius-winston,,,5,5:29,0,0,0,2,3,0,2,4,0,1,1,0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629067,Isaac,Bonga,I. Bonga,isaac-bonga,,,17,3:45,0,0,0,0,0,0,2,2,1,1,0,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,14,21:44,0,2,0,2,2,7,4,30,2,0,2,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,12,23:17,0,0,2,14,4,5,7,28,0,0,2,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,21,26:17,2,0,4,8,4,7,5,32,0,0,1,5,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,31,23:04,0,0,0,2,4,4,5,30,0,0,2,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,25,28:34,2,6,4,22,4,7,5,32,1,0,1,3,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,22,19:55,0,0,0,2,2,2,7,18,5,0,1,1,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,33,22:40,0,0,0,2,4,5,7,16,0,0,4,2,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,39,15:57,0,3,0,2,2,2,6,14,1,0,4,3,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,18,13:30,0,0,0,0,4,4,6,14,1,1,1,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,30,15:42,5,0,2,2,4,6,3,16,0,0,0,3,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,0,13:41,6,0,2,8,2,4,0,10,3,0,0,3,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,,1,5:29,0,0,0,0,2,4,0,4,0,1,0,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,,44,5:06,0,0,2,4,2,4,0,4,1,0,1,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,7,3:20,0,0,0,0,0,2,0,2,0,0,1,0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,,43,1:44,0,0,0,0,0,2,0,0,0,0,1,1,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,14,25:45,0,0,3,0,8,11,7,16,1,0,2,1,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,12,31:41,2,3,2,10,11,9,10,24,0,1,2,4,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,21,27:54,2,3,0,12,6,9,7,20,1,0,2,5,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,31,27:18,0,2,0,2,6,9,7,20,0,0,2,0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,25,30:16,2,0,4,14,10,11,7,22,0,0,1,2,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,22,18:20,0,0,0,4,9,6,5,22,0,1,3,1,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,33,18:09,0,2,0,2,6,6,5,20,1,0,3,1,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,0,11:15,0,0,0,2,2,6,5,12,1,0,2,0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,30,9:20,0,0,3,0,2,8,2,12,0,0,0,0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,39,16:02,2,0,0,2,8,8,5,18,1,1,4,3,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,18,10:30,0,2,0,0,6,4,0,10,0,0,3,1,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,,1,6:10,0,0,0,0,2,4,0,6,0,0,0,0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,,44,3:44,0,0,0,0,2,2,0,4,0,0,0,0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,7,3:36,0,0,0,0,2,2,0,4,0,0,1,0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,DNP - Coach's Decision,43,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,202722,Davis,Bertans,D. Bertans,davis-bertans,F,,42,31:17,0,0,2,2,4,10,9,36,0,0,2,2,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,8,27:03,0,0,3,2,2,8,8,22,0,1,4,2,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,203458,Alex,Len,A. Len,alex-len,C,,27,10:45,0,0,0,2,0,3,5,12,0,0,1,0,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,203078,Bradley,Beal,B. Beal,bradley-beal,G,,3,37:21,3,4,0,8,8,8,9,42,1,2,0,6,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,4,34:11,7,5,5,6,4,7,5,38,0,2,4,3,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,202397,Ish,Smith,I. Smith,ish-smith,,,14,20:15,0,0,0,4,8,5,4,26,0,0,1,1,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,,,21,22:23,0,10,2,12,6,9,7,20,1,0,3,3,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,203526,Raul,Neto,R. Neto,raul-neto,,,19,20:06,2,0,0,2,2,4,3,20,0,0,1,2,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,201577,Robin,Lopez,R. Lopez,robin-lopez,,,15,14:52,4,0,0,4,2,0,0,16,1,0,0,3,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,,,16,11:53,0,0,0,0,4,2,7,8,0,0,2,0,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,6:10,0,0,0,0,0,2,3,0,0,0,0,2,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1629067,Isaac,Bonga,I. Bonga,isaac-bonga,,,17,3:44,0,0,0,0,0,2,0,0,0,0,0,1,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1628990,Chandler,Hutchison,C. Hutchison,chandler-hutchison,,DNP - Coach's Decision,1,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1630216,Cassius,Winston,C. Winston,cassius-winston,,DNP - Coach's Decision,5,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,14,30:57,0,2,0,2,14,12,19,28,3,0,2,0,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,12,37:27,4,2,0,8,13,14,19,36,1,6,4,2,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,21,11:24,0,0,0,2,3,4,4,12,0,1,1,3,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,31,28:06,2,2,0,4,13,10,17,26,0,0,2,2,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,25,24:31,1,2,2,8,10,8,12,16,0,1,5,8,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,33,22:18,0,2,0,0,7,7,11,30,0,0,1,5,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,22,15:08,0,0,0,2,3,5,4,20,0,0,1,0,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,0,21:34,2,0,2,8,2,7,2,22,1,0,4,1,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,18,7:03,2,0,0,4,2,3,0,10,0,0,1,1,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,39,13:39,1,0,0,0,4,4,4,16,0,3,4,3,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,30,11:17,2,2,3,2,2,3,2,10,0,0,3,1,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,,1,16:37,0,0,0,0,7,8,11,14,1,1,2,1,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,DNP - Coach's Decision,7,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,DNP - Coach's Decision,44,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000104,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,DNP - Coach's Decision,43,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,202722,Davis,Bertans,D. Bertans,davis-bertans,F,,42,23:02,0,2,7,2,4,4,2,20,1,0,1,2,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,8,41:33,7,3,9,8,12,10,7,34,1,1,4,2,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,C,,21,25:59,0,6,0,8,8,8,2,24,5,0,3,4,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,203078,Bradley,Beal,B. Beal,bradley-beal,G,,3,42:50,0,0,5,8,14,10,7,34,2,3,4,8,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,4,42:15,4,2,0,2,13,12,7,36,0,2,5,10,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,203458,Alex,Len,A. Len,alex-len,,,27,1:23,0,0,0,0,0,0,0,2,0,0,2,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,201577,Robin,Lopez,R. Lopez,robin-lopez,,,15,18:58,2,4,0,14,6,4,5,12,2,0,0,1,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,202397,Ish,Smith,I. Smith,ish-smith,,,14,19:32,0,0,0,2,3,4,0,12,1,0,3,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,203526,Raul,Neto,R. Neto,raul-neto,,,19,21:40,3,0,0,4,8,6,5,20,0,0,4,3,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1629067,Isaac,Bonga,I. Bonga,isaac-bonga,,,17,0:22,0,0,0,0,0,0,0,2,0,0,0,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,,,16,2:27,0,0,0,0,2,2,0,4,0,0,1,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1628990,Chandler,Hutchison,C. Hutchison,chandler-hutchison,,DNP - Coach's Decision,1,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,DNP - Coach's Decision,24,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000104,1610612764,Washington,Wizards,WAS,wizards,1630216,Cassius,Winston,C. Winston,cassius-winston,,DNP - Coach's Decision,5,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,203078,Bradley,Beal,B. Beal,bradley-beal,F,,3,39:41,3,2,0,10,15,8,16,50,0,2,2,9,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,8,42:39,4,2,2,6,15,8,16,50,0,1,3,3,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,C,,21,28:44,0,1,0,6,13,6,13,34,2,0,5,3,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,203526,Raul,Neto,R. Neto,raul-neto,G,,19,29:36,0,0,3,2,13,4,11,30,0,1,4,2,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,4,37:56,4,3,0,2,18,10,15,48,0,0,4,5,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,202397,Ish,Smith,I. Smith,ish-smith,,,14,25:38,0,0,4,4,11,8,3,24,0,1,4,0,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,201577,Robin,Lopez,R. Lopez,robin-lopez,,,15,17:10,0,0,0,6,6,4,3,18,1,1,1,2,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,,,16,10:36,0,0,0,0,4,2,3,4,0,0,4,0,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,3:00,0,0,0,0,0,0,0,2,0,0,3,1,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,203458,Alex,Len,A. Len,alex-len,,,27,1:40,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1629067,Isaac,Bonga,I. Bonga,isaac-bonga,,,17,1:40,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1628990,Chandler,Hutchison,C. Hutchison,chandler-hutchison,,,1,1:40,0,0,0,2,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000105,1610612764,Washington,Wizards,WAS,wizards,1630216,Cassius,Winston,C. Winston,cassius-winston,,DNP - Coach's Decision,5,,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,14,29:13,2,0,0,2,5,8,7,26,0,0,1,0,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,12,36:38,0,2,3,10,10,8,9,30,1,0,3,5,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,C,,25,39:00,6,0,6,14,6,8,9,32,2,2,4,8,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,G,,22,16:27,0,0,2,4,5,7,2,16,0,0,4,0,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,31,30:58,5,0,3,10,5,8,9,28,0,0,3,6,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,33,14:07,0,2,0,0,6,0,2,10,0,0,1,2,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,39,15:58,2,6,0,4,6,0,2,10,3,0,4,5,2020-21,Playoffs
0042000105,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,0,26:28,2,0,2,6,6,1,5,16,0,1,2,2,2020-21,Playoffs
