gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON,SEASON_TYPE
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,,38:05,126.8,126.8,104.9,104.9,22.0,22.0,0.429,7.5,51.7,0.19,0.212,0.2,6.9,0.333,0.258,0.146,0.146,103.33,103.33,86.11,82.0,0.093,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,,18:15,117.9,117.9,151.3,151.3,-33.3,-33.3,0.0,0.0,0.0,0.08,0.154,0.105,0.0,0.667,0.621,0.102,0.102,102.62,102.62,85.52,39.0,0.052,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,,13:46,120.7,120.7,142.9,142.9,-22.2,-22.2,0.083,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.059,99.42,99.42,82.85,29.0,0.015,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,,18:25,112.8,112.8,109.8,109.8,3.1,3.1,0.2,0.0,20.0,0.059,0.053,0.056,0.0,0.688,0.688,0.186,0.186,104.25,104.25,86.88,39.0,0.115,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,,9:39,80.0,80.0,150.0,150.0,-70.0,-70.0,0.2,1.0,16.7,0.0,0.143,0.056,16.7,0.5,0.644,0.217,0.217,99.48,99.48,82.9,20.0,0.094,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,,4:53,120.0,120.0,81.8,81.8,38.2,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,103.21,103.21,86.01,10.0,-0.154,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,,6:41,117.6,117.6,131.3,131.3,-13.6,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.042,0.056,0.056,118.5,118.5,98.75,17.0,0.08,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,Playoffs
0042000101,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,203078,Bradley,Beal,B. Beal,bradley-beal,F,,,34:36,104.2,104.2,134.7,134.7,-30.6,-30.6,0.188,3.0,8.8,0.0,0.138,0.056,2.9,0.518,0.539,0.356,0.356,99.88,99.88,83.24,72.0,0.158,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,,25:50,115.1,115.1,121.8,121.8,-6.7,-6.7,0.048,0.33,9.1,0.071,0.217,0.137,27.3,0.75,0.751,0.156,0.156,100.34,100.34,83.61,53.0,0.069,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,203458,Alex,Len,A. Len,alex-len,C,,,12:11,96.0,96.0,140.0,140.0,-44.0,-44.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.6,0.6,0.172,0.172,98.5,98.5,82.08,25.0,0.113,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,203526,Raul,Neto,R. Neto,raul-neto,G,,,19:19,90.0,90.0,129.3,129.3,-39.3,-39.3,0.083,0.0,16.7,0.04,0.111,0.07,0.0,0.4,0.4,0.109,0.109,100.64,100.64,83.87,40.0,0.031,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,,29:07,106.6,106.6,126.6,126.6,-20.0,-20.0,0.458,2.75,36.7,0.057,0.16,0.1,13.3,0.2,0.347,0.275,0.275,103.03,103.03,85.86,61.0,0.074,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,202722,Davis,Bertans,D. Bertans,davis-bertans,,,,23:43,106.1,106.1,126.0,126.0,-19.9,-19.9,0.0,0.0,0.0,0.0,0.105,0.041,0.0,0.0,0.0,0.068,0.068,100.17,100.17,83.47,49.0,-0.082,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,202397,Ish,Smith,I. Smith,ish-smith,,,,23:20,81.6,81.6,100.0,100.0,-18.4,-18.4,0.273,3.0,16.7,0.0,0.04,0.017,5.6,0.357,0.357,0.246,0.246,101.83,101.83,84.86,49.0,0.048,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,,,,20:00,100.0,100.0,104.9,104.9,-4.9,-4.9,0.077,1.0,10.0,0.143,0.105,0.128,10.0,0.75,0.691,0.173,0.173,99.6,99.6,83.0,42.0,0.159,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1628990,Chandler,Hutchison,C. Hutchison,chandler-hutchison,,,,16:29,60.6,60.6,102.8,102.8,-42.2,-42.2,0.167,1.0,14.3,0.0,0.143,0.05,14.3,0.25,0.41,0.136,0.136,100.49,100.49,83.74,33.0,0.056,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,201577,Robin,Lopez,R. Lopez,robin-lopez,,,,10:15,104.3,104.3,156.5,156.5,-52.2,-52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.115,0.115,107.71,107.71,89.76,23.0,0.016,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1630264,Anthony,Gill,A. Gill,anthony-gill,,,,7:58,80.0,80.0,86.7,86.7,-6.7,-6.7,0.0,0.0,0.0,0.0,0.143,0.056,0.0,0.0,0.0,0.048,0.048,90.38,90.38,75.31,15.0,0.0,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,,7:58,80.0,80.0,86.7,86.7,-6.7,-6.7,0.0,0.0,0.0,0.0,0.143,0.056,0.0,0.0,0.0,0.095,0.095,90.38,90.38,75.31,15.0,-0.148,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1630216,Cassius,Winston,C. Winston,cassius-winston,,,,5:29,80.0,80.0,100.0,100.0,-20.0,-20.0,1.0,0.5,16.7,0.125,0.2,0.154,33.3,0.333,0.333,0.333,0.333,87.54,87.54,72.95,10.0,-0.053,2020-21,Playoffs
0042000102,1610612764,Washington,Wizards,WAS,wizards,1629067,Isaac,Bonga,I. Bonga,isaac-bonga,,,,3:45,57.1,57.1,28.6,28.6,28.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,89.6,89.6,74.67,7.0,1.667,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,,21:44,136.4,136.4,118.2,118.2,18.2,18.2,0.083,2.0,33.3,0.063,0.04,0.049,16.7,0.833,0.833,0.082,0.082,97.18,97.18,80.98,44.0,0.05,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,23:17,134.0,134.0,119.1,119.1,14.9,14.9,0.053,1.0,6.7,0.0,0.321,0.2,6.7,0.731,0.731,0.255,0.255,99.99,99.99,83.32,50.0,0.188,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,,26:17,150.9,150.9,113.0,113.0,38.0,38.0,0.115,3.0,17.6,0.0,0.241,0.152,5.9,0.792,0.826,0.237,0.237,97.7,97.7,81.42,53.0,0.187,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,,23:04,153.2,153.2,110.4,110.4,42.8,42.8,0.111,0.0,30.0,0.0,0.0,0.0,0.0,0.643,0.643,0.132,0.132,98.83,98.83,82.36,47.0,0.056,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,,28:34,141.4,141.4,110.3,110.3,31.0,31.0,0.333,4.0,32.0,0.095,0.206,0.164,8.0,0.733,0.733,0.262,0.262,97.46,97.46,81.21,58.0,0.241,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,,19:55,93.0,93.0,73.8,73.8,19.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.098,0.098,102.44,102.44,85.37,43.0,0.176,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,,22:40,114.3,114.3,85.4,85.4,28.9,28.9,0.1,2.0,22.2,0.0,0.029,0.018,11.1,0.5,0.595,0.125,0.125,102.71,102.71,85.59,49.0,0.042,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,,15:57,85.7,85.7,76.5,76.5,9.2,9.2,0.091,1.0,11.1,0.211,0.28,0.25,11.1,0.25,0.301,0.2,0.2,103.82,103.82,86.52,35.0,0.078,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,,13:30,82.8,82.8,88.9,88.9,-6.1,-6.1,0.333,1.5,27.3,0.0,0.0,0.0,18.2,0.0,0.0,0.242,0.242,99.56,99.56,82.96,29.0,-0.134,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,,15:42,114.7,114.7,81.8,81.8,32.9,32.9,0.0,0.0,0.0,0.0,0.05,0.029,11.1,0.75,0.793,0.237,0.237,102.42,102.42,85.35,34.0,0.242,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,,13:41,96.3,96.3,66.7,66.7,29.6,29.6,0.4,2.0,18.2,0.0,0.105,0.057,9.1,0.571,0.601,0.281,0.281,94.71,94.71,78.93,27.0,0.568,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,,,5:29,100.0,100.0,80.0,80.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,87.54,87.54,72.95,10.0,-0.105,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,,,5:06,100.0,100.0,80.0,80.0,20.0,20.0,0.0,0.0,0.0,0.2,0.286,0.25,0.0,1.0,1.0,0.182,0.182,94.12,94.12,78.43,10.0,0.6,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,,3:20,33.3,33.3,66.7,66.7,-33.3,-33.3,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.286,86.4,86.4,72.0,6.0,4.0,2020-21,Playoffs
0042000102,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,,,1:44,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,110.77,92.31,4.0,2.0,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,,25:45,172.2,172.2,113.0,113.0,59.3,59.3,0.063,0.0,18.2,0.067,0.097,0.087,0.0,0.833,0.833,0.155,0.155,100.66,100.66,83.88,54.0,0.095,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,31:41,142.6,142.6,101.5,101.5,41.2,41.2,0.161,2.5,22.7,0.0,0.333,0.213,9.1,0.643,0.672,0.23,0.23,102.26,102.26,85.22,68.0,0.178,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,,27:54,155.7,155.7,108.2,108.2,47.5,47.5,0.087,1.0,8.0,0.0,0.242,0.154,8.0,0.861,0.854,0.348,0.348,104.95,104.95,87.46,61.0,0.242,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,,27:18,161.0,161.0,112.1,112.1,48.9,48.9,0.188,0.0,35.3,0.0,0.0,0.0,0.0,0.682,0.682,0.172,0.172,102.86,102.86,85.71,59.0,0.087,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,,30:16,152.3,152.3,109.1,109.1,43.2,43.2,0.281,4.5,40.9,0.091,0.086,0.088,9.1,0.7,0.618,0.183,0.183,103.89,103.89,86.57,65.0,0.113,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,,18:20,77.5,77.5,83.7,83.7,-6.2,-6.2,0.0,0.0,0.0,0.0,0.087,0.045,0.0,0.333,0.363,0.156,0.156,108.65,108.65,90.55,40.0,-0.028,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,201588,George,Hill,G. Hill,george-hill,,,,18:09,94.7,94.7,100.0,100.0,-5.3,-5.3,0.154,1.0,33.3,0.0,0.095,0.049,33.3,1.25,1.25,0.095,0.095,101.82,101.82,84.85,38.0,0.075,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,,,,11:15,104.3,104.3,87.0,87.0,17.4,17.4,0.333,0.0,33.3,0.0,0.059,0.034,0.0,0.5,0.5,0.154,0.154,98.1,98.1,81.75,23.0,0.113,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,,9:20,95.0,95.0,85.0,85.0,10.0,10.0,0.25,1.0,16.7,0.0,0.067,0.038,16.7,0.375,0.375,0.208,0.208,102.82,102.82,85.68,20.0,0.1,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,2730,Dwight,Howard,D. Howard,dwight-howard,,,,16:02,88.2,88.2,88.2,88.2,0.0,0.0,0.182,1.0,25.0,0.125,0.304,0.231,25.0,0.5,0.665,0.158,0.158,101.81,101.81,84.84,34.0,0.203,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,,10:30,69.6,69.6,72.0,72.0,-2.4,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.333,0.515,0.308,0.308,109.71,109.71,91.43,23.0,-0.381,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,,,6:10,100.0,100.0,69.2,69.2,30.8,30.8,0.0,0.0,0.0,0.0,0.091,0.063,0.0,1.0,1.0,0.2,0.2,101.19,101.19,84.32,13.0,0.462,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,,,3:44,87.5,87.5,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.556,0.0,0.0,0.0,0.1,0.1,102.86,102.86,85.71,8.0,0.4,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,,3:36,71.4,71.4,87.5,87.5,-16.1,-16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,83.33,7.0,-0.154,2020-21,Playoffs
0042000103,1610612755,Philadelphia,76ers,PHI,sixers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,202722,Davis,Bertans,D. Bertans,davis-bertans,F,,,31:17,106.0,106.0,156.7,156.7,-50.7,-50.7,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.417,0.546,0.105,0.105,102.8,102.8,85.67,67.0,0.012,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,,27:03,100.0,100.0,143.1,143.1,-43.1,-43.1,0.0,0.0,0.0,0.028,0.2,0.089,10.0,0.625,0.563,0.149,0.149,103.81,103.81,86.51,59.0,0.032,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,203458,Alex,Len,A. Len,alex-len,C,,,10:45,85.2,85.2,148.0,148.0,-62.8,-62.8,0.125,0.0,25.0,0.067,0.143,0.091,0.0,0.333,0.333,0.103,0.103,116.09,116.09,96.74,27.0,0.025,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,203078,Bradley,Beal,B. Beal,bradley-beal,G,,,37:21,100.0,100.0,134.6,134.6,-34.6,-34.6,0.15,3.0,9.1,0.023,0.172,0.082,3.0,0.404,0.436,0.337,0.337,103.45,103.45,86.21,80.0,0.091,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,,34:11,104.1,104.1,124.7,124.7,-20.5,-20.5,0.5,3.33,30.3,0.077,0.3,0.174,9.1,0.583,0.644,0.28,0.28,102.51,102.51,85.42,73.0,0.205,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,202397,Ish,Smith,I. Smith,ish-smith,,,,20:15,104.3,104.3,116.3,116.3,-11.9,-11.9,0.286,4.0,33.3,0.04,0.25,0.133,8.3,0.5,0.5,0.145,0.145,105.48,105.48,87.9,46.0,0.144,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,,,,22:23,110.6,110.6,133.3,133.3,-22.7,-22.7,0.0,0.0,0.0,0.167,0.045,0.115,0.0,0.75,0.82,0.172,0.172,98.64,98.64,82.2,47.0,0.158,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,203526,Raul,Neto,R. Neto,raul-neto,,,,20:06,93.3,93.3,90.7,90.7,2.6,2.6,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.083,0.083,0.218,0.218,105.07,105.07,87.56,45.0,-0.14,2020-21,Playoffs
0042000103,1610612764,Washington,Wizards,WAS,wizards,201577,Robin,Lopez,R. Lopez,robin-lopez,,,,14:52,87.5,87.5,109.4,109.4,-21.9,-21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.515,0.114,0.114,103.32,103.32,86.1,32.0,0.033,2020-21,Playoffs
