player_id,player_name,season_start,games_inactive
1628981,Bruno Fernando,2019,6
1628981,Bruno Fernando,2021,13
1628981,Bruno Fernando,2022,15
1628982,Melvin Frazier Jr.,2018,39
1628982,Melvin Frazier Jr.,2019,22
1628982,Melvin Frazier Jr.,2021,1
1628983,Shai Gilgeous-Alexander,2019,2
1628983,Shai Gilgeous-Alexander,2020,26
1628983,Shai Gilgeous-Alexander,2021,23
1628983,Shai Gilgeous-Alexander,2022,12
1628984,Devonte' Graham,2018,18
1628984,Devonte' Graham,2019,1
1628984,Devonte' Graham,2020,5
1628984,Devonte' Graham,2021,3
1628984,Devonte' Graham,2022,4
1628985,Devon Hall,2019,15
1628987,Kevin Hervey,2019,34
1628988,Aaron Holiday,2020,1
1628988,Aaron Holiday,2021,6
1628988,Aaron Holiday,2022,1
1628989,Kevin Huerter,2018,4
1628989,Kevin Huerter,2019,11
1628989,Kevin Huerter,2020,2
1628989,Kevin Huerter,2021,7
1628989,Kevin Huerter,2022,6
1628990,Chandler Hutchison,2018,25
1628990,Chandler Hutchison,2019,30
1628990,Chandler Hutchison,2020,19
1628990,Chandler Hutchison,2021,8
1628991,Jaren Jackson Jr.,2018,22
1628991,Jaren Jackson Jr.,2019,14
1628991,Jaren Jackson Jr.,2020,57
1628991,Jaren Jackson Jr.,2021,5
1628991,Jaren Jackson Jr.,2022,17
1628993,Alize Johnson,2018,56
1628993,Alize Johnson,2019,24
1628993,Alize Johnson,2020,3
1628993,Alize Johnson,2021,5
1628994,George King,2018,73
1628995,Kevin Knox II,2018,6
1628995,Kevin Knox II,2021,6
1628995,Kevin Knox II,2022,1
1628997,Caleb Martin,2019,31
1628997,Caleb Martin,2021,16
1628997,Caleb Martin,2022,9
1628998,Cody Martin,2019,8
1628998,Cody Martin,2020,8
1628998,Cody Martin,2021,9
1628998,Cody Martin,2022,57
1628999,Yante Maten,2018,61
1629001,De'Anthony Melton,2018,22
1629001,De'Anthony Melton,2020,11
1629001,De'Anthony Melton,2021,10
1629001,De'Anthony Melton,2022,3
1629002,Chimezie Metu,2018,37
1629002,Chimezie Metu,2019,15
1629002,Chimezie Metu,2020,23
1629002,Chimezie Metu,2021,4
1629002,Chimezie Metu,2022,1
1629003,Shake Milton,2018,46
1629003,Shake Milton,2019,14
1629003,Shake Milton,2020,5
1629003,Shake Milton,2021,25
1629004,Svi Mykhailiuk,2018,23
1629004,Svi Mykhailiuk,2019,1
1629004,Svi Mykhailiuk,2020,1
1629004,Svi Mykhailiuk,2021,2
1629004,Svi Mykhailiuk,2022,1
1629005,Malik Newman,2019,1
1629005,Malik Newman,2021,2
1629006,Josh Okogie,2020,10
1629006,Josh Okogie,2021,9
1629006,Josh Okogie,2022,2
1629007,Jontay Porter,2019,8
1629007,Jontay Porter,2020,33
1629008,Michael Porter Jr.,2018,89
1629008,Michael Porter Jr.,2019,5
1629008,Michael Porter Jr.,2020,11
1629008,Michael Porter Jr.,2021,70
1629008,Michael Porter Jr.,2022,17
1629009,Billy Preston,2018,20
1629010,Jerome Robinson,2018,38
1629010,Jerome Robinson,2019,1
1629011,Mitchell Robinson,2018,14
1629011,Mitchell Robinson,2019,4
1629011,Mitchell Robinson,2020,45
1629011,Mitchell Robinson,2021,5
1629011,Mitchell Robinson,2022,19
1629012,Collin Sexton,2020,4
1629012,Collin Sexton,2021,64
1629012,Collin Sexton,2022,30
1629013,Landry Shamet,2018,1
1629013,Landry Shamet,2019,15
1629013,Landry Shamet,2020,6
1629013,Landry Shamet,2021,9
1629013,Landry Shamet,2022,34
1629014,Anfernee Simons,2018,38
1629014,Anfernee Simons,2020,1
1629014,Anfernee Simons,2021,24
1629014,Anfernee Simons,2022,20
1629015,Zhaire Smith,2018,77
1629015,Zhaire Smith,2019,51
1629016,Omari Spellman,2018,30
1629016,Omari Spellman,2019,14
1629016,Omari Spellman,2020,6
1629017,Khyri Thomas,2018,10
1629017,Khyri Thomas,2019,41
1629017,Khyri Thomas,2020,1
1629018,Gary Trent Jr.,2018,54
1629018,Gary Trent Jr.,2019,2
1629018,Gary Trent Jr.,2020,9
1629018,Gary Trent Jr.,2021,9
1629018,Gary Trent Jr.,2022,9
1629019,Allonzo Trier,2018,16
1629019,Allonzo Trier,2019,8
1629020,Jarred Vanderbilt,2018,47
1629020,Jarred Vanderbilt,2019,31
1629020,Jarred Vanderbilt,2021,7
1629020,Jarred Vanderbilt,2022,4
1629021,Moritz Wagner,2018,9
1629021,Moritz Wagner,2019,23
1629021,Moritz Wagner,2020,1
1629021,Moritz Wagner,2021,15
1629021,Moritz Wagner,2022,20
1629022,Lonnie Walker IV,2018,51
1629022,Lonnie Walker IV,2020,7
1629022,Lonnie Walker IV,2021,8
1629022,Lonnie Walker IV,2022,10
1629023,P.J. Washington,2019,4
1629023,P.J. Washington,2020,3
1629023,P.J. Washington,2021,12
1629023,P.J. Washington,2022,8
1629026,Kenrich Williams,2018,24
1629026,Kenrich Williams,2019,21
1629026,Kenrich Williams,2021,18
1629026,Kenrich Williams,2022,24
1629027,Trae Young,2019,5
1629027,Trae Young,2020,5
1629027,Trae Young,2021,5
1629027,Trae Young,2022,4
1629028,Deandre Ayton,2018,10
1629028,Deandre Ayton,2019,11
1629028,Deandre Ayton,2020,3
1629028,Deandre Ayton,2021,8
1629028,Deandre Ayton,2022,10
1629029,Luka Doncic,2018,8
1629029,Luka Doncic,2019,12
1629029,Luka Doncic,2020,4
1629029,Luka Doncic,2021,15
1629029,Luka Doncic,2022,16
1629033,Theo Pinson,2018,38
1629033,Theo Pinson,2019,7
1629033,Theo Pinson,2021,20
1629034,Ray Spalding,2018,45
1629034,Ray Spalding,2019,19
1629035,Carsen Edwards,2019,18
1629035,Carsen Edwards,2020,4
1629037,Keenan Evans,2018,36
1629044,Shamorie Ponds,2019,29
1629045,Bonzie Colson,2018,25
1629048,Goga Bitadze,2019,4
1629048,Goga Bitadze,2020,18
1629048,Goga Bitadze,2021,12
1629048,Goga Bitadze,2022,1
1629052,Oshae Brissett,2019,45
1629053,Vincent Edwards,2018,62
1629055,Donte Grantham,2018,35
1629056,Terence Davis,2021,37
1629056,Terence Davis,2022,2
1629057,Robert Williams III,2018,24
1629057,Robert Williams III,2019,34
1629057,Robert Williams III,2020,18
1629057,Robert Williams III,2021,24
1629057,Robert Williams III,2022,43
1629058,Dzanan Musa,2018,56
1629058,Dzanan Musa,2019,15
1629059,Elie Okobo,2018,11
1629059,Elie Okobo,2019,3
1629060,Rui Hachimura,2019,21
1629060,Rui Hachimura,2020,14
1629060,Rui Hachimura,2021,33
1629060,Rui Hachimura,2022,17
1629061,Deng Adel,2018,12
1629065,Ky Bowman,2019,13
1629066,Rodions Kurucs,2018,6
1629066,Rodions Kurucs,2019,7
1629066,Rodions Kurucs,2020,17
1629067,Isaac Bonga,2018,41
1629067,Isaac Bonga,2021,43
1629076,Tyler Cook,2019,33
1629076,Tyler Cook,2021,34
1629083,Arnoldas Kulboka,2021,63
1629091,Elijah Bryant,2020,2
1629093,Tyler Davis,2018,25
1629094,Marcus Derrickson,2018,58
1629102,Brandon Sampson,2018,22
1629103,Kelan Martin,2019,28
1629103,Kelan Martin,2021,12
1629109,Gary Clark,2018,2
1629109,Gary Clark,2019,5
1629109,Gary Clark,2020,13
1629111,Jock Landale,2021,10
1629111,Jock Landale,2022,1
1629116,Angel Delgado,2018,73
1629117,Wenyen Gabriel,2018,69
1629117,Wenyen Gabriel,2019,11
1629117,Wenyen Gabriel,2020,8
1629117,Wenyen Gabriel,2021,4
1629117,Wenyen Gabriel,2022,4
1629118,Thomas Welsh,2018,50
1629121,Jaylen Adams,2018,41
1629121,Jaylen Adams,2019,2
1629121,Jaylen Adams,2020,19
1629122,J.P. Macura,2018,71
1629122,J.P. Macura,2019,1
1629123,Jared Terrell,2018,51
1629126,Deonte Burton,2018,31
1629126,Deonte Burton,2019,16
1629129,Trevon Bluiett,2018,70
1629130,Duncan Robinson,2018,39
1629130,Duncan Robinson,2021,3
1629130,Duncan Robinson,2022,24
1629133,Daryl Macon,2018,58
1629133,Daryl Macon,2019,21
1629134,Kendrick Nunn,2019,5
1629134,Kendrick Nunn,2020,2
1629134,Kendrick Nunn,2021,69
1629139,Yuta Watanabe,2018,41
1629139,Yuta Watanabe,2019,39
1629139,Yuta Watanabe,2020,2
1629139,Yuta Watanabe,2021,25
1629139,Yuta Watanabe,2022,13
1629140,Johnathan Williams,2018,43
1629140,Johnathan Williams,2019,16
1629147,Joe Chealey,2018,77
1629150,Emanuel Terry,2018,3
1629151,Ryan Broekhoff,2018,3
1629151,Ryan Broekhoff,2019,26
1629152,DeVaughn Akoon-Purcell,2018,4
1629155,Zach Lofton,2018,37
1629162,Jordan McLaughlin,2019,30
1629162,Jordan McLaughlin,2020,16
1629162,Jordan McLaughlin,2021,3
1629162,Jordan McLaughlin,2022,31
1629164,Brandon Goodwin,2018,26
1629164,Brandon Goodwin,2019,25
1629164,Brandon Goodwin,2020,20
1629164,Brandon Goodwin,2021,1
1629167,Justin Bibbs,2018,8
1629168,BJ Johnson,2018,2
1629168,BJ Johnson,2019,37
1629168,BJ Johnson,2021,1
1629185,Chris Chiozza,2018,13
1629185,Chris Chiozza,2019,21
1629185,Chris Chiozza,2020,22
1629185,Chris Chiozza,2021,27
1629216,Gabe Vincent,2019,34
1629216,Gabe Vincent,2020,6
1629216,Gabe Vincent,2021,10
1629216,Gabe Vincent,2022,7
1629234,Drew Eubanks,2018,37
1629234,Drew Eubanks,2019,32
1629234,Drew Eubanks,2020,10
1629234,Drew Eubanks,2022,1
1629244,Cameron Reynolds,2019,59
1629308,Juan Toscano-Anderson,2020,10
1629308,Juan Toscano-Anderson,2021,1
1629308,Juan Toscano-Anderson,2022,12
1629309,Trayvon Palmer,2021,3
1629312,Haywood Highsmith,2018,31
1629341,Tarik Phillip,2018,1
1629346,Alen Smailagic,2019,40
1629346,Alen Smailagic,2020,34
1629541,Dairis Bertans,2018,4
1629597,Zylan Cheatham,2019,58
1629597,Zylan Cheatham,2021,6
1629598,Chris Clemons,2019,13
1629598,Chris Clemons,2020,12
1629598,Chris Clemons,2021,1
1629599,Amir Coffey,2019,50
1629599,Amir Coffey,2020,19
1629599,Amir Coffey,2021,7
1629602,Javin DeLaurier,2021,1
1629603,Mamadi Diakite,2020,30
1629603,Mamadi Diakite,2022,30
1629604,CJ Elleby,2020,1
1629604,CJ Elleby,2021,3
1629605,Tacko Fall,2019,64
1629605,Tacko Fall,2020,14
1629605,Tacko Fall,2021,14
1629606,Robert Franks,2019,40
1629607,Jared Harper,2019,52
1629607,Jared Harper,2020,18
1629607,Jared Harper,2021,6
1629608,Dewan Hernandez,2019,60
1629610,DaQuan Jeffries,2019,50
1629610,DaQuan Jeffries,2020,26
1629610,DaQuan Jeffries,2022,44
1629611,Terance Mann,2019,20
1629611,Terance Mann,2021,1
1629611,Terance Mann,2022,1
1629614,Andrew Nembhard,2022,2
1629617,Reggie Perry,2020,12
1629617,Reggie Perry,2021,4
1629619,Myles Powell,2020,1
1629619,Myles Powell,2021,25
1629620,Justin Robinson,2019,12
1629620,Justin Robinson,2021,2
1629621,Marial Shayok,2019,56
1629622,Max Strus,2019,52
1629622,Max Strus,2020,7
1629622,Max Strus,2021,9
1629622,Max Strus,2022,2
1629623,Lindell Wigginton,2021,14
1629623,Lindell Wigginton,2022,7
1629624,Kenny Wooten,2019,23
1629625,Justin Wright-Foreman,2019,59
1629626,Bol Bol,2019,58
1629626,Bol Bol,2021,45
1629626,Bol Bol,2022,3
1629627,Zion Williamson,2019,42
1629627,Zion Williamson,2020,9
1629627,Zion Williamson,2021,81
1629627,Zion Williamson,2022,52
1629628,RJ Barrett,2019,7
1629628,RJ Barrett,2021,9
1629628,RJ Barrett,2022,6
1629629,Cam Reddish,2019,8
1629629,Cam Reddish,2020,52
1629629,Cam Reddish,2021,21
1629629,Cam Reddish,2022,3
1629630,Ja Morant,2019,4
1629630,Ja Morant,2020,9
1629630,Ja Morant,2021,27
1629630,Ja Morant,2022,21
1629631,De'Andre Hunter,2019,2
1629631,De'Andre Hunter,2020,57
1629631,De'Andre Hunter,2021,23
1629631,De'Andre Hunter,2022,8
1629632,Coby White,2020,3
1629632,Coby White,2021,20
1629632,Coby White,2022,6
1629633,Jarrett Culver,2020,22
1629633,Jarrett Culver,2021,7
1629633,Jarrett Culver,2022,19
1629634,Brandon Clarke,2019,11
1629634,Brandon Clarke,2020,6
1629634,Brandon Clarke,2021,14
1629634,Brandon Clarke,2022,30
1629635,Sekou Doumbouya,2019,21
1629635,Sekou Doumbouya,2020,8
1629635,Sekou Doumbouya,2021,26
1629636,Darius Garland,2019,4
1629636,Darius Garland,2020,8
1629636,Darius Garland,2021,13
1629636,Darius Garland,2022,11
1629637,Jaxson Hayes,2020,1
1629637,Jaxson Hayes,2021,1
1629638,Nickeil Alexander-Walker,2019,3
1629638,Nickeil Alexander-Walker,2020,17
1629638,Nickeil Alexander-Walker,2021,4
1629638,Nickeil Alexander-Walker,2022,1
1629639,Tyler Herro,2019,10
1629639,Tyler Herro,2020,3
1629639,Tyler Herro,2021,13
1629639,Tyler Herro,2022,29
1629640,Keldon Johnson,2019,36
1629640,Keldon Johnson,2020,4
1629640,Keldon Johnson,2021,6
1629640,Keldon Johnson,2022,12
1629641,Romeo Langford,2019,29
1629641,Romeo Langford,2020,46
1629641,Romeo Langford,2021,21
1629641,Romeo Langford,2022,30
1629642,Nassir Little,2019,5
1629642,Nassir Little,2020,14
1629642,Nassir Little,2021,38
1629642,Nassir Little,2022,26
1629643,Chuma Okeke,2020,20
1629643,Chuma Okeke,2021,12
1629643,Chuma Okeke,2022,33
1629644,KZ Okpala,2019,75
1629644,KZ Okpala,2020,10
1629644,KZ Okpala,2021,19
1629644,KZ Okpala,2022,7
1629645,Kevin Porter Jr.,2019,13
1629645,Kevin Porter Jr.,2020,34
1629645,Kevin Porter Jr.,2021,16
1629645,Kevin Porter Jr.,2022,20
1629646,Charles Bassey,2021,22
1629646,Charles Bassey,2022,36
1629647,Darius Bazley,2019,8
1629647,Darius Bazley,2020,12
1629647,Darius Bazley,2021,12
1629647,Darius Bazley,2022,9
1629648,Jordan Bone,2019,36
1629649,Ignas Brazdeikis,2019,35
1629649,Ignas Brazdeikis,2020,19
1629649,Ignas Brazdeikis,2021,7
1629650,Moses Brown,2019,51
1629650,Moses Brown,2020,16
1629650,Moses Brown,2021,1
1629650,Moses Brown,2022,13
1629651,Nic Claxton,2019,31
1629651,Nic Claxton,2020,22
1629651,Nic Claxton,2021,23
1629651,Nic Claxton,2022,5
1629652,Luguentz Dort,2019,34
1629652,Luguentz Dort,2020,15
1629652,Luguentz Dort,2021,27
1629652,Luguentz Dort,2022,7
1629653,Devon Dotson,2020,38
1629653,Devon Dotson,2021,19
1629653,Devon Dotson,2022,12
1629655,Daniel Gafford,2019,10
1629655,Daniel Gafford,2020,5
1629655,Daniel Gafford,2021,8
1629655,Daniel Gafford,2022,3
1629656,Quentin Grimes,2021,16
1629656,Quentin Grimes,2022,9
1629657,Kyle Guy,2019,53
1629657,Kyle Guy,2020,14
1629657,Kyle Guy,2021,7
1629658,Jaylen Hoard,2019,41
1629658,Jaylen Hoard,2021,3
1629659,Talen Horton-Tucker,2019,70
1629659,Talen Horton-Tucker,2020,2
1629659,Talen Horton-Tucker,2021,15
1629659,Talen Horton-Tucker,2022,4
1629660,Ty Jerome,2019,16
1629660,Ty Jerome,2020,34
1629660,Ty Jerome,2021,21
1629660,Ty Jerome,2022,33
1629661,Cameron Johnson,2019,4
1629661,Cameron Johnson,2020,13
1629661,Cameron Johnson,2021,13
1629661,Cameron Johnson,2022,39
1629662,Mfiondu Kabengele,2019,36
1629662,Mfiondu Kabengele,2020,1
1629662,Mfiondu Kabengele,2022,50
1629663,Louis King,2019,40
1629663,Louis King,2020,1
1629663,Louis King,2021,33
1629663,Louis King,2022,45
1629665,Jalen Lecque,2019,54
1629665,Jalen Lecque,2020,23
1629667,Jalen McDaniels,2019,44
1629667,Jalen McDaniels,2020,9
1629667,Jalen McDaniels,2021,18
1629667,Jalen McDaniels,2022,2
1629668,Zach Norvell Jr.,2019,19
1629669,Jaylen Nowell,2019,36
1629669,Jaylen Nowell,2020,13
1629669,Jaylen Nowell,2021,2
1629669,Jaylen Nowell,2022,12
1629670,Jordan Nwora,2020,21
1629670,Jordan Nwora,2021,2
1629670,Jordan Nwora,2022,2
1629671,Miye Oni,2019,37
1629671,Miye Oni,2021,6
1629672,Eric Paschall,2019,1
1629672,Eric Paschall,2020,12
1629672,Eric Paschall,2021,4
1629673,Jordan Poole,2019,3
1629673,Jordan Poole,2020,12
1629673,Jordan Poole,2021,5
1629674,Neemias Queta,2021,40
1629674,Neemias Queta,2022,60
1629675,Naz Reid,2019,24
1629675,Naz Reid,2020,1
1629675,Naz Reid,2021,3
1629675,Naz Reid,2022,11
1629676,Isaiah Roby,2019,46
1629676,Isaiah Roby,2020,3
1629676,Isaiah Roby,2021,14
1629676,Isaiah Roby,2022,9
1629677,Luka Samanic,2019,51
1629677,Luka Samanic,2020,13
1629677,Luka Samanic,2021,60
1629678,Admiral Schofield,2019,27
1629678,Admiral Schofield,2021,5
1629678,Admiral Schofield,2022,13
1629680,Matisse Thybulle,2019,5
1629680,Matisse Thybulle,2020,4
1629680,Matisse Thybulle,2021,18
1629680,Matisse Thybulle,2022,6
1629681,Killian Tillie,2020,26
1629681,Killian Tillie,2021,32
1629682,Tremont Waters,2019,63
1629682,Tremont Waters,2020,3
1629682,Tremont Waters,2021,5
1629683,Quinndary Weatherspoon,2019,50
1629683,Quinndary Weatherspoon,2020,29
1629683,Quinndary Weatherspoon,2021,29
1629684,Grant Williams,2020,1
1629684,Grant Williams,2021,5
1629685,Dylan Windler,2019,56
1629685,Dylan Windler,2020,33
1629685,Dylan Windler,2021,17
1629685,Dylan Windler,2022,66
1629686,Deividas Sirvydis,2020,3
1629686,Deividas Sirvydis,2021,1
1629689,Aric Holman,2021,3
1629690,Adam Mokoka,2019,41
1629690,Adam Mokoka,2020,33
1629712,Didi Louzada,2020,5
1629712,Didi Louzada,2021,44
1629713,Justin James,2019,6
1629713,Justin James,2021,1
1629714,Jarrell Brantley,2019,42
1629714,Jarrell Brantley,2020,17
1629716,Marques Bolden,2020,17
1629717,Armoni Brooks,2020,3
1629717,Armoni Brooks,2021,3
1629718,Charlie Brown Jr.,2019,38
1629718,Charlie Brown Jr.,2020,2
1629718,Charlie Brown Jr.,2021,10
1629719,Devontae Cacok,2019,61
1629719,Devontae Cacok,2020,27
1629719,Devontae Cacok,2021,58
1629723,John Konchar,2019,43
1629723,John Konchar,2021,7
1629723,John Konchar,2022,8
1629724,Vic Law,2019,15
1629725,Jeremiah Martin,2019,16
1629726,Garrison Mathews,2019,49
1629726,Garrison Mathews,2020,3
1629726,Garrison Mathews,2021,14
1629726,Garrison Mathews,2022,4
1629729,Josh Reaves,2019,57
1629730,Rayjon Tucker,2019,3
1629730,Rayjon Tucker,2020,34
1629730,Rayjon Tucker,2021,2
1629731,Dean Wade,2019,32
1629731,Dean Wade,2021,19
1629731,Dean Wade,2022,29
1629734,Kyle Alexander,2019,46
1629735,Chris Silva,2019,19
1629735,Chris Silva,2020,13
1629735,Chris Silva,2021,7
1629738,Vincent Poirier,2019,38
1629738,Vincent Poirier,2020,12
1629739,William Howard,2019,23
1629740,Nicolo Melli,2020,1
1629741,Marko Guduric,2019,1
1629741,Marko Guduric,2020,1
1629743,Donta Hall,2019,1
1629743,Donta Hall,2020,1
1629744,Matt Thomas,2019,9
1629744,Matt Thomas,2020,1
1629744,Matt Thomas,2021,11
1629745,Tariq Owens,2019,18
1629750,Javonte Green,2019,14
1629750,Javonte Green,2020,5
1629750,Javonte Green,2021,15
1629750,Javonte Green,2022,41
1629752,Juwan Morgan,2019,14
1629752,Juwan Morgan,2020,17
1629752,Juwan Morgan,2021,2
1629755,Hassani Gravett,2021,1
1629756,Daulton Hommes,2021,24
1629760,Matt Mooney,2019,12
1629760,Matt Mooney,2021,5
1629783,Shaq Buchanan,2021,2
1629833,Keljin Blevins,2020,25
1629833,Keljin Blevins,2021,34
1629873,Jaysean Paige,2021,3
1629875,Xavier Moon,2021,4
1629875,Xavier Moon,2022,10
1629958,Ahmad Caver,2021,1
1629962,Devin Cannady,2020,3
1630,Mikki Moore,2005,14
1630,Mikki Moore,2008,3
1630162,Anthony Edwards,2021,9
1630162,Anthony Edwards,2022,2
1630163,LaMelo Ball,2020,20
1630163,LaMelo Ball,2021,6
1630163,LaMelo Ball,2022,42
1630164,James Wiseman,2020,19
1630164,James Wiseman,2021,95
1630164,James Wiseman,2022,20
1630165,Killian Hayes,2020,42
1630165,Killian Hayes,2021,13
1630166,Deni Avdija,2020,22
1630166,Deni Avdija,2021,1
1630166,Deni Avdija,2022,6
1630167,Obi Toppin,2020,9
1630167,Obi Toppin,2021,6
1630167,Obi Toppin,2022,12
1630168,Onyeka Okongwu,2020,12
1630168,Onyeka Okongwu,2021,31
1630168,Onyeka Okongwu,2022,2
1630169,Tyrese Haliburton,2020,13
1630169,Tyrese Haliburton,2021,5
1630169,Tyrese Haliburton,2022,28
1630170,Devin Vassell,2020,6
1630170,Devin Vassell,2021,9
1630170,Devin Vassell,2022,35
1630171,Isaac Okoro,2020,5
1630171,Isaac Okoro,2021,14
1630171,Isaac Okoro,2022,4
1630172,Patrick Williams,2020,1
1630172,Patrick Williams,2021,60
1630173,Precious Achiuwa,2021,8
1630173,Precious Achiuwa,2022,16
1630174,Aaron Nesmith,2020,1
1630174,Aaron Nesmith,2021,14
1630174,Aaron Nesmith,2022,7
1630175,Cole Anthony,2020,21
1630175,Cole Anthony,2021,9
1630175,Cole Anthony,2022,17
1630176,Vernon Carey Jr.,2020,16
1630176,Vernon Carey Jr.,2021,48
1630176,Vernon Carey Jr.,2022,31
1630177,Theo Maledon,2020,1
1630177,Theo Maledon,2021,9
1630177,Theo Maledon,2022,30
1630178,Tyrese Maxey,2021,4
1630178,Tyrese Maxey,2022,19
1630179,Tyrell Terry,2020,53
1630179,Tyrell Terry,2021,40
1630180,Saddiq Bey,2022,5
1630181,R.J. Hampton,2020,7
1630181,R.J. Hampton,2021,15
1630181,R.J. Hampton,2022,14
1630182,Josh Green,2020,5
1630182,Josh Green,2021,4
1630182,Josh Green,2022,20
1630183,Jaden McDaniels,2020,1
1630183,Jaden McDaniels,2021,8
1630183,Jaden McDaniels,2022,7
1630184,Kira Lewis Jr.,2020,3
1630184,Kira Lewis Jr.,2021,56
1630184,Kira Lewis Jr.,2022,22
1630185,Nico Mannion,2020,23
1630186,Jahmi'us Ramsey,2020,30
1630186,Jahmi'us Ramsey,2021,11
1630187,Daniel Oturu,2020,19
1630188,Jalen Smith,2020,14
1630188,Jalen Smith,2021,2
1630188,Jalen Smith,2022,3
1630189,Tyler Bey,2020,24
1630190,Elijah Hughes,2020,36
1630190,Elijah Hughes,2021,19
1630191,Isaiah Stewart,2020,1
1630191,Isaiah Stewart,2021,9
1630191,Isaiah Stewart,2022,26
1630192,Zeke Nnaji,2020,4
1630192,Zeke Nnaji,2021,24
1630192,Zeke Nnaji,2022,19
1630193,Immanuel Quickley,2020,7
1630193,Immanuel Quickley,2021,4
1630193,Immanuel Quickley,2022,3
1630194,Paul Reed,2020,23
1630194,Paul Reed,2021,19
1630195,Leandro Bolmaro,2021,17
1630195,Leandro Bolmaro,2022,16
1630197,Aleksej Pokusevski,2020,24
1630197,Aleksej Pokusevski,2021,11
1630197,Aleksej Pokusevski,2022,40
1630198,Isaiah Joe,2020,4
1630198,Isaiah Joe,2021,6
1630198,Isaiah Joe,2022,1
1630199,Cassius Stanley,2020,17
1630199,Cassius Stanley,2021,1
1630200,Tre Jones,2020,7
1630200,Tre Jones,2021,8
1630200,Tre Jones,2022,10
1630201,Malachi Flynn,2020,9
1630201,Malachi Flynn,2021,13
1630201,Malachi Flynn,2022,1
1630202,Payton Pritchard,2020,6
1630202,Payton Pritchard,2021,4
1630202,Payton Pritchard,2022,11
1630203,Grant Riller,2020,39
1630203,Grant Riller,2021,28
1630204,Ashton Hagans,2020,19
1630205,Lamar Stevens,2020,14
1630205,Lamar Stevens,2021,11
1630205,Lamar Stevens,2022,5
1630206,Jay Scrubb,2020,73
1630206,Jay Scrubb,2021,51
1630206,Jay Scrubb,2022,3
1630207,Nate Hinton,2020,23
1630207,Nate Hinton,2021,2
1630208,Nick Richards,2020,9
1630208,Nick Richards,2022,2
1630209,Omer Yurtseven,2020,6
1630209,Omer Yurtseven,2021,3
1630209,Omer Yurtseven,2022,57
1630210,Markus Howard,2020,7
1630210,Markus Howard,2021,12
1630211,Karim Mane,2020,23
1630214,Xavier Tillman,2020,2
1630214,Xavier Tillman,2021,9
1630214,Xavier Tillman,2022,2
1630215,Jared Butler,2021,11
1630215,Jared Butler,2022,8
1630216,Cassius Winston,2020,27
1630216,Cassius Winston,2021,62
1630217,Desmond Bane,2020,2
1630217,Desmond Bane,2021,4
1630217,Desmond Bane,2022,19
1630218,Robert Woodard II,2020,31
1630218,Robert Woodard II,2021,41
1630219,Skylar Mays,2020,7
1630219,Skylar Mays,2021,13
1630221,Josh Hall,2020,38
1630222,Mason Jones,2020,12
1630222,Mason Jones,2021,39
1630223,Jalen Harris,2020,32
1630224,Jalen Green,2021,13
1630224,Jalen Green,2022,6
1630225,Isaiah Todd,2021,39
1630225,Isaiah Todd,2022,58
1630227,Daishen Nix,2021,39
1630227,Daishen Nix,2022,1
1630228,Jonathan Kuminga,2021,10
1630228,Jonathan Kuminga,2022,11
1630230,Naji Marshall,2020,19
1630230,Naji Marshall,2021,3
1630230,Naji Marshall,2022,4
1630231,Kenyon Martin Jr.,2020,21
1630231,Kenyon Martin Jr.,2021,1
1630233,Nathan Knight,2020,9
1630233,Nathan Knight,2021,5
1630234,Ty-Shon Alexander,2020,23
1630235,Trent Forrest,2020,17
1630235,Trent Forrest,2021,15
1630235,Trent Forrest,2022,31
1630237,Anthony Lamb,2021,8
1630237,Anthony Lamb,2022,19
1630238,Malik Fitts,2021,26
1630240,Saben Lee,2020,13
1630240,Saben Lee,2021,26
1630240,Saben Lee,2022,17
1630241,Sam Merrill,2020,14
1630241,Sam Merrill,2021,21
1630241,Sam Merrill,2022,4
1630243,Trevelin Queen,2021,28
1630243,Trevelin Queen,2022,60
1630245,Ayo Dosunmu,2021,4
1630245,Ayo Dosunmu,2022,2
1630249,Vit Krejci,2021,36
1630249,Vit Krejci,2022,1
1630250,Marko Simonovic,2021,47
1630250,Marko Simonovic,2022,53
1630253,Sean McDermott,2020,33
1630253,Sean McDermott,2021,1
1630256,Jae'Sean Tate,2021,3
1630256,Jae'Sean Tate,2022,45
1630257,Jon Teske,2021,1
1630258,Caleb Homesley,2020,5
1630264,Anthony Gill,2020,1
1630264,Anthony Gill,2021,11
1630264,Anthony Gill,2022,4
1630266,Will Magnay,2020,30
1630267,Facundo Campazzo,2020,5
1630267,Facundo Campazzo,2021,1
1630267,Facundo Campazzo,2022,2
1630268,Nate Darling,2020,41
1630270,Xavier Sneed,2021,11
1630270,Xavier Sneed,2022,1
1630271,Brodric Thomas,2020,16
1630271,Brodric Thomas,2021,49
1630278,Ade Murkey,2021,4
1630284,Kevon Harris,2022,31
1630286,Trevon Scott,2021,1
1630288,Jeff Dowtin Jr.,2021,23
1630288,Jeff Dowtin Jr.,2022,30
1630296,Braxton Key,2021,2
1630296,Braxton Key,2022,20
1630306,Rob Edwards,2021,1
1630314,Brandon Williams,2021,1
1630322,Lindy Waters III,2022,27
1630346,Matt Ryan,2021,14
1630346,Matt Ryan,2022,21
1630466,Gabriel Deck,2020,6
1630492,Luca Vildoza,2020,11
1630492,Luca Vildoza,2021,4
1630525,David Johnson,2021,51
