gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,SEASON,SEASON_TYPE
0042300101,1610612738,Boston,Celtics,BOS,celtics,1630214,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612738,Boston,Celtics,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1631170,Jaime,Jaquez Jr.,J. Jaquez Jr.,jaime-jaquez-jr,F,,,35:36,8,16,0.5,0,2,0.0,0,0,0.0,1,3,4,4,1,0,2,1,16,-7.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1631107,Nikola,Jović,N. Jović,nikola-jović,F,,,25:41,3,9,0.333,2,6,0.333,2,2,1.0,1,5,6,0,0,1,1,1,10,-25.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,36:30,10,18,0.556,0,2,0.0,4,4,1.0,0,6,6,3,0,0,2,4,24,-6.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1628997,Caleb,Martin,C. Martin,caleb-martin,G,,,28:31,2,6,0.333,0,4,0.0,0,0,0.0,2,2,4,2,0,0,0,4,4,-1.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1629639,Tyler,Herro,T. Herro,tyler-herro,G,,,34:19,4,13,0.308,3,9,0.333,0,0,0.0,0,4,4,4,1,0,2,1,11,-12.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,25:32,0,4,0.0,0,4,0.0,0,0,0.0,0,3,3,3,0,0,0,1,0,-21.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1626153,Delon,Wright,D. Wright,delon-wright,,,,25:38,6,7,0.857,5,5,1.0,0,0,0.0,0,1,1,3,2,0,0,1,17,-11.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,201567,Kevin,Love,K. Love,kevin-love,,,,13:06,3,4,0.75,1,2,0.5,0,0,0.0,1,3,4,2,0,0,1,0,7,-8.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,,,,15:07,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,2,0,0,1,0,5,-9.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,202710,Jimmy,Butler III,J. Butler III,jimmy-butler-iii,,NWT - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,201988,Patty,Mills,P. Mills,patty-mills,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1626196,Josh,Richardson,J. Richardson,josh-richardson,,NWT - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1631115,Orlando,Robinson,O. Robinson,orlando-robinson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300101,1610612748,Miami,Heat,MIA,heat,1626179,Terry,Rozier,T. Rozier,terry-rozier,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,F,,,37:19,13,23,0.565,4,9,0.444,3,6,0.5,3,5,8,1,1,1,3,1,33,-22.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,F,,,41:12,10,20,0.5,2,6,0.333,6,8,0.75,0,8,8,3,0,1,3,3,28,6.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,204001,Kristaps,Porziņģis,K. Porziņģis,kristaps-porziņģis,C,,,29:57,1,9,0.111,0,4,0.0,4,4,1.0,2,6,8,4,3,2,2,3,6,-32.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1628401,Derrick,White,D. White,derrick-white,G,,,35:40,5,8,0.625,2,4,0.5,1,1,1.0,0,1,1,4,1,1,1,2,13,-23.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,37:24,4,12,0.333,1,4,0.25,0,0,0.0,0,3,3,2,2,1,2,4,9,10.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,,,,19:44,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,0,0,4,0,-5.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,201143,Al,Horford,A. Horford,al-horford,,,,23:28,2,3,0.667,1,1,1.0,1,2,0.5,1,7,8,3,1,1,1,0,6,8.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1630573,Sam,Hauser,S. Hauser,sam-hauser,,,,15:16,2,5,0.4,2,4,0.5,0,0,0.0,0,2,2,1,1,1,0,0,6,8.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1629052,Oshae,Brissett,O. Brissett,oshae-brissett,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1629004,Svi,Mykhailiuk,S. Mykhailiuk,svi-mykhailiuk,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1629674,Neemias,Queta,N. Queta,neemias-queta,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1630531,Jaden,Springer,J. Springer,jaden-springer,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1630214,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612738,Boston,Celtics,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1631170,Jaime,Jaquez Jr.,J. Jaquez Jr.,jaime-jaquez-jr,F,,,30:56,4,13,0.308,3,6,0.5,3,4,0.75,0,2,2,1,1,0,1,2,14,-1.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1631107,Nikola,Jović,N. Jović,nikola-jović,F,,,24:53,4,5,0.8,3,4,0.75,0,0,0.0,0,9,9,6,3,1,5,2,11,11.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,39:55,9,13,0.692,0,1,0.0,3,6,0.5,2,8,10,2,0,0,0,3,21,20.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1628997,Caleb,Martin,C. Martin,caleb-martin,G,,,36:13,7,12,0.583,5,6,0.833,2,2,1.0,0,2,2,0,1,0,0,4,21,15.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1629639,Tyler,Herro,T. Herro,tyler-herro,G,,,38:45,7,13,0.538,6,11,0.545,4,4,1.0,0,5,5,14,1,0,3,3,24,21.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,26:23,3,6,0.5,3,5,0.6,0,0,0.0,1,2,3,0,1,0,1,1,9,1.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,,,,16:45,2,8,0.25,2,7,0.286,0,0,0.0,0,1,1,0,2,0,2,4,6,-5.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1626153,Delon,Wright,D. Wright,delon-wright,,,,19:54,1,4,0.25,1,3,0.333,2,2,1.0,1,3,4,1,0,0,0,1,5,-5.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,201567,Kevin,Love,K. Love,kevin-love,,,,6:16,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,2,0,-7.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,202710,Jimmy,Butler III,J. Butler III,jimmy-butler-iii,,NWT - Not With Team,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,201988,Patty,Mills,P. Mills,patty-mills,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1626196,Josh,Richardson,J. Richardson,josh-richardson,,NWT - Not With Team,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1631115,Orlando,Robinson,O. Robinson,orlando-robinson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300102,1610612748,Miami,Heat,MIA,heat,1626179,Terry,Rozier,T. Rozier,terry-rozier,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1631170,Jaime,Jaquez Jr.,J. Jaquez Jr.,jaime-jaquez-jr,F,,,33:48,5,13,0.385,0,3,0.0,2,2,1.0,1,4,5,5,0,1,3,2,12,-12.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1631107,Nikola,Jović,N. Jović,nikola-jović,F,,,33:52,5,11,0.455,3,5,0.6,2,3,0.667,0,8,8,1,1,1,0,3,15,-14.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,38:31,8,18,0.444,0,1,0.0,4,6,0.667,5,4,9,3,0,0,0,2,20,-9.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1628997,Caleb,Martin,C. Martin,caleb-martin,G,,,37:40,2,4,0.5,1,2,0.5,0,0,0.0,1,2,3,2,0,0,2,0,5,-23.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1629639,Tyler,Herro,T. Herro,tyler-herro,G,,,32:58,5,16,0.313,3,9,0.333,2,2,1.0,0,2,2,2,0,0,4,2,15,-16.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,31:49,4,7,0.571,0,2,0.0,0,0,0.0,1,2,3,5,0,0,2,3,8,-15.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,,,,7:24,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-9.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,201567,Kevin,Love,K. Love,kevin-love,,,,3:44,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-9.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,,,,5:45,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,2,-2.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,201988,Patty,Mills,P. Mills,patty-mills,,,,12:00,2,6,0.333,2,5,0.4,1,1,1.0,0,0,0,1,1,0,0,1,7,6.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1631115,Orlando,Robinson,O. Robinson,orlando-robinson,,,,2:29,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,3.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,202710,Jimmy,Butler III,J. Butler III,jimmy-butler-iii,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1626196,Josh,Richardson,J. Richardson,josh-richardson,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1626179,Terry,Rozier,T. Rozier,terry-rozier,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612748,Miami,Heat,MIA,heat,1626153,Delon,Wright,D. Wright,delon-wright,,NWT - Personal,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,F,,,32:44,11,20,0.55,0,4,0.0,0,1,0.0,2,6,8,3,2,1,1,2,22,6.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,F,,,38:48,6,16,0.375,2,7,0.286,8,12,0.667,0,11,11,6,0,1,0,3,22,22.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,204001,Kristaps,Porziņģis,K. Porziņģis,kristaps-porziņģis,C,,,27:25,5,9,0.556,3,5,0.6,5,6,0.833,1,4,5,2,1,2,0,3,18,12.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1628401,Derrick,White,D. White,derrick-white,G,,,30:53,7,14,0.5,2,7,0.286,0,0,0.0,3,2,5,3,0,0,0,0,16,7.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,34:31,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,6,1,2,2,1,3,23.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,,,,25:25,3,5,0.6,1,2,0.5,0,0,0.0,2,1,3,1,0,0,2,3,7,6.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,201143,Al,Horford,A. Horford,al-horford,,,,22:14,4,7,0.571,1,4,0.25,0,0,0.0,2,4,6,1,0,0,0,0,9,15.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1628436,Luke,Kornet,L. Kornet,luke-kornet,,,,5:20,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,-6.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1630573,Sam,Hauser,S. Hauser,sam-hauser,,,,19:58,2,6,0.333,1,5,0.2,0,0,0.0,0,0,0,0,0,0,0,4,5,15.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1629052,Oshae,Brissett,O. Brissett,oshae-brissett,,,,1:21,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1629004,Svi,Mykhailiuk,S. Mykhailiuk,svi-mykhailiuk,,,,1:21,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1629674,Neemias,Queta,N. Queta,neemias-queta,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1630531,Jaden,Springer,J. Springer,jaden-springer,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1630214,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300103,1610612738,Boston,Celtics,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1631170,Jaime,Jaquez Jr.,J. Jaquez Jr.,jaime-jaquez-jr,F,,,22:10,4,10,0.4,0,2,0.0,1,1,1.0,0,2,2,2,1,1,1,1,9,-3.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1631107,Nikola,Jović,N. Jović,nikola-jović,F,,,16:09,1,4,0.25,1,4,0.25,0,0,0.0,1,2,3,0,1,0,0,1,3,-16.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,41:35,11,22,0.5,1,3,0.333,2,3,0.667,4,13,17,5,0,0,3,5,25,-9.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1628997,Caleb,Martin,C. Martin,caleb-martin,G,,,37:00,6,14,0.429,4,8,0.5,2,2,1.0,1,4,5,2,2,0,1,3,18,-15.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1629639,Tyler,Herro,T. Herro,tyler-herro,G,,,43:44,8,17,0.471,2,6,0.333,1,2,0.5,0,4,4,4,0,0,5,1,19,-8.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,18:48,1,6,0.167,0,3,0.0,1,1,1.0,0,2,2,0,0,1,1,5,3,-17.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,201567,Kevin,Love,K. Love,kevin-love,,,,6:25,0,2,0.0,0,2,0.0,0,0,0.0,0,4,4,1,0,0,1,0,0,-5.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1626153,Delon,Wright,D. Wright,delon-wright,,,,29:16,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,1,0,1,0,1,2,4.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,201988,Patty,Mills,P. Mills,patty-mills,,,,22:01,3,8,0.375,1,4,0.25,2,3,0.667,1,0,1,1,0,0,1,1,9,5.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,,,,2:52,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-6.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,202710,Jimmy,Butler III,J. Butler III,jimmy-butler-iii,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1626196,Josh,Richardson,J. Richardson,josh-richardson,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1631115,Orlando,Robinson,O. Robinson,orlando-robinson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300104,1610612748,Miami,Heat,MIA,heat,1626179,Terry,Rozier,T. Rozier,terry-rozier,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,F,,,38:58,7,18,0.389,1,3,0.333,2,4,0.5,2,3,5,2,2,0,6,3,17,17.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,F,,,37:05,5,14,0.357,2,6,0.333,8,8,1.0,0,11,11,5,0,0,1,3,20,12.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,204001,Kristaps,Porziņģis,K. Porziņģis,kristaps-porziņģis,C,,,13:31,1,5,0.2,1,3,0.333,4,4,1.0,0,3,3,0,0,0,0,1,7,9.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,1628401,Derrick,White,D. White,derrick-white,G,,,40:50,15,26,0.577,8,15,0.533,0,0,0.0,1,3,4,3,0,3,1,3,38,10.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,38:06,4,10,0.4,1,4,0.25,2,2,1.0,2,4,6,6,1,0,0,3,11,4.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,,,,18:17,0,4,0.0,0,1,0.0,0,0,0.0,2,0,2,3,1,0,1,1,0,10.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,201143,Al,Horford,A. Horford,al-horford,,,,33:58,3,5,0.6,1,3,0.333,0,0,0.0,1,7,8,2,1,0,1,4,7,15.0,2023-24,Playoffs
0042300104,1610612738,Boston,Celtics,BOS,celtics,1630573,Sam,Hauser,S. Hauser,sam-hauser,,,,15:59,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-3.0,2023-24,Playoffs
