Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Kelly Oubre Jr.,29.0,SF,60,57,2078,0,8,52,40,0,-5.6,1.6,28,37,84,9,96,22,267,30,66,,PHI,2025
2.0,Tyrese Maxey,24.0,PG,52,52,1960,83,17,0,0,0,-3.8,5.1,56,41,56,7,122,8,791,38,61,CPOY-10,PHI,2025
3.0,Guerschon Yabusele,29.0,C,70,43,1895,0,0,0,27,73,-2.9,6.5,26,33,76,17,62,13,357,13,31,,PHI,2025
4.0,Paul George,34.0,PF,41,41,1334,0,0,9,89,2,-3.6,4.2,59,29,42,12,44,7,435,11,20,,PHI,2025
5.0,Ricky Council IV,23.0,SF,73,12,1250,0,11,64,25,0,-5.7,1.0,21,16,31,8,77,5,239,16,25,,PHI,2025
6.0,Justin Edwards,21.0,SF,44,26,1155,0,36,54,10,0,-12.1,-8.0,19,22,58,1,20,4,163,2,25,,PHI,2025
7.0,Caleb Martin,29.0,SF,31,24,943,0,40,55,5,0,-6.3,0.2,8,22,23,5,28,11,172,4,11,,PHI,2025
8.0,Quentin Grimes,24.0,SG,28,25,943,11,65,23,1,0,-12.9,-8.6,37,36,34,1,52,6,311,14,23,,PHI,2025
9.0,Adem Bona,21.0,C,58,11,905,0,0,0,6,94,-6.7,-0.4,18,18,68,22,47,2,64,14,13,,PHI,2025
10.0,Eric Gordon,36.0,SG,39,13,768,1,80,19,1,0,-5.8,0.7,16,7,19,2,20,1,158,3,14,,PHI,2025
11.0,Andre Drummond,31.0,C,40,23,751,0,0,0,0,100,-15.0,-10.5,15,13,52,19,39,1,80,10,29,,PHI,2025
12.0,Jared Butler,24.0,SG,28,17,682,80,20,0,0,0,-6.8,-0.5,38,11,28,0,22,2,320,3,16,,PHI,2025
13.0,Kyle Lowry,38.0,PG,35,12,659,100,0,0,0,0,-5.7,0.9,16,2,31,1,11,7,232,0,7,,PHI,2025
14.0,Jeff Dowtin Jr.,27.0,PG,41,3,621,100,1,0,0,0,-8.7,-2.7,9,3,11,1,22,1,196,7,12,,PHI,2025
15.0,Jared McCain,20.0,SG,23,8,592,13,86,1,0,0,-3.1,3.8,16,16,11,3,25,1,140,3,11,ROY-7,PHI,2025
16.0,Joel Embiid,30.0,C,19,19,574,0,0,0,0,100,-5.4,1.2,25,22,21,11,77,1,207,13,14,,PHI,2025
17.0,KJ Martin,24.0,PF,24,7,480,0,0,31,65,4,3.5,11.3,5,6,38,1,15,1,49,3,12,,PHI,2025
18.0,Lonnie Walker IV,26.0,SG,20,7,477,28,68,5,0,0,-14.3,-9.0,12,6,20,2,14,0,118,4,8,,PHI,2025
19.0,Reggie Jackson,34.0,PG,31,1,384,44,40,17,0,0,-1.0,6.0,12,1,10,2,3,1,111,1,3,,PHI,2025
20.0,Jalen Hood-Schifino,21.0,SG,13,0,301,9,50,39,1,0,-17.8,-12.4,7,8,15,1,8,1,86,1,4,,PHI,2025
21.0,Marcus Bagley,23.0,SF,10,4,253,0,0,14,86,0,-14.2,-8.3,5,0,12,1,5,2,23,0,5,,PHI,2025
22.0,Alex Reese,25.0,PF,14,0,214,0,0,0,47,53,4.3,11.3,5,0,15,1,6,2,9,2,1,,PHI,2025
23.0,Chuma Okeke,26.0,PF,7,3,171,0,0,1,87,12,-8.4,-2.1,0,2,2,0,1,1,31,0,1,,PHI,2025
24.0,Oshae Brissett,26.0,SF,6,2,142,0,0,30,45,25,-11.5,-5.3,3,5,10,0,7,2,11,2,3,,PHI,2025
25.0,Colin Castleton,24.0,C,5,0,98,0,0,0,0,100,-3.0,3.5,0,1,11,0,4,0,27,1,1,,PHI,2025
26.0,Pete Nance,24.0,C,7,0,68,0,0,0,0,100,-8.4,-2.0,0,0,4,0,0,0,8,0,1,,PHI,2025
27.0,Phillip Wheeler,22.0,PF,5,0,44,0,0,2,86,12,12.6,19.2,0,1,1,0,1,0,4,0,1,,PHI,2025
28.0,David Roddy,23.0,PF,3,0,29,0,0,38,55,7,12.5,19.0,0,1,0,0,0,0,6,0,2,,PHI,2025
29.0,Isaiah Mobley,25.0,PF,1,0,17,0,0,0,12,88,-15.4,-9.0,0,0,2,0,1,0,13,0,0,,PHI,2025
30.0,Lester Qui̱ones,24.0,SG,4,0,17,14,57,29,0,0,-10.0,-3.6,2,1,0,0,1,0,2,1,0,,PHI,2025
,Team Totals,,,82,82,19805,20,20,20,20,20,-6.4,0.5,458,360,785,127,830,102,4630,196,420,,PHI,2025
