Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,24,58,26,56,-6.23,-0.06,-6.29,111.9,118.2,97.4,0.257,0.426,0.527,12.3,23.4,0.201,0.57,14.3,71.8,0.194,Wells Fargo Center,813621,PHI,2025
Lg Rank,26,5,25,25,25.0,17.0,25.0,22.0,26.0,23.0,6.0,13.0,22.0,9.0,22.0,4.0,30.0,3.0,30.0,20.0,,2,PHI,2025
