G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
32,"Mon, Dec 20, 2021",8:00p,,Box Score,,Oklahoma City Thunder,L,,99,102,19,13,L 2,15721,2:17,,MEM,2022
33,"Thu, Dec 23, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,104,113,19,14,L 3,18064,2:17,,MEM,2022
34,"Sun, Dec 26, 2021",6:00p,,Box Score,@,Sacramento Kings,W,,127,102,20,14,W 1,15685,2:15,,MEM,2022
35,"Mon, Dec 27, 2021",9:00p,,Box Score,@,Phoenix Suns,W,,114,113,21,14,W 2,17071,2:16,,MEM,2022
36,"Wed, Dec 29, 2021",8:00p,,Box Score,,Los Angeles Lakers,W,,104,99,22,14,W 3,17794,2:19,,MEM,2022
37,"Fri, Dec 31, 2021",8:00p,,Box Score,,San Antonio Spurs,W,,118,105,23,14,W 4,15412,2:06,,MEM,2022
38,"Mon, Jan 3, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,,118,104,24,14,W 5,17089,2:13,,MEM,2022
39,"Tue, Jan 4, 2022",7:00p,,Box Score,@,Cleveland Cavaliers,W,,110,106,25,14,W 6,18178,2:10,,MEM,2022
40,"Thu, Jan 6, 2022",8:00p,,Box Score,,Detroit Pistons,W,,118,88,26,14,W 7,12983,2:07,,MEM,2022
41,"Sat, Jan 8, 2022",3:30p,,Box Score,@,Los Angeles Clippers,W,,123,108,27,14,W 8,17936,2:16,,MEM,2022
42,"Sun, Jan 9, 2022",9:30p,,Box Score,@,Los Angeles Lakers,W,,127,119,28,14,W 9,18288,2:12,,MEM,2022
43,"Tue, Jan 11, 2022",8:00p,,Box Score,,Golden State Warriors,W,,116,108,29,14,W 10,17794,2:12,,MEM,2022
44,"Thu, Jan 13, 2022",8:00p,,Box Score,,Minnesota Timberwolves,W,,116,108,30,14,W 11,15881,2:24,,MEM,2022
45,"Fri, Jan 14, 2022",10:00p,,Box Score,,Dallas Mavericks,L,,85,112,30,15,L 1,16712,2:09,,MEM,2022
46,"Mon, Jan 17, 2022",3:30p,,Box Score,,Chicago Bulls,W,,119,106,31,15,W 1,17794,2:14,,MEM,2022
47,"Wed, Jan 19, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,114,126,31,16,L 1,17341,2:21,,MEM,2022
48,"Fri, Jan 21, 2022",9:00p,,Box Score,@,Denver Nuggets,W,,122,118,32,16,W 1,17009,2:26,,MEM,2022
49,"Sun, Jan 23, 2022",7:30p,,Box Score,@,Dallas Mavericks,L,,91,104,32,17,L 1,19701,2:18,,MEM,2022
50,"Wed, Jan 26, 2022",8:30p,,Box Score,@,San Antonio Spurs,W,,118,110,33,17,W 1,14662,2:15,,MEM,2022
51,"Fri, Jan 28, 2022",8:00p,,Box Score,,Utah Jazz,W,,119,109,34,17,W 2,16916,2:09,,MEM,2022
52,"Sat, Jan 29, 2022",8:00p,,Box Score,,Washington Wizards,W,,115,95,35,17,W 3,17135,2:03,,MEM,2022
53,"Mon, Jan 31, 2022",7:00p,,Box Score,@,Philadelphia 76ers,L,OT,119,122,35,18,L 1,20424,2:26,,MEM,2022
54,"Wed, Feb 2, 2022",7:30p,,Box Score,@,New York Knicks,W,,120,108,36,18,W 1,19812,2:25,,MEM,2022
55,"Sat, Feb 5, 2022",5:00p,,Box Score,@,Orlando Magic,W,,135,115,37,18,W 2,18846,2:10,,MEM,2022
56,"Tue, Feb 8, 2022",8:00p,,Box Score,,Los Angeles Clippers,W,,135,109,38,18,W 3,16101,2:10,,MEM,2022
57,"Thu, Feb 10, 2022",7:00p,,Box Score,@,Detroit Pistons,W,,132,107,39,18,W 4,18744,2:16,,MEM,2022
58,"Sat, Feb 12, 2022",7:00p,,Box Score,@,Charlotte Hornets,W,,125,118,40,18,W 5,19454,2:33,,MEM,2022
59,"Tue, Feb 15, 2022",8:00p,,Box Score,@,New Orleans Pelicans,W,,121,109,41,18,W 6,15901,2:12,,MEM,2022
60,"Wed, Feb 16, 2022",8:00p,,Box Score,,Portland Trail Blazers,L,,119,123,41,19,L 1,16834,2:29,,MEM,2022
61,"Thu, Feb 24, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,L,,114,119,41,20,L 2,16326,2:24,,MEM,2022
62,"Sat, Feb 26, 2022",8:00p,,Box Score,@,Chicago Bulls,W,,116,110,42,20,W 1,21959,2:19,,MEM,2022
63,"Mon, Feb 28, 2022",8:00p,,Box Score,,San Antonio Spurs,W,,118,105,43,20,W 2,16812,2:08,,MEM,2022
64,"Thu, Mar 3, 2022",7:30p,,Box Score,@,Boston Celtics,L,,107,120,43,21,L 1,19156,2:11,,MEM,2022
65,"Sat, Mar 5, 2022",8:00p,,Box Score,,Orlando Magic,W,,124,96,44,21,W 1,17794,2:00,,MEM,2022
66,"Sun, Mar 6, 2022",7:00p,,Box Score,@,Houston Rockets,L,,112,123,44,22,L 1,18055,2:22,,MEM,2022
67,"Tue, Mar 8, 2022",7:30p,,Box Score,,New Orleans Pelicans,W,,132,111,45,22,W 1,16433,2:17,,MEM,2022
68,"Fri, Mar 11, 2022",8:00p,,Box Score,,New York Knicks,W,,118,114,46,22,W 2,17188,2:35,,MEM,2022
69,"Sun, Mar 13, 2022",7:00p,,Box Score,@,Oklahoma City Thunder,W,,125,118,47,22,W 3,17482,2:19,,MEM,2022
70,"Tue, Mar 15, 2022",7:00p,,Box Score,@,Indiana Pacers,W,,135,102,48,22,W 4,15027,2:10,,MEM,2022
71,"Fri, Mar 18, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,105,120,48,23,L 1,18062,2:14,,MEM,2022
72,"Sun, Mar 20, 2022",3:30p,,Box Score,@,Houston Rockets,W,,122,98,49,23,W 1,18055,2:13,,MEM,2022
73,"Wed, Mar 23, 2022",7:30p,,Box Score,,Brooklyn Nets,W,,132,120,50,23,W 2,17794,2:16,,MEM,2022
74,"Thu, Mar 24, 2022",8:00p,,Box Score,,Indiana Pacers,W,,133,103,51,23,W 3,16205,2:01,,MEM,2022
75,"Sat, Mar 26, 2022",8:00p,,Box Score,,Milwaukee Bucks,W,,127,102,52,23,W 4,17794,2:19,,MEM,2022
76,"Mon, Mar 28, 2022",8:00p,,Box Score,,Golden State Warriors,W,,123,95,53,23,W 5,17011,2:18,,MEM,2022
77,"Wed, Mar 30, 2022",8:30p,,Box Score,@,San Antonio Spurs,W,,112,111,54,23,W 6,15821,2:05,,MEM,2022
78,"Fri, Apr 1, 2022",8:00p,,Box Score,,Phoenix Suns,W,,122,114,55,23,W 7,17794,2:16,,MEM,2022
79,"Tue, Apr 5, 2022",9:00p,,Box Score,@,Utah Jazz,L,OT,115,121,55,24,L 1,18306,2:35,,MEM,2022
80,"Thu, Apr 7, 2022",9:00p,,Box Score,@,Denver Nuggets,L,,109,122,55,25,L 2,19520,2:17,,MEM,2022
81,"Sat, Apr 9, 2022",6:00p,,Box Score,,New Orleans Pelicans,W,,141,114,56,25,W 1,17207,2:11,,MEM,2022
82,"Sun, Apr 10, 2022",7:00p,,Box Score,,Boston Celtics,L,,110,139,56,26,L 1,17441,2:08,,MEM,2022
