G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
75,"Sun, Mar 31, 2024",7:00p,,Box Score,@,Minnesota Timberwolves,W,,109,101,36,39,W 1,18024,2:07,,CHI,2024
76,"Mon, Apr 1, 2024",8:00p,,Box Score,,Atlanta Hawks,L,,101,113,36,40,L 1,21114,2:07,,CHI,2024
77,"Fri, Apr 5, 2024",8:00p,,Box Score,,New York Knicks,W,,108,100,37,40,W 1,21599,2:17,,CHI,2024
78,"Sun, Apr 7, 2024",6:00p,,Box Score,@,Orlando Magic,L,,98,113,37,41,L 1,19276,2:11,,CHI,2024
79,"Tue, Apr 9, 2024",8:00p,,Box Score,,New York Knicks,L,,117,128,37,42,L 2,21648,2:12,,CHI,2024
80,"Thu, Apr 11, 2024",7:00p,,Box Score,@,Detroit Pistons,W,,127,105,38,42,W 1,20013,2:03,,CHI,2024
81,"Fri, Apr 12, 2024",7:00p,,Box Score,@,Washington Wizards,W,,129,127,39,42,W 2,20333,2:20,,CHI,2024
82,"Sun, Apr 14, 2024",1:00p,,Box Score,@,New York Knicks,L,OT,119,120,39,43,L 1,19812,2:35,,CHI,2024
83,"Wed, Apr 17, 2024",9:30p,,Box Score,,Atlanta Hawks,W,,131,116,40,43,W 1,21627,2:16,Play-In Game,CHI,2024
84,"Fri, Apr 19, 2024",7:00p,,Box Score,@,Miami Heat,L,,91,112,40,44,L 1,19600,2:09,Play-In Game,CHI,2024
