Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Fred VanVleet,29.0,PG,73,73,2684,84,16,0,0,0,3.0,5.4,84,30,85,8,82,27,1391,18,32,,HOU,2024
2.0,Jalen Green,21.0,SG,82,82,2601,12,85,3,0,0,-0.5,-4.7,81,82,58,16,162,6,688,45,108,,HOU,2024
3.0,Jabari Smith Jr.,20.0,PF,76,76,2424,0,0,0,68,32,-2.1,-8.2,35,29,110,13,89,3,295,19,56,,HOU,2024
4.0,Dillon Brooks,28.0,SF,72,72,2227,1,17,73,9,0,-0.1,-2.9,41,29,124,10,69,23,285,11,31,,HOU,2024
5.0,Alperen ÅengÃ¼n,21.0,C,63,63,2046,0,0,0,0,100,0.4,-1.7,60,59,118,20,158,22,759,40,75,,HOU,2024
6.0,Amen Thompson,21.0,SF,62,23,1388,0,22,46,31,0,2.4,1.9,40,32,63,9,82,12,395,27,38,,HOU,2024
7.0,Jeff Green,37.0,PF,78,6,1307,0,0,9,69,23,-1.9,-4.6,10,8,63,20,74,4,171,16,16,,HOU,2024
8.0,Aaron Holiday,27.0,PG,78,1,1269,100,0,0,0,0,4.2,4.4,28,14,59,3,22,14,350,5,20,,HOU,2024
9.0,Jae'Sean Tate,28.0,SF,65,9,1031,3,33,63,1,0,5.3,5.6,15,8,68,7,19,14,164,5,17,,HOU,2024
10.0,Cam Whitmore,19.0,SF,47,2,880,0,2,49,46,3,-1.5,-3.5,16,20,34,6,55,1,74,8,33,,HOU,2024
11.0,Jock Landale,28.0,C,56,3,763,0,0,0,3,97,9.6,10.5,8,7,39,11,31,3,156,7,22,,HOU,2024
12.0,Tari Eason,22.0,PF,22,0,480,0,1,40,59,0,10.7,10.9,9,3,31,2,16,2,65,5,17,,HOU,2024
13.0,Reggie Bullock,32.0,SF,44,0,417,7,35,47,11,0,-5.9,-7.9,9,0,12,1,1,0,33,1,2,,HOU,2024
14.0,Nate Williams,24.0,SG,22,0,129,23,74,3,0,0,9.6,8.8,2,0,7,0,8,0,16,3,8,,HOU,2024
15.0,Nate Hinton,24.0,SG,15,0,75,24,63,13,0,0,9.3,8.3,3,0,5,0,3,1,21,1,2,,HOU,2024
16.0,Boban MarjanoviÄ,35.0,C,14,0,71,0,0,0,0,100,-10.3,-11.7,5,0,5,0,8,0,14,4,3,,HOU,2024
17.0,Jermaine Samuels,25.0,SF,14,0,60,0,0,56,41,2,-10.2,-11.5,0,0,1,0,0,0,8,0,2,,HOU,2024
,Team Totals,,,82,82,19852,20,20,20,20,20,1.2,-0.6,446,321,882,126,879,132,4885,215,482,,HOU,2024
