Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Royce O'Neale,27.0,SF,71,71,2241,4,37,58,0,0,10.9,3.7,49,10,87,8,14,22,475,2,9,,UTA,2021
2.0,Bojan BogdanoviÄ,31.0,SF,72,72,2216,0,6,45,50,0,9.2,-0.9,44,55,38,13,100,8,352,18,61,,UTA,2021
3.0,Rudy Gobert,28.0,C,71,71,2187,0,0,0,0,100,16.6,19.1,26,37,81,27,182,14,233,43,41,"MVP-10,DPOY-1,AS,NBA3,DEF1",UTA,2021
4.0,Joe Ingles,33.0,SF,67,30,1867,0,2,41,58,0,12.0,5.4,74,21,25,16,33,9,780,9,14,6MOY-2,UTA,2021
5.0,Jordan Clarkson,28.0,SG,68,1,1818,24,75,1,0,0,7.9,-3.5,41,42,37,13,61,4,418,16,39,6MOY-1,UTA,2021
6.0,Donovan Mitchell,24.0,PG,53,53,1771,59,41,0,0,0,8.0,-3.2,84,48,47,7,124,10,699,29,47,AS,UTA,2021
7.0,Mike Conley,33.0,PG,51,51,1498,100,0,0,0,0,17.0,13.2,68,24,29,5,58,22,768,8,24,AS,UTA,2021
8.0,Georges Niang,27.0,PF,72,10,1154,0,0,6,94,0,14.9,8.0,25,11,49,9,10,3,139,1,10,,UTA,2021
9.0,Derrick Favors,29.0,C,68,0,1039,0,0,0,2,98,1.3,-11.7,18,4,101,9,37,2,124,12,16,,UTA,2021
10.0,Miye Oni,23.0,SG,54,0,519,9,49,41,0,0,9.0,-0.6,10,3,24,1,2,2,79,0,3,,UTA,2021
11.0,Trent Forrest,22.0,PG,30,0,302,97,3,0,0,0,-5.8,-16.8,10,6,9,2,9,0,119,1,3,,UTA,2021
12.0,Ersan Ä°lyasova,33.0,PF,17,1,148,0,0,0,36,64,4.0,-5.8,3,2,16,2,1,3,10,0,4,,UTA,2021
13.0,Juwan Morgan,23.0,PF,29,0,147,0,0,0,29,71,-31.4,-42.8,2,0,15,2,2,0,23,1,2,,UTA,2021
14.0,Jarrell Brantley,24.0,PF,28,0,138,0,1,44,51,4,-6.1,-16.2,3,2,14,1,1,0,41,0,4,,UTA,2021
15.0,Matt Thomas,26.0,SG,19,0,134,35,65,0,0,0,-13.2,-23.7,4,2,6,0,3,0,26,1,2,,UTA,2021
16.0,Elijah Hughes,22.0,SF,18,0,64,0,2,80,18,0,-26.0,-36.2,3,2,1,0,0,1,15,0,1,,UTA,2021
17.0,Udoka Azubuike,21.0,C,15,0,57,0,0,0,0,100,-49.3,-59.8,1,0,7,1,5,0,0,0,1,,UTA,2021
18.0,Shaquille Harrison,27.0,SG,17,0,56,0,77,24,0,0,-41.9,-52.3,2,1,0,0,1,0,24,0,1,,UTA,2021
,Team Totals,,,72,72,17356,20,20,20,20,20,9.5,2.1,467,270,586,116,643,100,4325,141,282,,UTA,2021
