Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Toumani Camara,25.0,PF,82,82,2731,0,0,2,84,14,0.8,3.9,92,38,111,8,57,106,508,12,44,,POR,2026
2.0,Deni Avdija,25.0,SF,66,66,2199,0,23,62,14,0,-0.2,0.6,133,91,104,21,286,6,1119,68,79,AS,POR,2026
3.0,Donovan Clingan,21.0,C,77,77,2094,0,0,0,0,100,0.6,2.1,43,30,130,14,101,5,381,24,41,,POR,2026
4.0,Jerami Grant,31.0,PF,57,38,1695,0,0,58,39,3,-0.1,0.5,51,45,68,14,139,10,312,31,55,,POR,2026
5.0,Jrue Holiday,35.0,PG,53,51,1560,75,25,0,0,0,5.5,9.8,91,45,35,3,34,10,759,7,38,,POR,2026
6.0,Shaedon Sharpe,22.0,SG,50,42,1471,41,53,6,0,0,-2.2,-2.8,67,65,34,7,100,9,342,32,57,,POR,2026
7.0,Sidy Cissoko,21.0,SF,75,26,1435,13,38,36,12,0,-1.4,-1.6,30,25,84,8,36,50,279,9,27,,POR,2026
8.0,Kris Murray,25.0,SF,57,15,1333,2,46,32,18,2,1.3,2.5,27,12,52,6,29,2,197,6,18,,POR,2026
9.0,Caleb Love,24.0,SG,49,1,1013,86,12,2,0,0,-6.3,-7.9,33,26,23,1,17,1,301,0,34,,POR,2026
10.0,Robert Williams,28.0,C,59,1,1008,0,0,0,5,95,2.5,3.9,22,12,57,5,22,0,147,3,12,,POR,2026
11.0,Scoot Henderson,21.0,PG,30,10,748,100,0,0,0,0,2.9,4.0,46,18,33,5,33,9,279,5,18,,POR,2026
12.0,Rayan Rupert,21.0,SG,48,0,577,8,54,33,6,0,-10.4,-11.6,12,9,24,4,5,2,88,0,13,,POR,2026
13.0,Matisse Thybulle,28.0,SG,30,0,480,12,51,33,4,0,9.1,10.9,17,8,21,1,9,4,66,1,2,,POR,2026
14.0,VÃ­t KrejÄÃ­,25.0,PG,19,0,364,20,67,12,0,0,-0.6,-0.2,5,3,13,1,7,0,79,4,2,,POR,2026
15.0,Blake Wesley,22.0,SG,31,0,361,47,36,17,0,0,-9.4,-9.9,19,10,16,1,25,7,153,8,10,,POR,2026
16.0,Yang Hansen,20.0,C,43,1,300,0,0,0,0,100,-15.7,-16.5,11,10,26,7,15,3,53,4,11,,POR,2026
17.0,Duop Reath,29.0,C,32,0,258,0,0,0,50,51,-8.0,-8.1,3,4,19,0,4,1,25,2,2,,POR,2026
18.0,Javonte Cooke,26.0,SG,19,0,94,23,64,13,0,0,-27.5,-27.7,6,3,3,0,1,2,14,0,5,,POR,2026
19.0,Jayson Kent,23.0,SF,5,0,22,0,0,50,50,0,-0.5,-0.1,0,0,1,0,1,0,0,1,0,,POR,2026
20.0,Chris Youngblood,23.0,SG,2,0,11,0,46,54,0,0,14.3,14.7,0,0,0,0,0,0,2,0,0,,POR,2026
,Team Totals,,,82,82,19754,20,20,20,20,20,-0.4,0.7,708,454,854,106,921,227,5104,217,468,,POR,2026
