G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",7:00p,,Box Score,,Washington Wizards,L,,107,114,0,1,L 1,15027,2:22,,IND,2023
2,"Fri, Oct 21, 2022",7:00p,,Box Score,,San Antonio Spurs,L,,134,137,0,2,L 2,12073,2:30,,IND,2023
3,"Sat, Oct 22, 2022",7:00p,,Box Score,,Detroit Pistons,W,,124,115,1,2,W 1,16056,2:26,,IND,2023
4,"Mon, Oct 24, 2022",7:00p,,Box Score,@,Philadelphia 76ers,L,,106,120,1,3,L 1,19786,2:16,,IND,2023
5,"Wed, Oct 26, 2022",8:00p,,Box Score,@,Chicago Bulls,L,,109,124,1,4,L 2,18306,2:26,,IND,2023
6,"Fri, Oct 28, 2022",7:30p,,Box Score,@,Washington Wizards,W,,127,117,2,4,W 1,13463,2:25,,IND,2023
7,"Sat, Oct 29, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,,125,116,3,4,W 2,17732,2:14,,IND,2023
8,"Mon, Oct 31, 2022",7:30p,,Box Score,@,Brooklyn Nets,L,,109,116,3,5,L 1,15770,2:20,,IND,2023
9,"Fri, Nov 4, 2022",7:00p,,Box Score,,Miami Heat,W,,101,99,4,5,W 1,13141,2:22,,IND,2023
10,"Mon, Nov 7, 2022",7:45p,,Box Score,,New Orleans Pelicans,W,,129,122,5,5,W 2,14052,2:12,,IND,2023
11,"Wed, Nov 9, 2022",7:00p,,Box Score,,Denver Nuggets,L,,119,122,5,6,L 1,14069,2:13,,IND,2023
12,"Sat, Nov 12, 2022",7:00p,,Box Score,,Toronto Raptors,W,,118,104,6,6,W 1,13089,2:17,,IND,2023
13,"Wed, Nov 16, 2022",7:00p,,Box Score,@,Charlotte Hornets,W,,125,113,7,6,W 2,14756,2:15,,IND,2023
14,"Fri, Nov 18, 2022",8:00p,,Box Score,@,Houston Rockets,W,,99,91,8,6,W 3,15882,2:34,,IND,2023
15,"Sat, Nov 19, 2022",7:00p,,Box Score,,Orlando Magic,W,,114,113,9,6,W 4,14478,2:11,,IND,2023
16,"Mon, Nov 21, 2022",7:00p,,Box Score,,Orlando Magic,W,,123,102,10,6,W 5,14029,2:20,,IND,2023
17,"Wed, Nov 23, 2022",7:00p,,Box Score,,Minnesota Timberwolves,L,,101,115,10,7,L 1,15751,2:13,,IND,2023
18,"Fri, Nov 25, 2022",8:00p,,Box Score,,Brooklyn Nets,W,,128,117,11,7,W 1,15404,2:20,,IND,2023
19,"Sun, Nov 27, 2022",4:00p,,Box Score,@,Los Angeles Clippers,L,,100,114,11,8,L 1,16805,2:16,,IND,2023
