Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,48,34,47,35,2.29,0.08,2.38,112.9,110.5,96.0,0.234,0.375,0.51,11.0,28.4,0.177,0.535,14.4,75.6,0.199,Scotiabank Arena,547343,TOR,2022
Lg Rank,10,20,11,11,12.0,12.0,11.0,14.0,10.0,27.0,25.0,23.0,27.0,2.0,2.0,25.0,18.0,1.0,24.0,20.0,,30,TOR,2022
