Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jayson Tatum,26.0,PF,72,72,2624,0,8,46,45,0,9.2,0.5,104,69,54,25,177,6,1118,37,56,"MVP-4,CPOY-10,AS,NBA1",BOS,2025
2.0,Derrick White,30.0,SG,76,76,2574,13,78,8,0,0,9.7,1.8,86,32,93,3,63,19,880,10,23,DPOY-10,BOS,2025
3.0,Payton Pritchard,27.0,PG,80,3,2271,99,1,0,0,0,8.8,-0.6,41,20,41,7,24,6,690,7,38,6MOY-1,BOS,2025
4.0,Jaylen Brown,28.0,SF,63,63,2158,0,26,70,4,0,8.8,-0.5,57,74,68,23,160,11,727,42,68,AS,BOS,2025
5.0,Jrue Holiday,34.0,PG,62,62,1896,66,34,0,0,0,8.7,-0.7,50,17,52,2,30,10,596,7,23,,BOS,2025
6.0,Al Horford,38.0,C,60,42,1659,0,0,0,60,40,12.1,5.2,30,6,55,5,16,0,341,2,8,,BOS,2025
7.0,Sam Hauser,27.0,PF,71,19,1541,0,0,30,67,3,9.7,1.1,13,7,45,0,4,3,164,2,4,,BOS,2025
8.0,Luke Kornet,29.0,C,73,16,1361,0,0,0,0,100,14.7,8.4,12,6,80,10,50,6,309,9,21,,BOS,2025
9.0,Kristaps PorziÅÄ£is,29.0,C,42,42,1210,0,0,0,12,88,5.7,-4.9,16,14,65,16,89,3,230,14,23,,BOS,2025
10.0,Neemias Queta,25.0,C,62,6,863,0,0,0,11,89,10.1,1.4,6,8,57,18,28,2,120,5,13,,BOS,2025
11.0,Jordan Walsh,20.0,PF,52,1,403,1,33,49,17,0,3.8,-5.9,8,4,14,0,6,2,50,2,3,,BOS,2025
12.0,Baylor Scheierman,24.0,SG,31,2,384,2,61,36,2,0,5.4,-4.0,4,5,12,1,5,6,82,0,3,,BOS,2025
13.0,Xavier Tillman Sr.,26.0,C,33,2,231,0,0,1,71,28,-2.4,-12.2,3,8,14,1,1,0,20,0,4,,BOS,2025
14.0,Torrey Craig,34.0,SF,17,3,201,0,20,63,17,1,-0.3,-9.8,5,2,10,1,4,3,33,0,1,,BOS,2025
15.0,Drew Peterson,25.0,PF,25,1,186,0,0,43,54,2,12.7,3.8,5,2,12,0,3,1,31,0,3,,BOS,2025
16.0,Jaden Springer,22.0,SG,26,0,141,24,52,24,0,0,6.9,-2.2,1,1,6,2,9,0,22,1,3,,BOS,2025
17.0,JD Davison,22.0,PG,16,0,93,100,0,0,0,0,-15.5,-25.1,7,6,1,0,3,0,32,0,0,,BOS,2025
18.0,Miles Norris,24.0,PF,3,0,35,0,0,0,100,0,-21.9,-31.2,0,0,0,0,0,0,0,0,1,,BOS,2025
,Team Totals,,,82,82,19831,20,20,20,20,20,9.0,0.4,448,281,679,114,672,78,5445,138,295,,BOS,2025
