Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,30,52,30,52,-4.29,-0.11,-4.4,110.5,114.8,99.7,0.232,0.373,0.522,13.3,27.3,0.173,0.541,13.2,73.9,0.222,Scotiabank Arena,768573,TOR,2025
Lg Rank,24,7,24,24,24.0,19.0,24.0,25.0,17.0,11.0,25.0,29.0,24.0,24.0,4.0,28.0,14.0,10.0,24.0,30.0,,11,TOR,2025
