Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Darius Garland,22.0,PG,68,68,2430,95,5,0,0,0,6.7,12.1,143,61,49,14,77,19,1345,20,51,AS,CLE,2022
2.0,Evan Mobley,20.0,PF,69,69,2331,0,0,1,76,23,2.1,0.0,39,64,100,9,121,2,418,30,50,ROY-2,CLE,2022
3.0,Isaac Okoro,21.0,SF,67,61,1981,1,68,31,1,0,3.6,2.9,25,18,70,9,77,22,301,15,31,,CLE,2022
4.0,Lauri Markkanen,24.0,SF,61,61,1878,0,9,64,27,1,4.3,4.1,24,16,74,6,66,6,190,14,46,,CLE,2022
5.0,Jarrett Allen,23.0,C,56,56,1810,0,0,0,0,100,4.4,4.2,36,36,57,10,112,16,219,32,35,AS,CLE,2022
6.0,Kevin Love,33.0,C,74,4,1665,0,0,0,33,67,0.9,-2.2,59,18,53,13,63,29,368,11,16,6MOY-2,CLE,2022
7.0,Cedi Osman,26.0,SF,66,3,1462,0,32,60,9,0,-1.9,-6.3,34,19,48,8,55,10,330,15,26,,CLE,2022
8.0,Lamar Stevens,24.0,PF,63,13,1015,0,5,51,38,5,-0.6,-3.6,13,19,56,8,37,3,115,13,26,,CLE,2022
9.0,Dean Wade,25.0,PF,51,28,980,0,0,45,49,6,2.5,0.5,9,6,37,1,12,3,131,5,6,,CLE,2022
10.0,Ricky Rubio,31.0,PG,34,8,970,47,53,0,0,0,8.8,9.0,59,16,18,6,29,14,527,5,26,,CLE,2022
11.0,Caris LeVert,27.0,SG,19,10,567,7,91,2,0,0,-3.7,-6.8,16,12,18,3,26,5,187,5,14,,CLE,2022
12.0,Brandon Goodwin,26.0,PG,36,5,502,100,0,0,0,0,-5.0,-8.1,28,4,7,3,17,5,220,7,16,,CLE,2022
13.0,Dylan Windler,25.0,SF,50,0,459,0,62,37,1,0,-0.1,-2.4,8,2,28,2,8,1,81,2,4,,CLE,2022
14.0,Rajon Rondo,35.0,PG,21,1,409,97,3,0,0,0,-5.6,-8.6,28,3,10,1,3,2,248,1,6,,CLE,2022
15.0,Collin Sexton,23.0,SG,11,11,316,8,86,6,0,0,-6.2,-9.0,11,9,5,3,18,3,57,4,16,,CLE,2022
16.0,Denzel Valentine,28.0,SG,22,0,204,5,71,25,0,0,-5.5,-8.0,4,4,7,0,0,0,29,0,1,,CLE,2022
17.0,Ed Davis,32.0,C,31,3,201,0,0,0,41,60,2.8,0.7,2,0,23,3,4,0,17,0,1,,CLE,2022
18.0,Moses Brown,22.0,C,14,5,176,0,0,0,0,100,-14.1,-17.0,1,2,20,0,14,0,0,1,1,,CLE,2022
19.0,Kevin Pangos,29.0,PG,24,3,166,93,7,0,0,0,-12.0,-14.8,3,3,5,1,0,1,70,0,1,,CLE,2022
20.0,RJ Nembhard Jr.,22.0,SG,14,0,63,43,51,6,0,0,-8.2,-10.5,1,2,2,0,1,1,28,0,3,,CLE,2022
21.0,Tacko Fall,26.0,C,11,1,59,0,0,0,0,100,-0.3,-2.4,0,3,3,0,4,0,5,1,1,,CLE,2022
22.0,Justin Anderson,28.0,SF,3,0,47,0,6,75,19,0,35.7,34.1,1,1,3,0,1,0,17,0,0,,CLE,2022
23.0,Luke Kornet,26.0,C,2,0,15,0,0,0,13,87,54.9,53.0,0,0,1,0,1,0,3,1,1,,CLE,2022
24.0,Tre Scott,25.0,SF,2,0,11,0,0,17,83,0,20.3,18.3,0,0,0,0,0,0,0,0,0,,CLE,2022
25.0,Malik Newman,24.0,PG,1,0,8,100,0,0,0,0,0.8,-1.3,1,0,0,0,1,0,3,0,0,,CLE,2022
26.0,Tim Frazier,31.0,PG,2,0,8,100,0,0,0,0,-57.9,-60.1,1,1,1,0,0,0,2,0,0,,CLE,2022
,Team Totals,,,82,82,19733,20,20,20,20,20,2.1,1.1,546,319,695,100,747,142,4911,182,378,,CLE,2022
