G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",8:00p,,Box Score,@,San Antonio Spurs,W,,129,102,1,0,W 1,16236,2:07,,CHO,2023
2,"Fri, Oct 21, 2022",7:00p,,Box Score,,New Orleans Pelicans,L,,112,124,1,1,L 1,19287,2:15,,CHO,2023
3,"Sun, Oct 23, 2022",5:00p,,Box Score,@,Atlanta Hawks,W,,126,109,2,1,W 1,17383,2:20,,CHO,2023
4,"Wed, Oct 26, 2022",7:30p,,Box Score,@,New York Knicks,L,OT,131,134,2,2,L 1,19812,2:45,,CHO,2023
5,"Fri, Oct 28, 2022",7:00p,,Box Score,@,Orlando Magic,L,,93,113,2,3,L 2,18846,2:08,,CHO,2023
6,"Sat, Oct 29, 2022",7:00p,,Box Score,,Golden State Warriors,W,OT,120,113,3,3,W 1,19079,2:26,,CHO,2023
7,"Mon, Oct 31, 2022",7:00p,,Box Score,,Sacramento Kings,L,,108,115,3,4,L 1,12020,2:19,,CHO,2023
8,"Wed, Nov 2, 2022",8:00p,,Box Score,@,Chicago Bulls,L,,88,106,3,5,L 2,17886,2:07,,CHO,2023
9,"Fri, Nov 4, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,99,130,3,6,L 3,17187,2:07,,CHO,2023
10,"Sat, Nov 5, 2022",7:00p,,Box Score,,Brooklyn Nets,L,,94,98,3,7,L 4,19398,2:17,,CHO,2023
11,"Mon, Nov 7, 2022",7:00p,,Box Score,,Washington Wizards,L,,100,108,3,8,L 5,13712,2:12,,CHO,2023
12,"Wed, Nov 9, 2022",7:00p,,Box Score,,Portland Trail Blazers,L,,95,105,3,9,L 6,14774,2:10,,CHO,2023
13,"Thu, Nov 10, 2022",7:30p,,Box Score,@,Miami Heat,L,OT,112,117,3,10,L 7,19600,2:39,,CHO,2023
14,"Sat, Nov 12, 2022",8:00p,,Box Score,@,Miami Heat,L,,115,132,3,11,L 8,19600,2:09,,CHO,2023
15,"Mon, Nov 14, 2022",7:00p,,Box Score,@,Orlando Magic,W,,112,105,4,11,W 1,15018,2:17,,CHO,2023
16,"Wed, Nov 16, 2022",7:00p,,Box Score,,Indiana Pacers,L,,113,125,4,12,L 1,14756,2:15,,CHO,2023
17,"Fri, Nov 18, 2022",7:30p,,Box Score,@,Cleveland Cavaliers,L,2OT,122,132,4,13,L 2,19432,2:53,,CHO,2023
18,"Sun, Nov 20, 2022",6:00p,,Box Score,@,Washington Wizards,L,,102,106,4,14,L 3,14289,2:17,,CHO,2023
19,"Wed, Nov 23, 2022",7:00p,,Box Score,,Philadelphia 76ers,W,,107,101,5,14,W 1,16910,2:12,,CHO,2023
20,"Fri, Nov 25, 2022",5:00p,,Box Score,,Minnesota Timberwolves,W,,110,108,6,14,W 2,17924,2:20,,CHO,2023
21,"Mon, Nov 28, 2022",7:30p,,Box Score,@,Boston Celtics,L,,105,140,6,15,L 1,19156,1:56,,CHO,2023
22,"Fri, Dec 2, 2022",7:00p,,Box Score,,Washington Wizards,W,,117,116,7,15,W 1,15231,2:19,,CHO,2023
23,"Sat, Dec 3, 2022",6:00p,,Box Score,,Milwaukee Bucks,L,,96,105,7,16,L 1,18128,2:15,,CHO,2023
24,"Mon, Dec 5, 2022",7:00p,,Box Score,,Los Angeles Clippers,L,,117,119,7,17,L 2,13945,2:08,,CHO,2023
25,"Wed, Dec 7, 2022",7:30p,,Box Score,@,Brooklyn Nets,L,,116,122,7,18,L 3,16903,2:11,,CHO,2023
26,"Fri, Dec 9, 2022",7:00p,,Box Score,,New York Knicks,L,,102,121,7,19,L 4,17696,2:15,,CHO,2023
27,"Sun, Dec 11, 2022",6:00p,,Box Score,@,Philadelphia 76ers,L,,113,131,7,20,L 5,19765,2:17,,CHO,2023
28,"Wed, Dec 14, 2022",7:00p,,Box Score,,Detroit Pistons,L,OT,134,141,7,21,L 6,14303,2:36,,CHO,2023
29,"Fri, Dec 16, 2022",7:00p,,Box Score,,Atlanta Hawks,L,,106,125,7,22,L 7,17772,2:13,,CHO,2023
30,"Sun, Dec 18, 2022",8:00p,,Box Score,@,Denver Nuggets,L,,115,119,7,23,L 8,19235,2:18,,CHO,2023
31,"Mon, Dec 19, 2022",10:00p,,Box Score,@,Sacramento Kings,W,,125,119,8,23,W 1,17803,2:24,,CHO,2023
32,"Wed, Dec 21, 2022",10:30p,,Box Score,@,Los Angeles Clippers,L,,105,126,8,24,L 1,19068,2:18,,CHO,2023
33,"Fri, Dec 23, 2022",10:30p,,Box Score,@,Los Angeles Lakers,W,,134,130,9,24,W 1,18997,2:18,,CHO,2023
34,"Mon, Dec 26, 2022",10:00p,,Box Score,@,Portland Trail Blazers,L,,113,124,9,25,L 1,19530,2:15,,CHO,2023
35,"Tue, Dec 27, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,105,110,9,26,L 2,18064,2:15,,CHO,2023
36,"Thu, Dec 29, 2022",7:00p,,Box Score,,Oklahoma City Thunder,W,,121,113,10,26,W 1,19425,2:10,,CHO,2023
37,"Sat, Dec 31, 2022",7:00p,,Box Score,,Brooklyn Nets,L,,106,123,10,27,L 1,19386,2:05,,CHO,2023
38,"Mon, Jan 2, 2023",7:00p,,Box Score,,Los Angeles Lakers,L,,115,121,10,28,L 2,19210,2:18,,CHO,2023
39,"Wed, Jan 4, 2023",7:00p,,Box Score,,Memphis Grizzlies,L,,107,131,10,29,L 3,19249,2:09,,CHO,2023
40,"Fri, Jan 6, 2023",8:00p,,Box Score,@,Milwaukee Bucks,W,,138,109,11,29,W 1,17627,2:06,,CHO,2023
41,"Sun, Jan 8, 2023",5:00p,,Box Score,@,Indiana Pacers,L,,111,116,11,30,L 1,15805,2:21,,CHO,2023
42,"Tue, Jan 10, 2023",7:30p,,Box Score,@,Toronto Raptors,L,,120,132,11,31,L 2,19800,2:10,,CHO,2023
