Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,56,26,57,25,6.45,-0.07,6.39,115.6,109.0,97.1,0.27,0.384,0.559,13.0,23.2,0.209,0.515,12.9,76.9,0.197,Target Center,738984,MIN,2024
Lg Rank,4,27,3,3,3.0,19.0,3.0,16.0,1.0,24.0,5.0,17.0,10.0,23.0,22.0,7.0,1.0,6.0,8.0,21.0,,18,MIN,2024
