Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,48,34,52,30,4.85,-0.06,4.79,117.7,113.0,103.3,0.249,0.406,0.554,13.1,28.7,0.196,0.533,12.9,74.9,0.206,FedEx Forum,683067,MEM,2025
Lg Rank,11,18,6,6,5.0,18.0,7.0,6.0,10.0,1.0,10.0,20.0,12.0,22.0,3.0,9.0,7.0,14.0,14.0,25.0,,27,MEM,2025
