Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Collin Sexton,25.0,SG,78,51,2075,14,78,8,0,0,-3.0,4.0,67,52,70,16,161,26,931,42,113,,UTA,2024
2.0,Keyonte George,20.0,PG,75,44,2023,99,2,0,0,0,-8.9,-8.1,115,47,31,9,103,24,794,24,51,,UTA,2024
3.0,John Collins,26.0,PF,68,66,1901,0,0,17,70,13,-7.3,-4.7,36,32,122,15,87,14,185,23,73,,UTA,2024
4.0,Lauri Markkanen,26.0,PF,55,55,1820,0,0,3,54,44,0.3,9.6,30,23,60,15,102,9,275,17,45,,UTA,2024
5.0,Jordan Clarkson,31.0,SG,55,19,1682,0,72,27,1,0,-5.7,-1.5,70,54,39,11,81,3,672,16,51,,UTA,2024
6.0,Walker Kessler,22.0,C,64,22,1493,0,0,0,0,100,-4.5,0.6,19,18,79,23,43,5,156,11,32,,UTA,2024
7.0,Kris Dunn,29.0,PG,66,32,1249,73,26,1,0,0,0.2,7.5,49,17,69,6,14,4,623,2,19,,UTA,2024
8.0,Simone Fontecchio,28.0,SF,50,34,1160,0,1,90,9,0,-0.1,6.8,23,14,38,7,19,3,172,4,21,,UTA,2024
9.0,Kelly Olynyk,32.0,C,50,8,1019,0,0,0,39,61,-3.7,1.6,42,18,65,11,37,8,503,12,10,,UTA,2024
10.0,Talen Horton-Tucker,23.0,PG,51,11,1009,57,39,4,1,0,-4.3,0.7,34,21,44,7,60,3,440,15,27,,UTA,2024
11.0,Ochai Agbaji,23.0,SG,51,10,1003,0,17,80,2,0,-5.3,-0.6,14,8,37,6,12,2,119,5,21,,UTA,2024
12.0,Taylor Hendricks,20.0,PF,40,23,856,0,0,43,56,1,-7.7,-3.6,8,7,52,3,14,1,74,4,12,,UTA,2024
13.0,Brice Sensabaugh,20.0,SF,32,11,584,0,12,76,12,0,-13.8,-10.5,19,18,26,5,18,4,129,3,13,,UTA,2024
14.0,Omer Yurtseven,25.0,C,48,12,545,0,0,0,0,100,-13.8,-10.4,12,11,27,12,14,0,69,6,12,,UTA,2024
15.0,Luka Å amaniÄ,24.0,PF,43,7,404,0,0,6,59,35,-6.1,-1.3,8,11,21,5,28,1,44,10,17,,UTA,2024
16.0,Johnny Juzang,22.0,SG,20,5,372,0,36,53,11,0,-2.6,2.5,5,4,17,2,7,2,55,1,4,,UTA,2024
17.0,Micah Potter,25.0,PF,16,0,186,0,0,3,62,35,-7.8,-3.1,3,0,7,2,4,0,13,2,1,,UTA,2024
18.0,Darius Bazley,23.0,PF,6,0,142,0,0,25,71,3,-8.6,-3.8,2,4,2,0,6,0,14,2,3,,UTA,2024
19.0,Kira Lewis Jr.,22.0,PG,12,0,119,100,0,0,0,0,-19.8,-15.4,4,0,3,0,5,1,46,1,1,,UTA,2024
20.0,Kenneth Lofton Jr.,21.0,PF,4,0,91,0,0,0,59,41,0.9,5.9,3,1,5,2,6,0,45,3,0,,UTA,2024
21.0,Jason Preston,24.0,PG,7,0,71,92,8,0,0,0,13.3,18.5,2,0,2,0,0,0,40,0,2,,UTA,2024
,Team Totals,,,82,82,19804,20,20,20,20,20,-4.9,0.1,565,360,816,157,821,110,5399,203,528,,UTA,2024
