G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 20, 2021",8:00p,,Box Score,@,New Orleans Pelicans,W,,117,97,1,0,W 1,12845,2:04,,PHI,2022
2,"Fri, Oct 22, 2021",7:30p,,Box Score,,Brooklyn Nets,L,,109,114,1,1,L 1,20367,2:21,,PHI,2022
3,"Sun, Oct 24, 2021",7:00p,,Box Score,@,Oklahoma City Thunder,W,,115,103,2,1,W 1,14256,2:06,,PHI,2022
4,"Tue, Oct 26, 2021",7:30p,,Box Score,@,New York Knicks,L,,99,112,2,2,L 1,15218,2:16,,PHI,2022
5,"Thu, Oct 28, 2021",7:00p,,Box Score,,Detroit Pistons,W,,110,102,3,2,W 1,20017,2:22,,PHI,2022
6,"Sat, Oct 30, 2021",7:30p,,Box Score,,Atlanta Hawks,W,,122,94,4,2,W 2,20031,2:10,,PHI,2022
7,"Mon, Nov 1, 2021",7:00p,,Box Score,,Portland Trail Blazers,W,,113,103,5,2,W 3,20115,2:04,,PHI,2022
8,"Wed, Nov 3, 2021",7:00p,,Box Score,,Chicago Bulls,W,,103,98,6,2,W 4,20438,2:13,,PHI,2022
9,"Thu, Nov 4, 2021",7:00p,,Box Score,@,Detroit Pistons,W,,109,98,7,2,W 5,8702,2:12,,PHI,2022
10,"Sat, Nov 6, 2021",8:00p,,Box Score,@,Chicago Bulls,W,,114,105,8,2,W 6,20936,2:16,,PHI,2022
11,"Mon, Nov 8, 2021",7:00p,,Box Score,,New York Knicks,L,,96,103,8,3,L 1,20224,2:04,,PHI,2022
12,"Tue, Nov 9, 2021",7:30p,,Box Score,,Milwaukee Bucks,L,,109,118,8,4,L 2,20029,2:14,,PHI,2022
13,"Thu, Nov 11, 2021",7:00p,,Box Score,,Toronto Raptors,L,,109,115,8,5,L 3,20112,2:12,,PHI,2022
14,"Sat, Nov 13, 2021",7:00p,,Box Score,@,Indiana Pacers,L,,113,118,8,6,L 4,14483,2:13,,PHI,2022
15,"Tue, Nov 16, 2021",10:00p,,Box Score,@,Utah Jazz,L,,85,120,8,7,L 5,18306,2:10,,PHI,2022
16,"Thu, Nov 18, 2021",9:00p,,Box Score,@,Denver Nuggets,W,,103,89,9,7,W 1,14547,2:03,,PHI,2022
17,"Sat, Nov 20, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,111,118,9,8,L 1,17027,2:16,,PHI,2022
18,"Mon, Nov 22, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,102,94,10,8,W 1,13948,2:12,,PHI,2022
19,"Wed, Nov 24, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,96,116,10,9,L 1,18064,2:30,,PHI,2022
20,"Sat, Nov 27, 2021",6:00p,,Box Score,,Minnesota Timberwolves,L,2OT,120,121,10,10,L 2,21011,2:57,,PHI,2022
21,"Mon, Nov 29, 2021",7:00p,,Box Score,,Orlando Magic,W,,101,96,11,10,W 1,20193,2:03,,PHI,2022
22,"Wed, Dec 1, 2021",7:30p,,Box Score,@,Boston Celtics,L,,87,88,11,11,L 1,19156,2:18,,PHI,2022
23,"Fri, Dec 3, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,,98,96,12,11,W 1,17092,2:25,,PHI,2022
24,"Mon, Dec 6, 2021",7:00p,,Box Score,@,Charlotte Hornets,W,OT,127,124,13,11,W 2,14462,2:29,,PHI,2022
25,"Wed, Dec 8, 2021",7:00p,,Box Score,@,Charlotte Hornets,W,,110,106,14,11,W 3,15709,2:30,,PHI,2022
26,"Thu, Dec 9, 2021",7:00p,,Box Score,,Utah Jazz,L,,96,118,14,12,L 1,20272,2:08,,PHI,2022
27,"Sat, Dec 11, 2021",8:30p,,Box Score,,Golden State Warriors,W,,102,93,15,12,W 1,21016,2:18,,PHI,2022
28,"Mon, Dec 13, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,91,126,15,13,L 1,13420,2:05,,PHI,2022
29,"Wed, Dec 15, 2021",7:00p,,Box Score,,Miami Heat,L,,96,101,15,14,L 2,20389,2:13,,PHI,2022
30,"Thu, Dec 16, 2021",7:30p,,Box Score,@,Brooklyn Nets,L,,105,114,15,15,L 3,17053,2:09,,PHI,2022
31,"Mon, Dec 20, 2021",7:30p,,Box Score,@,Boston Celtics,W,,108,103,16,15,W 1,19156,2:22,,PHI,2022
32,"Thu, Dec 23, 2021",7:00p,,Box Score,,Atlanta Hawks,L,,96,98,16,16,L 1,20408,2:15,,PHI,2022
