Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,40,42,42,40,0.48,0.11,0.58,116.7,116.2,98.2,0.235,0.391,0.548,11.8,25.4,0.19,0.557,12.5,76.9,0.2,Golden 1 Center,696409,SAC,2025
Lg Rank,16,14,16,16,16.0,14.0,15.0,7.0,23.0,19.0,21.0,23.0,15.0,5.0,16.0,15.0,25.0,18.0,3.0,21.0,,24,SAC,2025
