Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Nickeil Alexander-Walker,27.0,SG,78,71,2603,33,63,4,0,0,4.2,5.2,92,51,93,5,121,64,700,24,60,MIP-1,ATL,2026
2.0,Jalen Johnson,24.0,SF,72,72,2532,0,0,8,92,0,3.3,2.4,141,60,75,21,193,7,1378,48,86,"AS,NBA3",ATL,2026
3.0,Dyson Daniels,22.0,SG,76,76,2520,1,46,52,1,0,6.5,11.2,78,38,81,10,68,19,1094,21,42,"DPOY-9,DEF2",ATL,2026
4.0,Onyeka Okongwu,25.0,C,74,63,2297,0,0,0,3,97,1.8,-1.6,41,34,138,34,94,4,558,20,51,,ATL,2026
5.0,Zaccharie Risacher,20.0,SF,67,46,1503,0,2,90,8,0,-0.3,-4.4,22,22,82,6,44,1,184,11,30,,ATL,2026
6.0,CJ McCollum,34.0,PG,41,25,1182,97,3,0,0,0,9.8,10.4,43,24,34,6,58,0,421,12,25,,ATL,2026
7.0,Mouhamed Gueye,23.0,PF,77,8,1179,0,0,0,56,44,3.6,1.6,18,10,72,1,30,3,174,8,11,,ATL,2026
8.0,VÃ­t KrejÄÃ­,25.0,PG,46,8,1028,68,33,0,0,0,-1.8,-5.7,17,6,52,5,12,2,166,1,8,,ATL,2026
9.0,Luke Kennard,29.0,SG,46,0,944,6,51,43,0,0,-0.3,-3.7,20,8,29,2,9,3,243,3,12,,ATL,2026
10.0,Corey Kispert,26.0,SF,39,8,710,0,26,70,4,0,-6.4,-10.8,14,9,25,4,31,2,146,6,17,,ATL,2026
11.0,Keaton Wallace,26.0,PG,53,3,536,96,4,0,0,0,-7.6,-11.6,16,10,27,1,8,1,233,1,4,,ATL,2026
12.0,Asa Newell,20.0,PF,44,2,500,0,0,1,71,28,-4.5,-7.9,6,7,48,6,16,1,63,7,14,,ATL,2026
13.0,Jock Landale,30.0,C,23,2,446,0,0,0,0,100,3.7,1.4,7,2,32,5,10,1,98,2,8,,ATL,2026
14.0,Kristaps PorziÅÄ£is,30.0,C,17,12,413,0,0,0,0,100,5.5,3.4,7,5,28,3,34,0,106,5,5,,ATL,2026
15.0,Jonathan Kuminga,23.0,PF,16,1,354,0,0,0,100,0,14.8,13.6,11,5,9,2,27,1,83,7,11,,ATL,2026
16.0,Gabe Vincent,29.0,PG,24,0,320,98,2,0,0,0,4.8,2.6,12,1,15,2,3,5,93,1,5,,ATL,2026
17.0,Trae Young,27.0,PG,10,10,280,100,0,0,0,0,-8.7,-12.0,23,2,12,0,28,8,210,9,2,,ATL,2026
18.0,Christian Koloko,25.0,C,14,2,156,0,0,0,0,100,-6.8,-9.7,1,4,13,4,5,0,19,1,7,,ATL,2026
19.0,Caleb Houstan,23.0,SF,18,0,75,0,8,73,19,0,2.7,0.2,1,1,6,1,1,0,8,0,1,,ATL,2026
20.0,Buddy Hield,33.0,SG,7,0,51,1,71,28,0,0,5.2,2.8,3,3,0,0,1,0,11,0,0,,ATL,2026
21.0,RayJ Dennis,24.0,PG,3,0,34,100,0,0,0,0,-18.0,-20.6,1,0,2,1,0,0,15,0,0,,ATL,2026
22.0,Tony Bradley,28.0,C,3,1,34,0,0,0,0,100,-44.6,-47.4,1,0,2,0,0,0,6,0,1,,ATL,2026
23.0,Keshon Gilbert,22.0,SG,1,0,26,18,63,20,0,0,-17.6,-20.2,2,0,0,0,2,0,22,1,0,,ATL,2026
24.0,Jacob Toppin,25.0,SF,5,0,17,0,0,92,8,0,45.2,42.9,0,0,0,0,0,0,3,0,0,,ATL,2026
25.0,N'Faly Dante,24.0,C,4,0,15,0,0,0,0,100,30.3,28.0,1,0,1,0,0,0,0,0,0,,ATL,2026
,Team Totals,,,82,82,19755,20,20,20,20,20,2.5,1.3,578,302,876,119,795,122,6034,188,400,,ATL,2026
