Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Cooper Flagg,19.0,SF,70,70,2344,17.9,0.548,0.204,0.286,3.9,17.0,10.5,21.5,1.7,2.3,10.7,26.9,1.3,2.5,3.8,0.078,1.0,0.4,1.4,2.0,ROY-1,DAL,2026
2.0,Max Christie,22.0,SG,77,68,2244,11.0,0.601,0.615,0.192,0.7,10.9,5.9,9.3,1.0,1.0,10.9,16.5,1.3,1.4,2.7,0.058,-1.0,-0.6,-1.5,0.3,,DAL,2026
3.0,Naji Marshall,28.0,SF,74,47,2184,15.4,0.592,0.259,0.365,3.2,13.6,8.4,16.4,1.8,0.2,11.1,20.5,2.5,1.8,4.3,0.095,-0.7,0.1,-0.6,0.8,,DAL,2026
4.0,P.J. Washington,27.0,PF,56,53,1736,13.1,0.537,0.356,0.277,5.2,18.7,12.0,8.1,1.5,2.9,11.3,20.1,-0.3,2.0,1.7,0.046,-1.7,0.1,-1.6,0.2,,DAL,2026
5.0,Klay Thompson,35.0,SF,69,8,1497,11.4,0.541,0.724,0.065,1.3,8.8,5.1,9.5,1.0,1.2,7.8,22.7,-0.3,0.9,0.5,0.018,0.2,-1.5,-1.4,0.2,,DAL,2026
6.0,Brandon Williams,26.0,PG,66,15,1463,16.8,0.572,0.251,0.493,2.2,11.6,6.9,26.3,2.0,1.2,14.3,25.1,1.2,1.3,2.5,0.083,0.1,0.3,0.4,0.9,,DAL,2026
7.0,Daniel Gafford,27.0,C,55,44,1195,18.8,0.677,0.0,0.509,12.3,21.1,16.7,7.0,1.7,4.9,14.0,15.8,2.5,1.7,4.1,0.167,-0.5,1.2,0.7,0.8,,DAL,2026
8.0,Ryan Nembhard,22.0,PG,60,27,1171,10.9,0.492,0.346,0.079,1.2,10.8,6.0,37.2,1.0,0.1,17.4,17.5,0.1,0.7,0.8,0.031,-2.4,-1.7,-4.1,-0.6,,DAL,2026
9.0,Dwight Powell,34.0,C,63,12,904,12.6,0.699,0.069,1.109,11.3,18.7,15.1,9.5,1.8,2.0,21.4,8.9,1.6,1.0,2.6,0.138,-2.9,1.5,-1.4,0.1,,DAL,2026
10.0,Caleb Martin,30.0,SF,58,12,856,9.3,0.526,0.302,0.323,3.5,14.1,8.8,12.4,2.2,1.5,15.6,12.5,-0.1,0.9,0.9,0.048,-4.0,1.7,-2.2,0.0,,DAL,2026
11.0,Anthony Davis,32.0,PF,20,20,626,21.5,0.551,0.111,0.243,10.6,26.7,18.7,15.1,1.7,4.5,10.0,27.5,0.4,1.0,1.3,0.103,1.5,0.9,2.4,0.7,,DAL,2026
12.0,Khris Middleton,34.0,SF,29,16,612,10.2,0.536,0.363,0.279,3.7,13.0,8.4,15.0,1.2,0.0,15.9,21.9,-0.3,0.4,0.1,0.008,-3.2,-1.7,-4.9,-0.4,,DAL,2026
13.0,Moussa Cisse,23.0,C,38,1,530,16.0,0.564,0.0,0.704,17.9,25.2,21.6,2.3,1.7,7.2,16.6,14.3,0.4,0.9,1.3,0.116,-3.6,0.7,-2.9,-0.1,,DAL,2026
14.0,D'Angelo Russell,29.0,PG,26,3,495,12.3,0.511,0.483,0.259,1.7,11.2,6.5,31.2,1.1,0.3,15.9,26.0,-0.3,0.3,0.0,-0.004,-0.7,-1.6,-2.3,0.0,,DAL,2026
15.0,Marvin Bagley III,26.0,PF,22,4,470,19.7,0.652,0.2,0.285,12.0,21.7,16.9,9.5,0.8,2.9,8.4,18.0,1.1,0.5,1.6,0.165,1.8,-0.8,1.0,0.3,,DAL,2026
16.0,Jaden Hardy,23.0,SG,34,4,428,10.6,0.551,0.639,0.206,2.7,8.8,5.8,9.9,1.0,0.4,11.3,23.3,-0.1,0.2,0.1,0.012,-1.9,-1.9,-3.8,-0.2,,DAL,2026
17.0,John Poulakidas,22.0,SG,13,0,253,12.0,0.611,0.846,0.077,1.7,10.8,6.3,6.1,1.3,1.3,4.1,16.2,0.3,0.2,0.5,0.095,-1.0,-1.2,-2.2,0.0,,DAL,2026
18.0,AJ Johnson,21.0,SG,23,0,240,6.7,0.427,0.344,0.301,2.7,7.9,5.3,14.1,0.8,1.1,10.2,20.5,-0.4,0.1,-0.2,-0.049,-5.6,-1.8,-7.4,-0.3,,DAL,2026
19.0,Tyler Smith,21.0,PF,12,0,166,9.6,0.532,0.7,0.12,7.7,13.3,10.5,4.1,1.7,0.0,10.2,14.8,0.0,0.1,0.1,0.043,-3.3,-1.6,-4.8,-0.1,,DAL,2026
20.0,Miles Kelly,23.0,PG,14,0,134,8.2,0.484,0.75,0.023,4.0,14.9,9.5,12.0,1.4,0.6,11.9,15.8,-0.1,0.1,0.0,0.013,-4.6,-0.5,-5.1,-0.1,,DAL,2026
21.0,Tyus Jones,29.0,PG,8,2,133,8.7,0.444,0.559,0.059,0.8,6.3,3.6,29.4,1.1,0.0,12.5,12.5,0.0,0.1,0.1,0.029,-3.0,-1.3,-4.3,-0.1,,DAL,2026
22.0,Dereck Lively II,21.0,C,7,4,115,15.0,0.67,0.0,0.556,13.0,21.0,17.0,14.7,1.6,8.1,30.9,11.8,0.1,0.2,0.3,0.127,-3.0,3.6,0.6,0.1,,DAL,2026
23.0,Jeremiah Robinson-Earl,25.0,PF,5,0,61,12.9,0.586,0.471,0.235,7.0,18.9,13.0,6.7,1.5,0.0,9.6,14.2,0.1,0.1,0.1,0.097,-3.0,-1.1,-4.1,0.0,,DAL,2026
,Team Totals,,,82,82,19857,,0.564,0.355,0.287,,,,,,,,,10.9,18.4,29.3,0.071,-1.0,-0.1,-1.1,4.3,,DAL,2026
