G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",10:00p,,Box Score,@,Portland Trail Blazers,W,,120,100,1,0,W 1,,2:03,,UTA,2021
2,"Sat, Dec 26, 2020",9:00p,,Box Score,,Minnesota Timberwolves,L,,111,116,1,1,L 1,1932,2:28,,UTA,2021
3,"Mon, Dec 28, 2020",8:00p,,Box Score,@,Oklahoma City Thunder,W,,110,109,2,1,W 1,,2:03,,UTA,2021
4,"Thu, Dec 31, 2020",9:00p,,Box Score,,Phoenix Suns,L,,95,106,2,2,L 1,1932,2:07,,UTA,2021
5,"Fri, Jan 1, 2021",9:00p,,Box Score,,Los Angeles Clippers,W,,106,100,3,2,W 1,1932,2:10,,UTA,2021
6,"Sun, Jan 3, 2021",7:00p,,Box Score,@,San Antonio Spurs,W,,130,109,4,2,W 2,,2:00,,UTA,2021
7,"Tue, Jan 5, 2021",7:30p,,Box Score,@,Brooklyn Nets,L,,96,130,4,3,L 1,,2:04,,UTA,2021
8,"Wed, Jan 6, 2021",7:30p,,Box Score,@,New York Knicks,L,,100,112,4,4,L 2,,2:12,,UTA,2021
9,"Fri, Jan 8, 2021",8:00p,,Box Score,@,Milwaukee Bucks,W,,131,118,5,4,W 1,,2:06,,UTA,2021
10,"Sun, Jan 10, 2021",3:00p,,Box Score,@,Detroit Pistons,W,,96,86,6,4,W 2,,2:14,,UTA,2021
11,"Tue, Jan 12, 2021",7:30p,,Box Score,@,Cleveland Cavaliers,W,,117,87,7,4,W 3,1944,1:57,,UTA,2021
12,"Fri, Jan 15, 2021",9:00p,,Box Score,,Atlanta Hawks,W,,116,92,8,4,W 4,1932,2:06,,UTA,2021
13,"Sun, Jan 17, 2021",8:00p,,Box Score,@,Denver Nuggets,W,,109,105,9,4,W 5,,2:17,,UTA,2021
14,"Tue, Jan 19, 2021",9:00p,,Box Score,,New Orleans Pelicans,W,,118,102,10,4,W 6,1932,2:05,,UTA,2021
15,"Thu, Jan 21, 2021",10:00p,,Box Score,,New Orleans Pelicans,W,,129,118,11,4,W 7,1932,2:26,,UTA,2021
16,"Sat, Jan 23, 2021",9:00p,,Box Score,,Golden State Warriors,W,,127,108,12,4,W 8,1932,2:05,,UTA,2021
17,"Tue, Jan 26, 2021",9:00p,,Box Score,,New York Knicks,W,,108,94,13,4,W 9,1932,2:10,,UTA,2021
18,"Wed, Jan 27, 2021",9:00p,,Box Score,,Dallas Mavericks,W,,116,104,14,4,W 10,,2:05,,UTA,2021
19,"Fri, Jan 29, 2021",10:00p,,Box Score,,Dallas Mavericks,W,,120,101,15,4,W 11,1932,2:25,,UTA,2021
20,"Sun, Jan 31, 2021",3:30p,,Box Score,@,Denver Nuggets,L,,117,128,15,5,L 1,,2:18,,UTA,2021
21,"Tue, Feb 2, 2021",10:00p,,Box Score,,Detroit Pistons,W,,117,105,16,5,W 1,3902,2:16,,UTA,2021
22,"Thu, Feb 4, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,,112,91,17,5,W 2,1261,2:03,,UTA,2021
23,"Fri, Feb 5, 2021",8:00p,,Box Score,@,Charlotte Hornets,W,,138,121,18,5,W 3,,2:13,,UTA,2021
24,"Sun, Feb 7, 2021",1:00p,,Box Score,@,Indiana Pacers,W,,103,95,19,5,W 4,,2:11,,UTA,2021
25,"Tue, Feb 9, 2021",10:00p,,Box Score,,Boston Celtics,W,,122,108,20,5,W 5,3902,2:26,,UTA,2021
26,"Fri, Feb 12, 2021",9:00p,,Box Score,,Milwaukee Bucks,W,,129,115,21,5,W 6,3902,2:22,,UTA,2021
27,"Sat, Feb 13, 2021",9:00p,,Box Score,,Miami Heat,W,,112,94,22,5,W 7,3902,2:09,,UTA,2021
28,"Mon, Feb 15, 2021",9:00p,,Box Score,,Philadelphia 76ers,W,,134,123,23,5,W 8,3902,2:15,,UTA,2021
29,"Wed, Feb 17, 2021",10:00p,,Box Score,@,Los Angeles Clippers,W,,114,96,24,5,W 9,,2:02,,UTA,2021
30,"Fri, Feb 19, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,112,116,24,6,L 1,,2:25,,UTA,2021
31,"Mon, Feb 22, 2021",9:00p,,Box Score,,Charlotte Hornets,W,,132,110,25,6,W 1,3902,2:12,,UTA,2021
32,"Wed, Feb 24, 2021",10:00p,,Box Score,,Los Angeles Lakers,W,,114,89,26,6,W 2,4912,2:12,,UTA,2021
33,"Fri, Feb 26, 2021",8:00p,,Box Score,@,Miami Heat,L,,116,124,26,7,L 1,,2:18,,UTA,2021
