Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,46,36,47,35,2.41,-0.03,2.38,116.1,113.7,101.7,0.234,0.429,0.554,12.3,24.4,0.181,0.546,13.9,74.5,0.206,State Farm Arena,670581,ATL,2026
Lg Rank,11,19,12,12,12.0,17.0,12.0,14.0,9.0,5.0,27.0,11.0,10.0,11.0,20.0,26.0,18.0,6.0,10.0,16.0,,27,ATL,2026
