G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",7:30p,,Box Score,@,Toronto Raptors,L,,105,108,0,1,L 1,19800,2:19,,CLE,2023
2,"Sat, Oct 22, 2022",8:00p,,Box Score,@,Chicago Bulls,W,,128,96,1,1,W 1,21089,2:11,,CLE,2023
3,"Sun, Oct 23, 2022",7:00p,,Box Score,,Washington Wizards,W,OT,117,107,2,1,W 2,19432,2:34,,CLE,2023
4,"Wed, Oct 26, 2022",7:00p,,Box Score,,Orlando Magic,W,,103,92,3,1,W 3,,2:26,,CLE,2023
5,"Fri, Oct 28, 2022",7:30p,,Box Score,@,Boston Celtics,W,OT,132,123,4,1,W 4,19156,2:42,,CLE,2023
6,"Sun, Oct 30, 2022",6:00p,,Box Score,,New York Knicks,W,,121,108,5,1,W 5,19432,2:13,,CLE,2023
7,"Wed, Nov 2, 2022",7:30p,,Box Score,,Boston Celtics,W,OT,114,113,6,1,W 6,19432,2:35,,CLE,2023
8,"Fri, Nov 4, 2022",7:00p,,Box Score,@,Detroit Pistons,W,,112,88,7,1,W 7,18744,2:07,,CLE,2023
9,"Sun, Nov 6, 2022",3:30p,,Box Score,@,Los Angeles Lakers,W,,114,100,8,1,W 8,18997,2:18,,CLE,2023
10,"Mon, Nov 7, 2022",10:30p,,Box Score,@,Los Angeles Clippers,L,,117,119,8,2,L 1,16516,2:19,,CLE,2023
11,"Wed, Nov 9, 2022",10:00p,,Box Score,@,Sacramento Kings,L,,120,127,8,3,L 2,13816,2:13,,CLE,2023
12,"Fri, Nov 11, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,101,106,8,4,L 3,18064,2:26,,CLE,2023
13,"Sun, Nov 13, 2022",6:00p,,Box Score,,Minnesota Timberwolves,L,,124,129,8,5,L 4,19432,2:31,,CLE,2023
14,"Wed, Nov 16, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,98,113,8,6,L 5,17341,2:07,,CLE,2023
15,"Fri, Nov 18, 2022",7:30p,,Box Score,,Charlotte Hornets,W,2OT,132,122,9,6,W 1,19432,2:53,,CLE,2023
16,"Sun, Nov 20, 2022",7:00p,,Box Score,,Miami Heat,W,,113,87,10,6,W 2,19432,2:06,,CLE,2023
17,"Mon, Nov 21, 2022",7:00p,,Box Score,,Atlanta Hawks,W,,114,102,11,6,W 3,19432,2:16,,CLE,2023
18,"Wed, Nov 23, 2022",7:00p,,Box Score,,Portland Trail Blazers,W,,114,96,12,6,W 4,19432,2:09,,CLE,2023
19,"Fri, Nov 25, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,102,117,12,7,L 1,17447,2:11,,CLE,2023
20,"Sun, Nov 27, 2022",6:00p,,Box Score,@,Detroit Pistons,W,,102,94,13,7,W 1,18240,2:19,,CLE,2023
21,"Mon, Nov 28, 2022",7:30p,,Box Score,@,Toronto Raptors,L,,88,100,13,8,L 1,19800,2:00,,CLE,2023
22,"Wed, Nov 30, 2022",7:00p,,Box Score,,Philadelphia 76ers,W,,113,85,14,8,W 1,19432,2:03,,CLE,2023
23,"Fri, Dec 2, 2022",7:30p,,Box Score,,Orlando Magic,W,,107,96,15,8,W 2,19432,2:09,,CLE,2023
