Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Bub Carrington,19.0,PG,82,57,2458,95,5,0,0,0,-15.1,-7.9,80,39,116,9,31,12,884,10,23,,WAS,2025
2.0,Jordan Poole,25.0,SG,68,68,2001,32,60,9,0,0,-13.7,-3.2,103,62,84,16,102,21,715,17,68,,WAS,2025
3.0,Bilal Coulibaly,20.0,SF,59,59,1948,0,9,63,28,0,-13.6,-2.8,68,39,53,7,97,4,506,26,46,,WAS,2025
4.0,Alex Sarr,19.0,C,67,67,1814,0,0,0,3,97,-13.7,-2.8,43,45,93,16,77,1,385,11,39,ROY-4,WAS,2025
5.0,Kyshawn George,21.0,SG,68,38,1802,1,62,36,1,0,-9.6,4.8,44,33,119,9,39,7,415,7,36,,WAS,2025
6.0,Corey Kispert,25.0,SF,61,0,1602,0,0,30,69,1,-9.2,5.0,30,18,50,6,39,6,252,6,34,,WAS,2025
7.0,Justin Champagnie,23.0,SF,62,31,1340,0,10,65,25,0,-9.0,4.8,31,14,59,3,32,4,145,10,22,,WAS,2025
8.0,Jonas ValanÄiÅ«nas,32.0,C,49,12,983,0,0,0,0,100,-16.5,-5.8,37,25,49,21,50,1,258,10,24,,WAS,2025
9.0,Kyle Kuzma,29.0,PF,32,30,887,0,0,2,97,1,-21.0,-11.4,27,31,25,9,42,9,197,7,22,,WAS,2025
10.0,AJ Johnson,20.0,SG,22,11,595,31,62,6,0,0,-13.1,-1.2,19,6,33,2,17,0,169,3,15,,WAS,2025
11.0,Malcolm Brogdon,32.0,PG,24,13,564,50,49,1,0,0,-9.8,2.8,20,17,10,1,38,1,239,6,19,,WAS,2025
12.0,Richaun Holmes,31.0,PF,31,7,534,0,0,0,3,97,-3.3,10.2,4,7,30,7,33,3,105,8,10,,WAS,2025
13.0,Tristan Vukcevic,21.0,C,35,1,513,0,0,0,15,85,-10.8,1.6,15,15,35,7,38,5,90,11,9,,WAS,2025
14.0,Anthony Gill,32.0,PF,51,0,397,0,0,10,85,5,-7.7,4.9,5,3,21,2,21,4,38,4,6,,WAS,2025
15.0,Colby Jones,22.0,SG,15,0,385,0,56,43,0,0,-14.7,-2.9,12,2,12,1,13,2,85,3,7,,WAS,2025
16.0,Jared Butler,24.0,PG,32,0,362,100,0,0,0,0,-5.5,7.4,21,5,21,2,21,2,190,13,23,,WAS,2025
17.0,Khris Middleton,33.0,SF,14,14,309,0,0,1,97,3,-5.0,7.8,10,5,9,1,19,4,118,6,6,,WAS,2025
18.0,Marcus Smart,30.0,PG,15,1,280,40,60,0,0,0,-5.5,7.2,11,4,10,4,9,7,92,2,2,,WAS,2025
19.0,Johnny Davis,22.0,SG,34,0,242,6,67,27,0,0,-5.0,7.6,3,2,10,0,6,2,27,0,3,,WAS,2025
20.0,Jaylen Martin,21.0,SF,13,0,234,0,3,63,33,1,-26.1,-14.8,8,4,7,0,5,1,42,2,5,,WAS,2025
21.0,JT Thor,22.0,PF,11,0,207,0,0,1,73,26,-17.1,-5.2,2,0,8,0,7,0,14,0,4,,WAS,2025
22.0,Marvin Bagley III,25.0,C,19,1,166,0,0,0,16,84,-7.4,5.0,6,4,9,0,12,1,17,3,3,,WAS,2025
23.0,Patrick Baldwin Jr.,22.0,SF,22,0,101,0,0,61,39,0,11.4,24.1,2,3,4,0,1,0,4,0,2,,WAS,2025
24.0,Jalen McDaniels,27.0,SF,4,0,7,0,0,60,33,7,15.1,27.3,0,0,0,0,0,0,3,0,0,,WAS,2025
,Team Totals,,,82,82,19731,20,20,20,20,20,-12.2,-0.7,601,383,867,123,749,97,4990,165,428,,WAS,2025
