Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jalen Wilson,24.0,PF,79,22,2031,0,2,33,53,13,-6.4,2.2,32,29,96,11,61,3,377,11,37,,BRK,2025
2.0,Keon Johnson,22.0,SG,79,56,1925,33,66,1,0,0,-10.8,-6.5,58,38,103,12,65,11,435,13,75,,BRK,2025
3.0,Nic Claxton,25.0,C,70,62,1882,0,0,0,1,99,-12.7,-9.8,27,19,56,27,67,6,380,16,30,,BRK,2025
4.0,Cameron Johnson,28.0,PF,57,57,1800,0,8,35,48,10,-6.1,2.6,52,35,46,5,83,8,482,17,36,,BRK,2025
5.0,Ziaire Williams,23.0,SF,63,45,1541,1,18,67,14,1,-9.9,-4.0,36,19,75,3,47,19,198,6,38,,BRK,2025
6.0,Tyrese Martin,25.0,SG,60,11,1315,20,55,23,2,0,-9.9,-3.6,46,21,34,1,28,3,302,2,15,,BRK,2025
7.0,Noah Clowney,20.0,PF,46,20,1042,0,0,10,63,27,-13.4,-8.1,14,14,58,10,37,13,103,6,28,,BRK,2025
8.0,Trendon Watford,24.0,PF,44,6,913,0,0,0,80,20,-4.3,4.1,29,29,43,15,61,5,297,14,36,,BRK,2025
9.0,Day'Ron Sharpe,23.0,C,50,2,908,0,0,0,0,100,1.8,12.1,21,16,45,19,33,2,215,8,27,,BRK,2025
10.0,Ben Simmons,28.0,PG,33,24,825,76,24,0,0,0,-3.5,5.0,54,15,33,11,13,9,571,4,8,,BRK,2025
11.0,Cam Thomas,23.0,SG,25,23,781,12,63,25,0,0,-7.2,0.4,21,27,24,6,71,7,224,16,28,,BRK,2025
12.0,Dennis Schr̦der,31.0,PG,23,23,772,100,0,0,0,0,-1.0,8.2,38,12,23,4,26,14,381,7,24,,BRK,2025
13.0,D'Angelo Russell,28.0,PG,29,26,717,100,1,0,0,0,-5.9,2.0,40,14,31,2,39,2,391,8,5,,BRK,2025
14.0,Tosan Evbuomwan,23.0,SF,28,0,665,1,29,50,18,3,-4.4,3.8,18,9,27,5,37,3,137,6,21,,BRK,2025
15.0,Dorian Finney-Smith,31.0,PF,20,20,579,0,9,57,33,1,3.0,12.3,11,3,28,2,7,2,75,2,9,,BRK,2025
16.0,Shake Milton,28.0,SG,27,1,492,16,60,22,2,0,-7.0,0.6,9,8,18,2,17,6,164,5,10,,BRK,2025
17.0,Reece Beekman,23.0,PG,34,4,465,100,0,0,0,0,-11.6,-4.7,15,6,20,0,9,7,155,1,8,,BRK,2025
18.0,Maxwell Lewis,22.0,SF,21,1,298,15,52,32,2,0,-4.8,3.0,4,6,18,0,5,2,48,0,10,,BRK,2025
19.0,Drew Timme,24.0,PF,9,2,254,0,0,0,2,98,-12.2,-5.1,5,5,14,4,10,4,52,4,2,,BRK,2025
20.0,Dariq Whitehead,20.0,SF,20,0,246,0,28,54,16,2,-11.2,-3.9,7,6,16,1,3,1,29,1,6,,BRK,2025
21.0,Killian Hayes,23.0,PG,6,5,162,94,6,0,0,0,-5.1,2.5,7,1,8,0,4,3,75,0,1,,BRK,2025
22.0,Tyson Etienne,25.0,PG,7,0,151,66,34,0,0,0,-21.2,-14.2,4,3,10,0,3,1,33,0,2,,BRK,2025
23.0,Cui Yongxi,21.0,SG,5,0,10,0,38,62,0,0,-3.0,4.5,0,0,0,0,1,0,0,0,1,,BRK,2025
24.0,Jaylen Martin,21.0,SF,3,0,5,0,0,34,66,0,-7.1,0.4,0,0,1,0,0,0,0,0,0,,BRK,2025
,Team Totals,,,82,82,19779,20,20,20,20,20,-7.5,-0.5,548,335,827,140,727,131,5124,147,457,,BRK,2025
