Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,27,55,26,56,-6.24,0.35,-5.89,109.2,115.3,100.8,0.261,0.36,0.516,12.3,23.8,0.195,0.544,12.5,75.5,0.211,Spectrum Center,702052,CHO,2023
Lg Rank,27,4,27,27,27.0,2.0,27.0,30.0,20.0,8.0,17.0,23.0,29.0,13.0,16.0,24.0,18.0,14.0,22.0,17.0,,23,CHO,2023
