Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,21,61,20,62,-9.43,0.84,-8.59,110.4,119.9,99.1,0.244,0.385,0.519,12.8,26.3,0.184,0.564,12.3,72.7,0.19,Smoothie King Center,689400,NOP,2025
Lg Rank,27,4,28,28,29.0,1.0,28.0,26.0,29.0,15.0,15.0,26.0,26.0,17.0,9.0,21.0,29.0,19.0,27.0,18.0,,25,NOP,2025
