Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Brandin Podziemski,22.0,SG,82,43,2333,10,49,37,4,0,-0.9,-0.8,72,31,51,12,104,40,789,19,27,,GSW,2026
2.0,Draymond Green,35.0,PF,68,68,1869,0,0,6,52,43,-2.7,-4.0,138,19,97,23,37,16,907,9,16,DPOY-11,GSW,2026
3.0,Moses Moody,23.0,SG,60,49,1540,0,18,61,21,0,2.3,4.7,30,16,58,7,51,5,246,11,24,,GSW,2026
4.0,Gui Santos,23.0,PF,68,30,1395,0,0,19,79,2,0.8,2.0,57,27,80,4,60,8,397,15,32,,GSW,2026
5.0,Will Richard,23.0,SG,69,21,1377,19,55,24,2,0,-2.7,-3.3,23,15,65,7,23,9,236,7,12,,GSW,2026
6.0,Stephen Curry,37.0,PG,43,41,1329,100,0,0,0,0,2.7,5.0,65,34,41,10,92,11,481,24,26,AS,GSW,2026
7.0,Pat Spencer,29.0,PG,66,14,1229,63,36,1,0,0,-4.1,-5.1,58,22,36,3,23,1,584,3,32,,GSW,2026
8.0,Jimmy Butler,36.0,SF,38,38,1182,0,6,39,54,0,7.6,11.6,34,16,21,8,133,4,474,31,29,,GSW,2026
9.0,Quinten Post,25.0,PF,67,35,1159,0,0,0,7,93,1.8,3.4,21,14,70,15,16,4,224,3,17,,GSW,2026
10.0,Gary Payton II,33.0,SG,73,1,1142,16,62,20,1,0,-0.1,0.6,32,4,53,21,21,1,300,6,15,,GSW,2026
11.0,De'Anthony Melton,27.0,PG,49,24,1125,76,24,0,0,0,3.6,5.8,45,35,37,2,56,2,310,12,31,,GSW,2026
12.0,Al Horford,39.0,C,45,13,969,0,0,0,6,94,-1.7,-1.6,22,8,33,10,12,0,290,3,7,,GSW,2026
13.0,Buddy Hield,33.0,SG,44,3,768,0,23,65,12,0,-6.2,-7.0,23,12,23,2,11,0,167,1,11,,GSW,2026
14.0,Jonathan Kuminga,23.0,PF,20,13,476,0,0,1,64,36,-1.5,-1.1,22,17,15,1,36,1,121,8,14,,GSW,2026
15.0,Trayce Jackson-Davis,25.0,C,36,1,411,0,0,0,0,100,-4.4,-4.3,6,4,24,5,29,0,81,8,16,,GSW,2026
16.0,Kristaps PorziÅÄ£is,30.0,C,15,11,356,0,0,0,0,100,-0.4,0.2,17,4,19,3,25,4,88,4,8,,GSW,2026
17.0,LJ Cryer,24.0,PG,18,1,292,100,0,0,0,0,-1.0,-0.5,6,3,8,2,5,0,44,2,1,,GSW,2026
18.0,Malevy Leons,26.0,SF,25,2,276,0,0,34,63,4,-11.2,-11.5,7,4,19,2,5,1,55,1,6,,GSW,2026
19.0,Nate Williams,26.0,SG,14,2,239,0,9,62,29,0,-14.6,-14.9,7,5,12,2,5,0,30,1,8,,GSW,2026
20.0,Seth Curry,35.0,SG,10,0,133,19,68,13,0,0,-5.1,-4.7,1,1,4,0,2,1,21,0,1,,GSW,2026
21.0,Omer Yurtseven,27.0,C,9,0,104,0,0,0,0,100,-6.9,-6.5,3,3,11,2,7,2,20,0,4,,GSW,2026
22.0,Charles Bassey,25.0,C,5,0,100,0,0,0,3,97,-13.4,-13.1,1,2,5,1,3,0,13,2,3,,GSW,2026
,Team Totals,,,82,82,19804,20,20,20,20,20,-0.6,0.1,690,296,782,142,756,110,5878,170,340,,GSW,2026
