Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,62,20,60,22,8.3,-0.03,8.28,119.6,111.3,99.9,0.274,0.422,0.559,11.8,26.2,0.215,0.522,11.5,77.3,0.18,Frost Bank Center,743129,SAS,2026
Lg Rank,2,29,2,2,2.0,16.0,2.0,4.0,3.0,13.0,12.0,15.0,7.0,5.0,11.0,10.0,3.0,26.0,1.0,1.0,,16,SAS,2026
