Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Derrick White,31.0,SG,77,77,2625,16.0,0.529,0.578,0.184,3.7,10.4,7.1,22.2,1.7,3.8,10.1,22.0,3.5,3.5,7.0,0.129,2.2,1.0,3.2,3.5,"DPOY-6,DEF1",BOS,2026
2.0,Payton Pritchard,28.0,PG,79,50,2556,17.1,0.584,0.515,0.125,3.0,10.2,6.7,23.5,1.1,0.4,8.7,21.4,6.1,2.4,8.5,0.16,2.6,-0.3,2.3,2.8,,BOS,2026
3.0,Jaylen Brown,29.0,SF,71,71,2443,22.0,0.573,0.262,0.347,3.7,18.1,11.1,25.9,1.5,1.1,12.7,36.2,3.5,3.4,6.9,0.135,3.5,-0.1,3.3,3.3,"MVP-6,AS,NBA2",BOS,2026
4.0,Sam Hauser,28.0,PF,78,49,1934,11.9,0.59,0.839,0.033,3.3,13.6,8.5,7.9,1.0,1.2,5.4,14.5,2.9,2.1,5.0,0.124,0.6,0.0,0.6,1.3,,BOS,2026
5.0,Neemias Queta,26.0,C,76,75,1926,20.3,0.674,0.016,0.351,13.4,22.7,18.1,9.3,1.6,5.2,11.5,14.7,5.4,3.6,9.0,0.224,0.9,2.0,2.8,2.4,,BOS,2026
6.0,Baylor Scheierman,25.0,SG,77,20,1429,11.6,0.616,0.73,0.093,4.5,16.0,10.3,10.5,1.5,0.4,11.7,11.9,2.1,1.8,3.8,0.129,-0.7,1.3,0.6,0.9,,BOS,2026
7.0,Jordan Walsh,21.0,PF,68,25,1212,13.1,0.623,0.468,0.213,7.9,16.6,12.3,5.8,2.0,2.6,10.7,11.7,1.9,1.9,3.8,0.15,-1.4,1.6,0.2,0.7,,BOS,2026
8.0,Anfernee Simons,26.0,SG,49,0,1202,15.0,0.579,0.579,0.127,2.4,8.2,5.4,14.5,1.1,0.5,8.4,23.7,1.9,1.1,2.9,0.117,1.6,-1.0,0.6,0.8,,BOS,2026
9.0,Luka Garza,27.0,C,69,6,1118,19.9,0.682,0.356,0.328,15.7,12.0,13.8,8.5,1.2,2.5,10.1,17.7,3.9,1.4,5.3,0.226,2.2,0.2,2.4,1.2,,BOS,2026
10.0,Hugo GonzÃ¡lez,19.0,SF,74,3,1084,10.2,0.561,0.472,0.106,6.4,18.3,12.5,4.8,2.0,2.0,12.9,11.8,0.5,1.7,2.2,0.099,-3.1,1.6,-1.5,0.1,,BOS,2026
11.0,Josh Minott,23.0,PF,33,10,526,15.6,0.651,0.566,0.191,8.5,16.0,12.3,8.4,2.3,2.3,11.9,13.8,1.1,0.8,1.9,0.173,0.9,1.4,2.2,0.6,,BOS,2026
12.0,Jayson Tatum,27.0,PF,16,16,522,20.3,0.541,0.498,0.275,1.7,31.3,16.8,25.1,2.1,0.6,10.8,30.0,0.6,1.0,1.6,0.148,2.9,1.8,4.8,0.9,,BOS,2026
13.0,Nikola VuÄeviÄ,35.0,C,16,1,338,15.8,0.526,0.381,0.137,8.3,25.8,17.2,13.6,1.0,3.0,9.8,21.0,0.3,0.6,0.9,0.124,-0.8,1.0,0.2,0.2,,BOS,2026
14.0,Ron Harper Jr.,25.0,SF,29,3,318,13.1,0.55,0.727,0.036,5.3,11.2,8.3,9.5,1.6,2.9,6.7,16.4,0.4,0.4,0.8,0.119,0.2,0.9,1.1,0.3,,BOS,2026
15.0,Amari Williams,24.0,PF,22,2,146,9.7,0.573,0.0,0.7,6.9,22.8,15.1,8.5,1.0,6.9,29.6,11.1,0.0,0.3,0.2,0.077,-5.0,2.9,-2.1,0.0,,BOS,2026
16.0,Xavier Tillman Sr.,27.0,C,14,1,111,11.2,0.5,0.484,0.0,10.1,14.5,12.4,6.0,2.7,1.8,13.9,14.1,0.0,0.2,0.2,0.081,-2.2,1.0,-1.2,0.0,,BOS,2026
17.0,Chris Boucher,33.0,PF,9,0,94,7.7,0.392,0.6,0.16,2.4,18.3,10.5,4.0,2.7,7.5,3.6,12.8,-0.1,0.2,0.1,0.064,-5.9,2.7,-3.1,0.0,,BOS,2026
18.0,Dalano Banton,26.0,PG,4,0,52,3.0,0.307,0.125,0.5,2.2,6.2,4.2,20.2,1.0,9.7,41.8,14.0,-0.2,0.1,-0.1,-0.095,-7.7,0.6,-7.1,-0.1,,BOS,2026
19.0,John Tonje,24.0,SG,6,0,42,9.1,0.476,0.714,0.286,0.0,15.4,7.9,6.1,2.4,0.0,0.0,16.3,0.0,0.1,0.1,0.101,-6.3,1.2,-5.1,0.0,,BOS,2026
20.0,Max Shulga,23.0,SG,11,1,36,0.2,0.394,0.5,0.25,9.4,9.0,9.2,6.8,1.4,0.0,25.3,14.3,-0.1,0.0,0.0,-0.038,-10.9,-0.5,-11.5,-0.1,,BOS,2026
21.0,Charles Bassey,25.0,C,5,0,17,38.5,0.799,0.0,0.571,26.4,12.7,19.4,0.0,3.0,11.9,10.2,24.9,0.1,0.0,0.1,0.349,7.1,3.3,10.3,0.1,,BOS,2026
,Team Totals,,,82,82,19731,,0.583,0.467,0.207,,,,,,,,,33.7,26.6,60.3,0.147,1.1,0.7,1.7,18.7,,BOS,2026
