Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Trey Murphy III,25.0,SF,66,66,2341,0,29,63,8,0,-3.8,1.9,62,45,76,8,102,12,581,23,24,,NOP,2026
2.0,Saddiq Bey,26.0,SF,72,64,2246,0,2,51,46,0,-3.8,1.7,28,22,39,10,148,5,446,29,52,,NOP,2026
3.0,Jeremiah Fears,19.0,PG,82,49,2112,92,8,0,0,0,-6.9,-5.0,105,50,58,15,119,5,656,28,88,,NOP,2026
4.0,Derik Queen,21.0,C,81,48,2023,0,0,0,16,84,-7.2,-5.5,91,67,119,22,131,10,683,26,61,,NOP,2026
5.0,Zion Williamson,25.0,PF,62,55,1841,0,0,7,83,10,-2.6,3.6,50,54,82,17,243,1,511,60,82,,NOP,2026
6.0,Herbert Jones,27.0,SF,56,56,1588,17,58,23,2,0,-1.8,4.6,45,15,84,6,28,14,360,6,27,,NOP,2026
7.0,Yves Missi,21.0,C,66,14,1297,0,0,0,0,100,-1.2,4.9,21,14,70,11,46,3,207,14,26,,NOP,2026
8.0,Jordan Poole,26.0,PG,39,8,933,41,59,1,0,0,-7.6,-4.0,36,29,37,2,41,12,269,12,26,,NOP,2026
9.0,Micah Peavy,24.0,SG,61,4,913,1,31,56,11,0,-4.5,0.0,9,7,51,1,15,5,141,3,17,,NOP,2026
10.0,Karlo MatkoviÄ,24.0,PF,62,2,912,0,0,1,65,34,-2.8,2.2,15,6,69,10,17,3,124,4,10,,NOP,2026
11.0,Jose Alvarado,27.0,PG,41,0,896,100,0,0,0,0,-4.3,0.3,32,11,34,1,8,10,296,2,15,,NOP,2026
12.0,Bryce McGowens,23.0,SG,42,13,880,6,65,29,0,0,-3.9,0.8,6,5,48,4,48,17,150,10,21,,NOP,2026
13.0,Jordan Hawkins,23.0,SG,51,1,692,2,91,7,1,0,-10.2,-6.9,15,13,21,1,10,1,100,1,12,,NOP,2026
14.0,Dejounte Murray,29.0,PG,14,14,389,96,4,0,0,0,1.2,6.3,20,22,14,2,17,0,210,5,5,,NOP,2026
15.0,Kevon Looney,29.0,C,21,8,308,0,0,0,31,69,-11.2,-7.3,2,2,17,3,4,0,86,0,4,,NOP,2026
16.0,DeAndre Jordan,37.0,C,12,7,199,0,0,0,0,100,0.0,4.8,5,3,12,0,7,0,26,3,5,,NOP,2026
17.0,Trey Alexander,22.0,SG,9,0,111,26,69,5,0,0,-9.8,-5.4,2,1,7,0,2,1,22,1,0,,NOP,2026
18.0,Josh Oduro,25.0,PF,3,1,82,0,0,14,83,3,0.5,5.2,0,0,7,2,5,1,9,4,0,,NOP,2026
19.0,Hunter Dickinson,25.0,C,5,0,42,0,0,0,0,100,-42.0,-37.9,1,0,4,2,0,0,5,0,0,,NOP,2026
,Team Totals,,,82,82,19805,20,20,20,20,20,-4.5,0.0,545,366,849,117,991,100,4882,231,475,,NOP,2026
