Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,49,33,53,29,5.0,0.15,5.15,116.6,111.5,97.3,0.249,0.455,0.554,13.0,25.8,0.196,0.532,13.2,75.1,0.178,Target Center,772249,MIN,2025
Lg Rank,10,21,4,4,4.0,13.0,4.0,8.0,6.0,24.0,11.0,6.0,10.0,20.0,14.0,8.0,5.0,11.0,12.0,9.0,,10,MIN,2025
