Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Scottie Barnes,23.0,PF,65,65,32.8,7.3,16.4,0.446,1.2,4.3,0.271,6.1,12.0,0.508,0.482,3.5,4.6,0.755,1.7,6.0,7.7,5.8,1.4,1.0,2.8,1.7,19.3,,TOR,2025
2.0,RJ Barrett,24.0,SF,58,58,32.2,7.9,16.9,0.468,1.8,5.3,0.35,6.1,11.7,0.522,0.523,3.4,5.4,0.63,1.1,5.3,6.3,5.4,0.8,0.3,2.8,2.4,21.1,,TOR,2025
3.0,Jakob Poeltl,29.0,C,57,56,29.6,6.4,10.2,0.627,0.0,0.1,0.333,6.4,10.1,0.628,0.628,1.7,2.5,0.674,3.3,6.3,9.6,2.8,1.2,1.2,1.9,3.1,14.5,,TOR,2025
4.0,Gradey Dick,21.0,SG,54,54,29.4,4.9,12.0,0.41,2.1,6.0,0.35,2.8,5.9,0.47,0.498,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2,14.4,,TOR,2025
5.0,Immanuel Quickley,25.0,PG,33,33,27.8,5.6,13.3,0.42,2.6,6.8,0.378,3.0,6.5,0.465,0.517,3.4,3.9,0.867,0.5,3.1,3.5,5.8,0.7,0.1,1.8,1.8,17.1,,TOR,2025
6.0,Ochai Agbaji,24.0,SG,64,45,27.2,4.2,8.3,0.498,1.6,4.0,0.399,2.6,4.4,0.587,0.593,0.5,0.8,0.708,1.0,2.8,3.8,1.5,0.9,0.5,0.8,2.0,10.4,,TOR,2025
7.0,Colin Castleton,24.0,C,11,4,26.2,2.9,5.8,0.5,0.2,0.7,0.25,2.7,5.1,0.536,0.516,1.2,1.6,0.722,3.1,3.8,6.9,1.6,0.5,0.7,1.9,2.9,7.2,,TOR,2025
8.0,Davion Mitchell,26.0,PG,44,22,24.5,2.4,5.5,0.434,1.0,2.7,0.359,1.5,2.9,0.504,0.52,0.6,0.8,0.676,0.4,1.6,1.9,4.6,0.7,0.2,1.8,2.6,6.3,,TOR,2025
9.0,Jared Rhoden,25.0,SG,10,2,21.5,4.0,7.9,0.506,1.2,3.7,0.324,2.8,4.2,0.667,0.582,2.2,2.5,0.88,1.2,2.6,3.8,1.4,0.9,0.2,0.8,1.9,11.4,,TOR,2025
10.0,Ja'Kobe Walter,20.0,SG,52,18,21.2,3.1,7.6,0.405,1.3,3.6,0.349,1.8,4.0,0.454,0.487,1.3,1.6,0.795,1.1,1.9,3.1,1.6,0.8,0.2,1.0,1.8,8.6,,TOR,2025
