G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
36,"Thu, Mar 4, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,119,123,14,22,L 1,,2:27,,SAC,2021
37,"Thu, Mar 11, 2021",10:00p,,Box Score,,Houston Rockets,W,,125,105,15,22,W 1,,2:14,,SAC,2021
38,"Sat, Mar 13, 2021",7:30p,,Box Score,@,Atlanta Hawks,L,,106,121,15,23,L 1,2347,2:14,,SAC,2021
39,"Mon, Mar 15, 2021",7:00p,,Box Score,@,Charlotte Hornets,L,,116,122,15,24,L 2,2861,2:15,,SAC,2021
40,"Wed, Mar 17, 2021",7:00p,,Box Score,@,Washington Wizards,W,,121,119,16,24,W 1,,2:22,,SAC,2021
41,"Fri, Mar 19, 2021",7:30p,,Box Score,@,Boston Celtics,W,,107,96,17,24,W 2,,2:05,,SAC,2021
42,"Sat, Mar 20, 2021",8:00p,,Box Score,@,Philadelphia 76ers,L,,105,129,17,25,L 1,3071,2:10,,SAC,2021
43,"Mon, Mar 22, 2021",7:30p,,Box Score,@,Cleveland Cavaliers,W,,119,105,18,25,W 1,4100,2:00,,SAC,2021
44,"Wed, Mar 24, 2021",10:00p,,Box Score,,Atlanta Hawks,W,,110,108,19,25,W 2,,2:09,,SAC,2021
45,"Thu, Mar 25, 2021",10:00p,,Box Score,,Golden State Warriors,W,,141,119,20,25,W 3,,2:02,,SAC,2021
46,"Sat, Mar 27, 2021",10:00p,,Box Score,,Cleveland Cavaliers,W,,100,98,21,25,W 4,,2:16,,SAC,2021
47,"Mon, Mar 29, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,132,115,22,25,W 5,2876,2:09,,SAC,2021
48,"Wed, Mar 31, 2021",8:30p,,Box Score,@,San Antonio Spurs,L,,106,120,22,26,L 1,2802,2:11,,SAC,2021
49,"Fri, Apr 2, 2021",10:00p,,Box Score,,Los Angeles Lakers,L,,94,115,22,27,L 2,,2:08,,SAC,2021
50,"Sat, Apr 3, 2021",10:00p,,Box Score,,Milwaukee Bucks,L,,128,129,22,28,L 3,,2:10,,SAC,2021
51,"Mon, Apr 5, 2021",7:00p,,Box Score,@,Minnesota Timberwolves,L,,106,116,22,29,L 4,1436,2:14,,SAC,2021
52,"Thu, Apr 8, 2021",10:00p,,Box Score,,Detroit Pistons,L,,101,113,22,30,L 5,,2:15,,SAC,2021
53,"Sat, Apr 10, 2021",9:00p,,Box Score,@,Utah Jazz,L,,112,128,22,31,L 6,5546,2:20,,SAC,2021
54,"Mon, Apr 12, 2021",9:00p,,Box Score,@,New Orleans Pelicans,L,,110,117,22,32,L 7,3700,2:25,,SAC,2021
55,"Wed, Apr 14, 2021",10:00p,,Box Score,,Washington Wizards,L,,111,123,22,33,L 8,,2:11,,SAC,2021
56,"Thu, Apr 15, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,114,122,22,34,L 9,4568,2:07,,SAC,2021
57,"Sun, Apr 18, 2021",7:30p,,Box Score,@,Dallas Mavericks,W,,121,107,23,34,W 1,4193,2:15,,SAC,2021
58,"Tue, Apr 20, 2021",10:00p,,Box Score,,Minnesota Timberwolves,L,,120,134,23,35,L 1,,2:08,,SAC,2021
59,"Wed, Apr 21, 2021",10:00p,,Box Score,,Minnesota Timberwolves,W,,128,125,24,35,W 1,,2:17,,SAC,2021
60,"Sun, Apr 25, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,113,117,24,36,L 1,3252,2:12,,SAC,2021
61,"Mon, Apr 26, 2021",10:00p,,Box Score,,Dallas Mavericks,W,,113,106,25,36,W 1,,2:12,,SAC,2021
62,"Wed, Apr 28, 2021",10:00p,,Box Score,,Utah Jazz,L,,105,154,25,37,L 1,,2:04,,SAC,2021
63,"Fri, Apr 30, 2021",10:30p,,Box Score,@,Los Angeles Lakers,W,,110,106,26,37,W 1,2691,2:17,,SAC,2021
64,"Sun, May 2, 2021",8:00p,,Box Score,@,Dallas Mavericks,W,,111,99,27,37,W 2,4268,2:24,,SAC,2021
65,"Tue, May 4, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,103,99,28,37,W 3,,2:11,,SAC,2021
66,"Wed, May 5, 2021",8:00p,,Box Score,@,Indiana Pacers,W,,104,93,29,37,W 4,,2:07,,SAC,2021
67,"Fri, May 7, 2021",10:00p,,Box Score,,San Antonio Spurs,L,,104,113,29,38,L 1,,2:10,,SAC,2021
68,"Sun, May 9, 2021",10:00p,,Box Score,,Oklahoma City Thunder,W,,126,98,30,38,W 1,,2:05,,SAC,2021
69,"Tue, May 11, 2021",10:00p,,Box Score,,Oklahoma City Thunder,W,,122,106,31,38,W 2,,2:07,,SAC,2021
70,"Thu, May 13, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,110,116,31,39,L 1,2876,2:12,,SAC,2021
71,"Fri, May 14, 2021",9:00p,,Box Score,@,Memphis Grizzlies,L,,106,107,31,40,L 2,3502,2:13,,SAC,2021
72,"Sun, May 16, 2021",9:00p,,Box Score,,Utah Jazz,L,,99,121,31,41,L 3,,2:05,,SAC,2021
