G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Tue, Oct 19, 2021",10:00p,,Box Score,,Golden State Warriors,L,,114,121,0,1,L 1,18997,2:33,,LAL,2022
2,"Fri, Oct 22, 2021",10:00p,,Box Score,,Phoenix Suns,L,,105,115,0,2,L 2,18997,2:25,,LAL,2022
3,"Sun, Oct 24, 2021",9:30p,,Box Score,,Memphis Grizzlies,W,,121,118,1,2,W 1,18997,2:24,,LAL,2022
4,"Tue, Oct 26, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,OT,125,121,2,2,W 2,18354,2:26,,LAL,2022
5,"Wed, Oct 27, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,L,,115,123,2,3,L 1,15783,2:25,,LAL,2022
6,"Fri, Oct 29, 2021",10:30p,,Box Score,,Cleveland Cavaliers,W,,113,101,3,3,W 1,18997,2:09,,LAL,2022
7,"Sun, Oct 31, 2021",10:30p,,Box Score,,Houston Rockets,W,,95,85,4,3,W 2,16448,2:13,,LAL,2022
8,"Tue, Nov 2, 2021",10:30p,,Box Score,,Houston Rockets,W,,119,117,5,3,W 3,18997,2:17,,LAL,2022
9,"Thu, Nov 4, 2021",10:30p,,Box Score,,Oklahoma City Thunder,L,,104,107,5,4,L 1,18997,2:15,,LAL,2022
10,"Sat, Nov 6, 2021",10:30p,,Box Score,@,Portland Trail Blazers,L,,90,105,5,5,L 2,19393,2:06,,LAL,2022
11,"Mon, Nov 8, 2021",10:30p,,Box Score,,Charlotte Hornets,W,OT,126,123,6,5,W 1,18997,2:44,,LAL,2022
12,"Wed, Nov 10, 2021",10:00p,,Box Score,,Miami Heat,W,OT,120,117,7,5,W 2,18997,2:45,,LAL,2022
13,"Fri, Nov 12, 2021",10:30p,,Box Score,,Minnesota Timberwolves,L,,83,107,7,6,L 1,18997,2:15,,LAL,2022
14,"Sun, Nov 14, 2021",3:30p,,Box Score,,San Antonio Spurs,W,,114,106,8,6,W 1,18997,2:05,,LAL,2022
15,"Mon, Nov 15, 2021",10:30p,,Box Score,,Chicago Bulls,L,,103,121,8,7,L 1,18997,2:17,,LAL,2022
16,"Wed, Nov 17, 2021",7:30p,,Box Score,@,Milwaukee Bucks,L,,102,109,8,8,L 2,17341,2:12,,LAL,2022
17,"Fri, Nov 19, 2021",7:30p,,Box Score,@,Boston Celtics,L,,108,130,8,9,L 3,19156,2:22,,LAL,2022
18,"Sun, Nov 21, 2021",6:00p,,Box Score,@,Detroit Pistons,W,,121,116,9,9,W 1,15532,2:34,,LAL,2022
19,"Tue, Nov 23, 2021",7:30p,,Box Score,@,New York Knicks,L,,100,106,9,10,L 1,19812,2:26,,LAL,2022
20,"Wed, Nov 24, 2021",7:00p,,Box Score,@,Indiana Pacers,W,OT,124,116,10,10,W 1,15572,2:43,,LAL,2022
21,"Fri, Nov 26, 2021",10:30p,,Box Score,,Sacramento Kings,L,3OT,137,141,10,11,L 1,18997,3:03,,LAL,2022
22,"Sun, Nov 28, 2021",9:30p,,Box Score,,Detroit Pistons,W,,110,106,11,11,W 1,18997,2:17,,LAL,2022
23,"Tue, Nov 30, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,117,92,12,11,W 2,12459,2:11,,LAL,2022
24,"Fri, Dec 3, 2021",10:00p,,Box Score,,Los Angeles Clippers,L,,115,119,12,12,L 1,18997,2:13,,LAL,2022
25,"Tue, Dec 7, 2021",10:00p,,Box Score,,Boston Celtics,W,,117,102,13,12,W 1,18997,2:19,,LAL,2022
26,"Thu, Dec 9, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,95,108,13,13,L 1,16334,2:06,,LAL,2022
27,"Fri, Dec 10, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,116,95,14,13,W 1,16523,2:05,,LAL,2022
28,"Sun, Dec 12, 2021",9:30p,,Box Score,,Orlando Magic,W,,106,94,15,13,W 2,18997,2:11,,LAL,2022
29,"Wed, Dec 15, 2021",7:30p,,Box Score,@,Dallas Mavericks,W,OT,107,104,16,13,W 3,20270,2:35,,LAL,2022
30,"Fri, Dec 17, 2021",10:00p,,Box Score,@,Minnesota Timberwolves,L,,92,110,16,14,L 1,17136,2:26,,LAL,2022
31,"Sun, Dec 19, 2021",8:00p,,Box Score,@,Chicago Bulls,L,,110,115,16,15,L 2,21560,2:19,,LAL,2022
32,"Tue, Dec 21, 2021",10:00p,,Box Score,,Phoenix Suns,L,,90,108,16,16,L 3,18997,2:17,,LAL,2022
33,"Thu, Dec 23, 2021",10:30p,,Box Score,,San Antonio Spurs,L,,110,138,16,17,L 4,18997,2:25,,LAL,2022
34,"Sat, Dec 25, 2021",8:00p,,Box Score,,Brooklyn Nets,L,,115,122,16,18,L 5,18997,2:35,,LAL,2022
35,"Tue, Dec 28, 2021",8:00p,,Box Score,@,Houston Rockets,W,,132,123,17,18,W 1,18104,2:20,,LAL,2022
36,"Wed, Dec 29, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,99,104,17,19,L 1,17794,2:19,,LAL,2022
37,"Fri, Dec 31, 2021",10:30p,,Box Score,,Portland Trail Blazers,W,,139,106,18,19,W 1,18997,2:11,,LAL,2022
38,"Sun, Jan 2, 2022",9:30p,,Box Score,,Minnesota Timberwolves,W,,108,103,19,19,W 2,18343,2:12,,LAL,2022
39,"Tue, Jan 4, 2022",10:30p,,Box Score,,Sacramento Kings,W,,122,114,20,19,W 3,17919,2:12,,LAL,2022
40,"Fri, Jan 7, 2022",10:00p,,Box Score,,Atlanta Hawks,W,,134,118,21,19,W 4,18997,2:20,,LAL,2022
41,"Sun, Jan 9, 2022",9:30p,,Box Score,,Memphis Grizzlies,L,,119,127,21,20,L 1,18288,2:12,,LAL,2022
42,"Wed, Jan 12, 2022",10:00p,,Box Score,@,Sacramento Kings,L,,116,125,21,21,L 2,12199,2:13,,LAL,2022
43,"Sat, Jan 15, 2022",9:00p,,Box Score,@,Denver Nuggets,L,,96,133,21,22,L 3,19520,2:01,,LAL,2022
44,"Mon, Jan 17, 2022",10:30p,,Box Score,,Utah Jazz,W,,101,95,22,22,W 1,17238,2:24,,LAL,2022
45,"Wed, Jan 19, 2022",10:30p,,Box Score,,Indiana Pacers,L,,104,111,22,23,L 1,17818,2:13,,LAL,2022
46,"Fri, Jan 21, 2022",7:00p,,Box Score,@,Orlando Magic,W,,116,105,23,23,W 1,18846,2:20,,LAL,2022
47,"Sun, Jan 23, 2022",6:00p,,Box Score,@,Miami Heat,L,,107,113,23,24,L 1,19973,2:30,,LAL,2022
48,"Tue, Jan 25, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,,106,96,24,24,W 1,18126,2:12,,LAL,2022
49,"Thu, Jan 27, 2022",7:30p,,Box Score,@,Philadelphia 76ers,L,,87,105,24,25,L 1,20953,2:11,,LAL,2022
50,"Fri, Jan 28, 2022",7:30p,,Box Score,@,Charlotte Hornets,L,,114,117,24,26,L 2,19469,2:36,,LAL,2022
51,"Sun, Jan 30, 2022",1:00p,,Box Score,@,Atlanta Hawks,L,,121,129,24,27,L 3,17391,2:13,,LAL,2022
52,"Wed, Feb 2, 2022",10:30p,,Box Score,,Portland Trail Blazers,W,,99,94,25,27,W 1,17259,2:19,,LAL,2022
53,"Thu, Feb 3, 2022",10:00p,,Box Score,@,Los Angeles Clippers,L,,110,111,25,28,L 1,19068,2:21,,LAL,2022
54,"Sat, Feb 5, 2022",8:30p,,Box Score,,New York Knicks,W,OT,122,115,26,28,W 1,18997,2:49,,LAL,2022
55,"Tue, Feb 8, 2022",10:00p,,Box Score,,Milwaukee Bucks,L,,116,131,26,29,L 1,18997,2:25,,LAL,2022
56,"Wed, Feb 9, 2022",10:00p,,Box Score,@,Portland Trail Blazers,L,,105,107,26,30,L 2,19393,2:06,,LAL,2022
57,"Sat, Feb 12, 2022",8:30p,,Box Score,@,Golden State Warriors,L,,115,117,26,31,L 3,18064,2:31,,LAL,2022
58,"Wed, Feb 16, 2022",10:00p,,Box Score,,Utah Jazz,W,,106,101,27,31,W 1,17787,2:27,,LAL,2022
59,"Fri, Feb 25, 2022",10:00p,,Box Score,,Los Angeles Clippers,L,,102,105,27,32,L 1,18997,2:33,,LAL,2022
60,"Sun, Feb 27, 2022",10:00p,,Box Score,,New Orleans Pelicans,L,,95,123,27,33,L 2,17536,2:16,,LAL,2022
61,"Tue, Mar 1, 2022",10:00p,,Box Score,,Dallas Mavericks,L,,104,109,27,34,L 3,17857,2:20,,LAL,2022
62,"Thu, Mar 3, 2022",10:00p,,Box Score,@,Los Angeles Clippers,L,,111,132,27,35,L 4,19068,2:15,,LAL,2022
63,"Sat, Mar 5, 2022",8:30p,,Box Score,,Golden State Warriors,W,,124,116,28,35,W 1,18997,2:24,,LAL,2022
64,"Mon, Mar 7, 2022",8:30p,,Box Score,@,San Antonio Spurs,L,,110,117,28,36,L 1,18354,2:16,,LAL,2022
65,"Wed, Mar 9, 2022",8:00p,,Box Score,@,Houston Rockets,L,OT,130,139,28,37,L 2,18055,2:32,,LAL,2022
66,"Fri, Mar 11, 2022",10:30p,,Box Score,,Washington Wizards,W,,122,109,29,37,W 1,18997,2:15,,LAL,2022
67,"Sun, Mar 13, 2022",9:00p,,Box Score,@,Phoenix Suns,L,,111,140,29,38,L 1,17071,2:14,,LAL,2022
68,"Mon, Mar 14, 2022",10:30p,,Box Score,,Toronto Raptors,L,,103,114,29,39,L 2,18228,2:15,,LAL,2022
69,"Wed, Mar 16, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,L,,104,124,29,40,L 3,17136,2:21,,LAL,2022
70,"Fri, Mar 18, 2022",7:30p,,Box Score,@,Toronto Raptors,W,OT,128,123,30,40,W 1,19800,2:26,,LAL,2022
71,"Sat, Mar 19, 2022",8:00p,,Box Score,@,Washington Wizards,L,,119,127,30,41,L 1,20476,2:13,,LAL,2022
72,"Mon, Mar 21, 2022",7:00p,,Box Score,@,Cleveland Cavaliers,W,,131,120,31,41,W 1,19432,2:07,,LAL,2022
73,"Wed, Mar 23, 2022",10:00p,,Box Score,,Philadelphia 76ers,L,,121,126,31,42,L 1,18997,2:20,,LAL,2022
74,"Sun, Mar 27, 2022",7:00p,,Box Score,@,New Orleans Pelicans,L,,108,116,31,43,L 2,18516,2:10,,LAL,2022
75,"Tue, Mar 29, 2022",7:30p,,Box Score,@,Dallas Mavericks,L,,110,128,31,44,L 3,20382,2:06,,LAL,2022
76,"Thu, Mar 31, 2022",10:00p,,Box Score,@,Utah Jazz,L,,109,122,31,45,L 4,18306,2:17,,LAL,2022
77,"Fri, Apr 1, 2022",10:30p,,Box Score,,New Orleans Pelicans,L,,111,114,31,46,L 5,18997,2:25,,LAL,2022
78,"Sun, Apr 3, 2022",3:30p,,Box Score,,Denver Nuggets,L,,118,129,31,47,L 6,18997,2:23,,LAL,2022
79,"Tue, Apr 5, 2022",10:30p,,Box Score,@,Phoenix Suns,L,,110,121,31,48,L 7,17071,2:07,,LAL,2022
80,"Thu, Apr 7, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,112,128,31,49,L 8,18064,2:20,,LAL,2022
81,"Fri, Apr 8, 2022",10:30p,,Box Score,,Oklahoma City Thunder,W,,120,101,32,49,W 1,18997,2:08,,LAL,2022
82,"Sun, Apr 10, 2022",9:30p,,Box Score,@,Denver Nuggets,W,OT,146,141,33,49,W 2,19520,2:49,,LAL,2022
