Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Austin Reaves,26.0,SG,73,73,2550,35,49,15,1,0,4.4,7.8,106,53,81,6,154,38,996,41,47,,LAL,2025
2.0,LeBron James,40.0,SF,70,70,2444,0,4,66,30,1,-0.3,-5.3,172,57,42,13,152,11,1348,33,51,"MVP-6,CPOY-7,AS,NBA2",LAL,2025
3.0,Rui Hachimura,26.0,PF,59,57,1869,0,0,1,74,26,4.8,6.1,22,19,48,3,60,4,219,11,40,,LAL,2025
4.0,Gabe Vincent,28.0,PG,72,11,1527,83,17,0,0,0,1.3,-0.5,26,4,84,9,6,18,240,1,12,,LAL,2025
5.0,Dalton Knecht,23.0,SF,78,16,1494,0,34,56,11,0,-2.3,-6.3,19,9,62,7,35,1,161,4,27,,LAL,2025
6.0,Anthony Davis,31.0,C,42,42,1440,0,0,0,5,95,1.4,-0.5,38,41,48,9,140,5,339,38,34,AS,LAL,2025
7.0,Dorian Finney-Smith,31.0,PF,43,20,1239,0,0,19,76,4,11.2,13.9,20,7,40,3,7,1,155,1,15,,LAL,2025
8.0,Max Christie,21.0,SG,46,25,1154,3,71,26,0,0,0.6,-1.5,17,17,44,3,45,4,166,13,18,,LAL,2025
9.0,Jaxson Hayes,24.0,C,56,35,1093,0,0,0,0,100,3.9,3.1,14,6,95,19,47,7,152,12,11,,LAL,2025
10.0,Luka DonÄiÄ,25.0,PG,28,28,984,45,43,12,0,0,7.6,7.9,68,28,29,3,117,6,514,24,19,,LAL,2025
11.0,D'Angelo Russell,28.0,PG,29,10,763,100,0,0,0,0,2.5,1.0,29,9,24,9,23,8,321,4,9,,LAL,2025
12.0,Cam Reddish,25.0,SF,33,8,589,0,18,55,28,0,-5.0,-7.8,4,6,26,2,13,1,57,4,5,,LAL,2025
13.0,Jarred Vanderbilt,25.0,PF,36,2,581,0,0,5,53,43,3.9,2.7,13,6,25,4,14,4,100,2,17,,LAL,2025
14.0,Jordan Goodwin,26.0,PG,29,5,543,59,41,0,0,0,-1.0,-3.1,15,8,26,2,2,4,103,1,7,,LAL,2025
15.0,Shake Milton,28.0,SG,30,1,345,36,45,18,1,0,-7.8,-10.3,13,4,13,1,13,0,89,4,9,,LAL,2025
16.0,Christian Koloko,24.0,C,37,0,342,0,0,0,0,100,-1.2,-3.1,3,5,35,0,4,1,39,0,8,,LAL,2025
17.0,Trey Jemison,25.0,C,22,0,226,0,0,0,13,87,-0.5,-2.3,3,4,23,5,4,0,17,0,4,,LAL,2025
18.0,Bronny James,20.0,SG,27,1,181,55,41,4,0,0,-19.2,-21.8,8,4,9,0,7,0,49,1,5,,LAL,2025
19.0,Markieff Morris,35.0,PF,8,2,124,0,0,0,79,21,-9.2,-11.2,1,2,8,0,3,0,41,0,2,,LAL,2025
20.0,Alex Len,31.0,C,10,4,122,0,0,0,0,100,-21.6,-24.0,6,2,15,1,1,0,19,0,3,,LAL,2025
21.0,Armel TraorÃ©,22.0,SF,9,0,67,0,0,51,49,0,-36.8,-39.1,0,2,0,1,2,0,3,1,1,,LAL,2025
22.0,Maxwell Lewis,22.0,SF,7,0,29,0,29,61,11,0,-46.0,-48.0,0,2,1,0,0,0,5,0,0,,LAL,2025
23.0,Jalen Hood-Schifino,21.0,SG,2,0,14,0,90,10,0,0,23.2,21.7,0,1,2,0,0,0,2,0,0,,LAL,2025
24.0,Quincy Olivari,23.0,PG,2,0,10,26,74,0,0,0,-85.7,-87.6,1,0,0,0,0,0,2,0,0,,LAL,2025
,Team Totals,,,82,82,19730,20,20,20,20,20,1.6,0.6,598,296,780,100,849,113,5137,195,344,,LAL,2025
