Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,45,37,43,39,0.63,0.17,0.81,114.9,114.3,100.0,0.311,0.386,0.531,12.4,25.0,0.249,0.545,13.1,75.6,0.223,Kia Center,768906,ORL,2026
Lg Rank,13,16,17,17,17.0,11.0,17.0,19.0,11.0,12.0,2.0,24.0,25.0,12.0,18.0,1.0,17.0,12.0,5.0,26.0,,12,ORL,2026
