Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,DeMar DeRozan,35.0,SF,77,77,2768,17.7,0.569,0.196,0.337,2.0,10.1,6.0,18.7,1.1,1.1,6.5,25.0,5.7,1.4,7.1,0.123,1.2,-1.2,-0.1,1.3,,SAC,2025
2.0,Keegan Murray,24.0,PF,76,76,2610,12.0,0.553,0.548,0.088,6.3,15.5,10.9,5.6,1.1,2.6,6.6,15.0,2.4,2.1,4.4,0.082,-0.8,-0.8,-1.6,0.2,,SAC,2025
3.0,Domantas Sabonis,28.0,C,70,70,2429,22.9,0.655,0.175,0.324,12.3,32.6,22.4,26.0,1.0,1.0,16.5,21.6,7.4,2.7,10.1,0.199,4.2,1.1,5.2,4.4,,SAC,2025
4.0,Malik Monk,26.0,SG,65,45,2054,15.0,0.549,0.456,0.19,1.6,11.7,6.7,25.7,1.5,1.8,13.5,24.6,1.3,1.4,2.8,0.065,0.3,-1.1,-0.8,0.6,,SAC,2025
5.0,Keon Ellis,25.0,SG,80,28,1948,13.5,0.664,0.692,0.185,3.4,8.8,6.1,8.0,3.0,3.2,12.4,12.7,2.7,2.2,5.0,0.122,-0.1,2.0,1.9,1.9,,SAC,2025
6.0,De'Aaron Fox,27.0,PG,45,45,1663,19.0,0.567,0.324,0.279,3.0,12.2,7.6,26.0,1.9,1.2,11.8,29.1,2.2,1.3,3.5,0.101,2.0,-0.8,1.2,1.3,,SAC,2025
7.0,Trey Lyles,29.0,PF,69,5,1349,12.3,0.551,0.636,0.214,6.6,19.6,13.1,7.9,1.5,1.7,8.7,14.3,1.3,1.2,2.6,0.091,-0.4,-0.3,-0.7,0.4,,SAC,2025
8.0,Zach LaVine,29.0,SG,32,32,1170,15.9,0.642,0.45,0.201,1.0,9.9,5.4,15.6,0.8,0.2,13.5,23.7,1.7,0.4,2.1,0.086,1.8,-2.3,-0.4,0.5,,SAC,2025
9.0,Kevin Huerter,26.0,SG,43,15,899,10.6,0.524,0.661,0.09,2.4,12.6,7.5,11.0,2.0,1.7,10.3,17.2,0.1,0.8,0.8,0.044,-2.3,0.0,-2.3,-0.1,,SAC,2025
10.0,Jonas ValanÄiÅ«nas,32.0,C,32,9,541,21.1,0.604,0.049,0.288,14.5,31.7,23.1,15.3,1.4,3.3,12.2,20.9,1.3,0.7,2.1,0.183,0.6,0.5,1.1,0.4,,SAC,2025
11.0,Devin Carter,22.0,PG,36,0,396,10.8,0.471,0.48,0.346,5.4,16.2,10.8,13.5,2.6,1.0,11.0,17.9,-0.1,0.4,0.4,0.043,-3.5,0.3,-3.2,-0.1,,SAC,2025
12.0,Jake LaRavia,23.0,PF,19,0,367,10.2,0.551,0.542,0.198,7.0,9.5,8.2,8.8,2.4,0.8,14.0,14.2,0.2,0.3,0.5,0.063,-2.5,-0.2,-2.7,-0.1,,SAC,2025
13.0,Doug McDermott,33.0,SF,42,3,342,9.5,0.617,0.863,0.043,1.0,6.2,3.6,2.8,0.6,0.6,4.8,15.7,0.4,0.1,0.4,0.061,-0.8,-2.4,-3.2,-0.1,,SAC,2025
14.0,Isaac Jones,24.0,PF,40,0,304,15.2,0.678,0.096,0.434,8.1,12.9,10.5,5.6,0.8,3.2,13.9,16.3,0.5,0.2,0.7,0.115,-0.9,-0.8,-1.7,0.0,,SAC,2025
15.0,Alex Len,31.0,C,36,3,258,13.1,0.557,0.146,0.317,10.8,17.0,13.9,14.5,1.5,6.8,19.1,9.6,0.3,0.3,0.6,0.121,-2.1,2.4,0.3,0.2,,SAC,2025
16.0,Jordan McLaughlin,28.0,PG,28,0,190,9.4,0.519,0.591,0.364,2.4,10.0,6.2,15.7,2.8,0.0,17.7,14.0,0.0,0.2,0.2,0.045,-3.9,0.4,-3.5,-0.1,,SAC,2025
17.0,Markelle Fultz,26.0,PG,21,0,184,8.9,0.452,0.119,0.015,3.6,8.5,6.1,20.0,2.7,1.1,18.2,19.3,-0.3,0.2,-0.1,-0.026,-4.5,-0.2,-4.7,-0.1,,SAC,2025
18.0,Colby Jones,22.0,SG,24,0,130,8.6,0.5,0.385,0.0,6.9,13.0,9.9,6.7,2.3,5.3,21.2,10.9,-0.1,0.2,0.1,0.036,-3.9,1.2,-2.7,0.0,,SAC,2025
19.0,Jae Crowder,34.0,PF,9,2,103,6.6,0.467,0.682,0.273,6.5,15.3,10.9,7.1,1.4,0.0,14.0,12.0,0.0,0.1,0.1,0.026,-3.8,-0.5,-4.3,-0.1,,SAC,2025
20.0,Orlando Robinson,24.0,C,9,0,57,12.2,0.473,0.294,0.412,5.9,21.7,13.8,20.6,2.6,1.7,16.6,18.2,0.0,0.1,0.1,0.047,-4.1,1.3,-2.9,0.0,,SAC,2025
21.0,Isaiah Crawford,23.0,SF,15,0,46,9.2,0.509,0.455,0.364,2.4,17.1,9.7,2.8,1.1,4.3,7.3,12.9,0.0,0.0,0.0,0.037,-3.4,-0.7,-4.1,0.0,,SAC,2025
22.0,Mason Jones,26.0,SG,10,0,45,20.6,0.569,0.444,0.278,5.0,17.5,11.2,35.6,0.0,2.2,4.7,20.3,0.2,0.0,0.2,0.198,3.5,-0.6,2.9,0.1,,SAC,2025
23.0,Skal LabissiÃ¨re,28.0,PF,4,0,12,15.9,0.625,0.25,0.0,9.3,18.7,14.0,11.6,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.165,3.3,-1.3,2.1,0.0,,SAC,2025
24.0,Terence Davis,27.0,SG,1,0,8,-4.0,0.0,0.5,0.0,0.0,14.0,7.0,14.1,0.0,0.0,0.0,10.8,0.0,0.0,0.0,-0.191,-12.8,-4.1,-16.9,0.0,,SAC,2025
25.0,Terry Taylor,25.0,PF,3,0,6,9.8,0.0,0.0,0.0,18.6,0.0,9.3,37.6,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.049,3.2,0.1,3.3,0.0,,SAC,2025
,Team Totals,,,82,82,19879,,0.582,0.391,0.235,,,,,,,,,27.2,16.4,43.5,0.105,0.4,-0.3,0.1,10.7,,SAC,2025
