Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Shai Gilgeous-Alexander,27.0,PG,68,68,2259,100,0,0,0,0,16.5,12.3,81,48,68,12,274,5,1130,61,57,"MVP-1,CPOY-1,AS,NBA1",OKC,2026
2.0,Cason Wallace,22.0,SG,77,58,2046,19,67,13,0,0,13.0,3.7,44,21,77,3,28,4,496,3,40,"DPOY-7,DEF2",OKC,2026
3.0,Chet Holmgren,23.0,PF,69,69,1997,0,0,1,37,62,16.7,10.9,25,48,94,22,126,13,272,22,52,"DPOY-2,AS,NBA3,DEF1",OKC,2026
4.0,Luguentz Dort,26.0,SF,69,69,1849,0,1,41,56,1,9.0,-4.2,27,12,80,12,26,45,214,8,14,,OKC,2026
5.0,Isaiah Joe,26.0,SG,71,9,1507,55,46,0,0,0,10.8,-0.7,23,14,64,5,36,33,235,8,17,,OKC,2026
6.0,Ajay Mitchell,23.0,SG,57,16,1473,13,40,43,4,0,15.4,6.5,47,24,60,7,75,23,506,18,26,6MOY-5,OKC,2026
7.0,Aaron Wiggins,27.0,SG,65,21,1414,2,31,48,18,0,6.1,-8.1,43,31,54,2,35,2,261,4,28,,OKC,2026
8.0,Jaylin Williams,23.0,PF,65,11,1277,0,0,4,35,61,11.2,-0.1,32,12,77,19,35,21,382,9,11,,OKC,2026
9.0,Isaiah Hartenstein,27.0,C,47,46,1137,0,0,0,0,100,15.7,6.2,42,14,46,21,56,4,390,15,17,,OKC,2026
10.0,Alex Caruso,31.0,SG,56,0,1020,1,24,52,24,0,18.5,9.7,32,12,30,1,22,16,262,3,12,,OKC,2026
11.0,Jalen Williams,24.0,SG,33,33,936,0,18,51,31,0,12.3,1.3,24,23,28,7,62,12,446,14,22,,OKC,2026
12.0,Kenrich Williams,31.0,PF,56,2,855,0,2,10,70,18,4.0,-9.3,20,17,22,2,28,9,193,10,18,,OKC,2026
13.0,Jared McCain,21.0,SG,30,2,540,15,54,31,1,0,5.2,-7.0,11,10,23,2,15,3,75,2,10,,OKC,2026
14.0,Branden Carlson,26.0,C,42,4,488,0,0,0,1,99,-2.2,-15.3,6,4,25,5,11,0,72,2,12,,OKC,2026
15.0,Brooks Barnhizer,23.0,SG,40,0,348,0,23,45,32,0,-13.1,-26.7,3,5,15,2,5,0,60,2,10,,OKC,2026
16.0,Ousmane Dieng,22.0,C,27,0,295,0,0,1,52,47,5.9,-5.8,2,5,12,1,3,0,71,0,3,,OKC,2026
17.0,Chris Youngblood,23.0,SG,32,0,174,15,36,38,11,0,-2.0,-13.9,0,0,10,0,2,0,29,1,2,,OKC,2026
18.0,Nikola TopiÄ,20.0,PG,10,2,160,100,0,0,0,0,-12.3,-24.5,17,5,7,0,3,0,108,1,6,,OKC,2026
19.0,Payton Sandfort,23.0,SF,4,0,63,0,0,73,27,0,-12.5,-24.1,0,0,4,0,2,0,0,0,0,,OKC,2026
20.0,Buddy Boeheim,26.0,SF,4,0,15,0,0,54,14,32,12.2,0.9,0,0,1,0,0,1,0,0,1,,OKC,2026
,Team Totals,,,82,82,19853,20,20,20,20,20,11.3,1.3,479,305,797,123,844,191,5202,183,358,,OKC,2026
