Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Domantas Sabonis,26.0,C,79,79,2736,0,0,0,0,100,2.9,1.9,81,65,136,55,196,12,1451,46,62,"MVP-7,AS,NBA3",SAC,2023
2.0,Harrison Barnes,30.0,PF,82,82,2662,0,0,16,84,0,3.9,4.8,38,24,52,11,180,22,317,31,31,,SAC,2023
3.0,De'Aaron Fox,25.0,PG,73,73,2435,100,0,0,0,0,2.6,0.9,90,71,80,7,210,34,1103,52,53,"MVP-11,CPOY-1,AS,NBA3",SAC,2023
4.0,Keegan Murray,22.0,SF,80,78,2382,0,2,84,14,0,1.3,-2.6,32,11,112,4,41,19,238,14,40,ROY-5,SAC,2023
5.0,Kevin Huerter,24.0,SG,75,75,2203,1,72,26,2,0,3.0,1.6,53,14,85,6,49,8,516,12,23,,SAC,2023
6.0,Malik Monk,24.0,SG,77,0,1719,2,92,6,0,0,1.1,-2.1,85,32,69,13,80,7,694,18,53,6MOY-5,SAC,2023
7.0,Davion Mitchell,24.0,PG,80,9,1447,86,14,0,0,0,2.4,0.2,40,8,53,4,16,51,463,9,13,,SAC,2023
8.0,Trey Lyles,27.0,PF,74,0,1247,0,0,0,60,40,3.5,1.8,34,7,56,10,55,11,160,14,21,,SAC,2023
9.0,Terence Davis,25.0,SG,64,5,841,3,47,48,1,0,3.4,1.4,29,11,50,7,21,4,153,4,12,,SAC,2023
10.0,Chimezie Metu,25.0,PF,66,0,689,0,0,1,68,31,7.1,5.9,11,13,49,4,34,2,101,8,11,,SAC,2023
11.0,Richaun Holmes,29.0,C,42,1,348,0,0,0,5,95,-11.4,-15.0,2,2,30,7,9,0,23,3,8,,SAC,2023
12.0,Kessler Edwards,22.0,SF,22,3,306,0,23,74,3,0,2.6,0.3,2,4,21,2,2,4,56,0,4,,SAC,2023
13.0,KZ Okpala,23.0,PF,35,3,248,0,1,65,35,0,3.7,1.5,4,1,17,1,4,7,31,0,2,,SAC,2023
14.0,Matthew Dellavedova,32.0,PG,32,0,213,94,6,0,0,0,-8.2,-11.1,7,1,7,2,2,7,98,1,1,,SAC,2023
15.0,Alex Len,29.0,C,26,2,161,0,0,0,0,100,5.9,3.8,6,4,13,5,6,0,31,0,1,,SAC,2023
16.0,PJ Dozier,26.0,SF,16,0,79,7,34,54,6,0,-14.0,-16.6,5,0,4,0,0,4,23,0,1,,SAC,2023
17.0,Keon Ellis,23.0,SG,16,0,71,3,65,32,0,0,-16.8,-19.5,1,0,8,0,2,0,14,0,0,,SAC,2023
18.0,Neemias Queta,23.0,C,5,0,29,0,0,0,0,100,-36.0,-38.6,0,1,5,0,1,1,2,0,0,,SAC,2023
19.0,Chima Moneke,27.0,SF,2,0,8,0,0,100,0,0,-48.2,-50.6,1,1,2,0,1,0,2,0,0,,SAC,2023
20.0,Deonte Burton,29.0,PF,2,0,6,0,0,12,88,0,35.7,33.5,0,0,0,0,0,1,0,0,1,,SAC,2023
,Team Totals,,,82,82,19830,20,20,20,20,20,2.3,0.6,521,270,849,138,909,194,5476,212,337,,SAC,2023
