Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Luka DonÄiÄ,23.0,PG,66,66,2391,96,4,0,0,0,2.2,4.9,141,64,73,12,308,10,1316,74,44,"MVP-8,CPOY-8,AS,NBA1",DAL,2023
2.0,Reggie Bullock,31.0,SF,78,55,2364,0,2,45,51,2,-1.7,-4.7,22,1,86,8,3,7,272,1,9,,DAL,2023
3.0,Tim Hardaway Jr.,30.0,SF,71,45,2152,0,13,72,14,0,4.2,8.5,31,14,65,11,66,40,330,16,25,,DAL,2023
4.0,Spencer Dinwiddie,29.0,SG,53,53,1808,5,81,13,1,0,-1.6,-3.4,52,14,56,14,101,13,703,21,45,,DAL,2023
5.0,Christian Wood,27.0,C,67,17,1738,0,0,0,13,87,-1.3,-2.6,33,29,94,37,131,8,290,38,40,6MOY-9,DAL,2023
6.0,Josh Green,22.0,SG,60,21,1539,23,49,26,2,0,2.5,3.7,33,23,66,10,50,36,262,14,23,,DAL,2023
7.0,Dwight Powell,31.0,C,76,64,1458,0,0,0,0,100,6.2,9.3,15,14,138,28,69,16,169,16,17,,DAL,2023
8.0,Dorian Finney-Smith,29.0,PF,40,40,1288,0,0,13,78,9,0.8,0.8,18,6,38,7,17,3,152,6,9,,DAL,2023
9.0,Maxi Kleber,31.0,PF,37,5,930,0,0,0,64,36,-2.8,-3.9,10,7,62,5,13,7,138,2,5,,DAL,2023
10.0,Kyrie Irving,30.0,SG,20,20,763,40,60,0,0,0,4.9,5.8,20,10,30,2,40,4,310,10,20,"CPOY-12,AS",DAL,2023
11.0,Jaden Hardy,20.0,SG,48,5,708,41,54,4,0,0,-3.3,-4.3,20,14,29,6,30,6,163,7,30,,DAL,2023
12.0,Frank Ntilikina,24.0,SG,47,5,607,17,59,24,1,0,5.9,6.7,12,7,38,2,16,6,150,3,7,,DAL,2023
13.0,DÄvis BertÄns,30.0,PF,45,1,492,0,0,4,73,24,-3.4,-4.2,7,1,26,2,5,3,48,1,3,,DAL,2023
14.0,JaVale McGee,35.0,C,42,7,355,0,0,0,0,100,-7.4,-8.5,10,6,30,14,20,2,25,5,8,,DAL,2023
15.0,McKinley Wright IV,24.0,PG,27,1,335,99,1,0,0,0,-13.5,-15.0,8,9,17,0,7,4,151,5,7,,DAL,2023
16.0,Theo Pinson,27.0,SG,40,1,323,2,16,41,36,5,-5.1,-5.9,7,2,17,1,3,3,115,1,5,,DAL,2023
17.0,Justin Holiday,33.0,SF,18,2,295,0,20,58,15,6,-9.7,-10.8,10,0,16,0,4,1,44,1,6,,DAL,2023
18.0,Kemba Walker,32.0,PG,9,1,144,100,0,0,0,0,-3.5,-3.9,4,0,11,0,9,3,48,2,5,,DAL,2023
19.0,A.J. Lawson,22.0,SG,14,0,106,2,36,47,15,0,-16.8,-17.6,2,0,7,0,5,1,5,2,3,,DAL,2023
20.0,Markieff Morris,33.0,PF,8,1,70,0,0,0,49,51,-12.6,-13.1,2,0,8,2,0,0,13,0,0,,DAL,2023
21.0,Facundo Campazzo,31.0,PG,8,0,52,100,0,0,0,0,10.7,10.6,2,0,1,0,0,1,23,0,1,,DAL,2023
22.0,Tyler Dorsey,26.0,SF,3,0,8,0,0,0,100,0,7.1,6.9,0,0,0,0,0,0,0,0,0,,DAL,2023
23.0,Chris Silva,26.0,PF,1,0,3,0,0,0,100,0,12.5,12.3,0,0,1,1,0,0,0,0,0,,DAL,2023
,Team Totals,,,82,82,19929,20,20,20,20,20,0.3,0.6,459,221,909,162,897,174,4727,225,312,,DAL,2023
