G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:00p,,Box Score,@,Philadelphia 76ers,L,,107,113,0,1,L 1,,2:25,,WAS,2021
2,"Sat, Dec 26, 2020",7:00p,,Box Score,,Orlando Magic,L,,120,130,0,2,L 2,,2:15,,WAS,2021
3,"Sun, Dec 27, 2020",7:00p,,Box Score,,Orlando Magic,L,,113,120,0,3,L 3,,2:11,,WAS,2021
4,"Tue, Dec 29, 2020",7:00p,,Box Score,,Chicago Bulls,L,,107,115,0,4,L 4,,2:23,,WAS,2021
5,"Thu, Dec 31, 2020",5:00p,,Box Score,,Chicago Bulls,L,,130,133,0,5,L 5,,2:27,,WAS,2021
6,"Fri, Jan 1, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,130,109,1,5,W 1,,2:08,,WAS,2021
7,"Sun, Jan 3, 2021",6:00p,,Box Score,@,Brooklyn Nets,W,,123,122,2,5,W 2,,2:18,,WAS,2021
8,"Wed, Jan 6, 2021",7:00p,,Box Score,@,Philadelphia 76ers,L,,136,141,2,6,L 1,,2:23,,WAS,2021
9,"Fri, Jan 8, 2021",7:30p,,Box Score,@,Boston Celtics,L,,107,116,2,7,L 2,,2:13,,WAS,2021
10,"Sat, Jan 9, 2021",7:00p,,Box Score,,Miami Heat,L,,124,128,2,8,L 3,,2:15,,WAS,2021
11,"Mon, Jan 11, 2021",7:00p,,Box Score,,Phoenix Suns,W,,128,107,3,8,W 1,,2:12,,WAS,2021
12,"Sun, Jan 24, 2021",8:00p,,Box Score,@,San Antonio Spurs,L,,101,121,3,9,L 1,,1:59,,WAS,2021
13,"Tue, Jan 26, 2021",8:00p,,Box Score,@,Houston Rockets,L,,88,107,3,10,L 2,2996,2:13,,WAS,2021
14,"Wed, Jan 27, 2021",9:00p,,Box Score,@,New Orleans Pelicans,L,,106,124,3,11,L 3,750,2:10,,WAS,2021
15,"Fri, Jan 29, 2021",7:00p,,Box Score,,Atlanta Hawks,L,,100,116,3,12,L 4,,2:19,,WAS,2021
16,"Sun, Jan 31, 2021",7:00p,,Box Score,,Brooklyn Nets,W,,149,146,4,12,W 1,,2:23,,WAS,2021
17,"Tue, Feb 2, 2021",8:00p,,Box Score,,Portland Trail Blazers,L,,121,132,4,13,L 1,,2:11,,WAS,2021
18,"Wed, Feb 3, 2021",8:00p,,Box Score,@,Miami Heat,W,,103,100,5,13,W 1,,2:10,,WAS,2021
19,"Fri, Feb 5, 2021",8:00p,,Box Score,@,Miami Heat,L,,95,122,5,14,L 1,,2:13,,WAS,2021
20,"Sun, Feb 7, 2021",1:00p,,Box Score,@,Charlotte Hornets,L,,97,119,5,15,L 2,,2:19,,WAS,2021
21,"Mon, Feb 8, 2021",8:00p,,Box Score,@,Chicago Bulls,W,,105,101,6,15,W 1,,2:21,,WAS,2021
22,"Wed, Feb 10, 2021",7:00p,,Box Score,,Toronto Raptors,L,,115,137,6,16,L 1,,2:08,,WAS,2021
23,"Fri, Feb 12, 2021",7:00p,,Box Score,,New York Knicks,L,,91,109,6,17,L 2,,2:13,,WAS,2021
24,"Sun, Feb 14, 2021",1:00p,,Box Score,,Boston Celtics,W,,104,91,7,17,W 1,,2:19,,WAS,2021
25,"Mon, Feb 15, 2021",7:00p,,Box Score,,Houston Rockets,W,,131,119,8,17,W 2,,2:17,,WAS,2021
26,"Wed, Feb 17, 2021",8:00p,,Box Score,,Denver Nuggets,W,,130,128,9,17,W 3,,2:18,,WAS,2021
27,"Sat, Feb 20, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,118,111,10,17,W 4,,2:15,,WAS,2021
28,"Mon, Feb 22, 2021",10:00p,,Box Score,@,Los Angeles Lakers,W,OT,127,124,11,17,W 5,,2:37,,WAS,2021
29,"Tue, Feb 23, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,116,135,11,18,L 1,,2:07,,WAS,2021
30,"Thu, Feb 25, 2021",9:00p,,Box Score,@,Denver Nuggets,W,,112,110,12,18,W 1,,2:07,,WAS,2021
31,"Sat, Feb 27, 2021",7:00p,,Box Score,,Minnesota Timberwolves,W,,128,112,13,18,W 2,,2:17,,WAS,2021
32,"Sun, Feb 28, 2021",7:00p,,Box Score,@,Boston Celtics,L,,110,111,13,19,L 1,,2:25,,WAS,2021
33,"Tue, Mar 2, 2021",7:00p,,Box Score,,Memphis Grizzlies,L,,111,125,13,20,L 2,,2:12,,WAS,2021
34,"Thu, Mar 4, 2021",7:00p,,Box Score,,Los Angeles Clippers,W,,119,117,14,20,W 1,,2:28,,WAS,2021
35,"Wed, Mar 10, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,112,127,14,21,L 1,1912,2:14,,WAS,2021
36,"Fri, Mar 12, 2021",8:00p,,Box Score,,Philadelphia 76ers,L,,101,127,14,22,L 2,,2:03,,WAS,2021
37,"Sat, Mar 13, 2021",7:00p,,Box Score,,Milwaukee Bucks,L,,119,125,14,23,L 3,,2:15,,WAS,2021
38,"Mon, Mar 15, 2021",7:00p,,Box Score,,Milwaukee Bucks,L,,122,133,14,24,L 4,,2:10,,WAS,2021
39,"Wed, Mar 17, 2021",7:00p,,Box Score,,Sacramento Kings,L,,119,121,14,25,L 5,,2:22,,WAS,2021
40,"Thu, Mar 18, 2021",7:00p,,Box Score,,Utah Jazz,W,,131,122,15,25,W 1,,2:23,,WAS,2021
41,"Sun, Mar 21, 2021",7:00p,,Box Score,@,Brooklyn Nets,L,,106,113,15,26,L 1,1773,2:10,,WAS,2021
42,"Tue, Mar 23, 2021",7:30p,,Box Score,@,New York Knicks,L,,113,131,15,27,L 2,1589,2:13,,WAS,2021
43,"Thu, Mar 25, 2021",7:30p,,Box Score,@,New York Knicks,L,,102,106,15,28,L 3,1817,2:21,,WAS,2021
44,"Sat, Mar 27, 2021",8:00p,,Box Score,,Detroit Pistons,W,,106,92,16,28,W 1,,2:03,,WAS,2021
45,"Mon, Mar 29, 2021",7:00p,,Box Score,,Indiana Pacers,W,,132,124,17,28,W 2,,2:21,,WAS,2021
46,"Tue, Mar 30, 2021",7:00p,,Box Score,,Charlotte Hornets,L,,104,114,17,29,L 1,,2:15,,WAS,2021
47,"Thu, Apr 1, 2021",7:00p,,Box Score,@,Detroit Pistons,L,,91,120,17,30,L 2,750,2:09,,WAS,2021
48,"Sat, Apr 3, 2021",7:00p,,Box Score,,Dallas Mavericks,L,,87,109,17,31,L 3,,2:10,,WAS,2021
49,"Mon, Apr 5, 2021",7:00p,,Box Score,@,Toronto Raptors,L,,101,103,17,32,L 4,1620,2:06,,WAS,2021
50,"Wed, Apr 7, 2021",7:00p,,Box Score,@,Orlando Magic,W,,131,116,18,32,W 1,3991,2:10,,WAS,2021
51,"Fri, Apr 9, 2021",10:00p,,Box Score,@,Golden State Warriors,W,,110,107,19,32,W 2,,2:10,,WAS,2021
52,"Sat, Apr 10, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,106,134,19,33,L 1,5028,2:00,,WAS,2021
53,"Mon, Apr 12, 2021",9:00p,,Box Score,@,Utah Jazz,W,,125,121,20,33,W 1,5546,2:28,,WAS,2021
54,"Wed, Apr 14, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,123,111,21,33,W 2,,2:11,,WAS,2021
