Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,53,29,53,29,4.45,-0.22,4.23,113.7,109.1,95.9,0.252,0.422,0.547,13.4,23.5,0.204,0.524,13.8,78.0,0.209,FTX Arena,804761,MIA,2022
Lg Rank,3,27,6,6,6.0,26.0,6.0,10.0,5.0,28.0,12.0,10.0,5.0,28.0,12.0,6.0,12.0,3.0,9.0,27.0,,4,MIA,2022
