Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Joe Harris,29.0,SF,69,65,2141,0,24,52,24,0,6.5,4.1,42,8,67,5,28,15,319,9,29,,BRK,2021
2.0,Kyrie Irving,28.0,PG,54,54,1886,97,3,0,0,0,5.5,1.4,81,38,62,6,86,7,780,20,55,"AS,NBA3",BRK,2021
3.0,Jeff Green,34.0,PF,68,38,1835,0,0,17,69,14,3.7,-2.7,22,13,77,8,82,21,280,17,23,,BRK,2021
4.0,Bruce Brown,24.0,PG,65,37,1451,33,65,2,0,0,5.2,0.4,27,19,71,2,56,1,265,11,39,,BRK,2021
5.0,Landry Shamet,23.0,SG,61,12,1403,10,43,42,6,0,2.4,-4.2,27,9,49,5,30,12,240,4,23,,BRK,2021
6.0,James Harden,31.0,PG,36,35,1319,29,43,28,0,0,5.1,0.2,89,38,43,12,101,5,920,17,36,"MVP-13,AS",BRK,2021
7.0,DeAndre Jordan,32.0,C,57,43,1246,0,0,0,0,100,-0.8,-8.9,26,29,68,19,45,3,217,12,6,,BRK,2021
8.0,Kevin Durant,32.0,PF,35,32,1157,0,0,0,55,45,11.7,10.3,70,33,39,7,91,4,457,23,25,AS,BRK,2021
9.0,Timoth̩ Luwawu-Cabarrot,25.0,SF,58,7,1050,0,6,59,34,0,-0.4,-7.7,22,14,56,3,20,6,167,4,15,,BRK,2021
10.0,Tyler Johnson,28.0,SG,39,3,684,12,66,19,3,0,4.8,-0.2,12,4,26,0,7,8,112,0,6,,BRK,2021
11.0,Nic Claxton,21.0,C,32,1,594,0,0,0,1,99,13.6,10.4,6,7,39,4,37,3,68,10,11,,BRK,2021
12.0,Blake Griffin,31.0,PF,26,10,560,0,0,2,62,37,11.5,7.9,16,7,33,4,24,11,161,9,7,,BRK,2021
13.0,Caris LeVert,26.0,SG,12,4,334,25,62,13,0,0,6.9,2.2,10,9,7,2,20,1,179,6,7,,BRK,2021
14.0,Jarrett Allen,22.0,C,12,5,320,0,0,0,0,100,10.5,6.1,10,5,13,5,31,3,49,9,6,,BRK,2021
15.0,Mike James,30.0,PG,13,1,236,100,0,0,0,0,3.2,-1.9,12,7,7,0,11,1,139,1,5,,BRK,2021
16.0,Chris Chiozza,25.0,PG,22,1,232,100,0,0,0,0,5.4,0.5,12,2,9,1,6,1,151,1,8,,BRK,2021
17.0,Taurean Prince,26.0,PF,12,4,218,0,0,71,29,0,-2.8,-8.3,7,2,7,2,10,2,17,2,3,,BRK,2021
18.0,Reggie Perry,20.0,PF,26,0,211,0,0,5,23,72,-4.9,-10.5,7,4,25,3,6,1,32,2,11,,BRK,2021
19.0,Alize Johnson,24.0,PF,18,0,189,0,5,39,56,0,-2.0,-7.4,5,3,9,0,4,1,35,1,8,,BRK,2021
20.0,LaMarcus Aldridge,35.0,C,5,5,130,0,0,0,0,100,9.6,4.9,4,1,8,0,5,0,34,0,2,,BRK,2021
21.0,Spencer Dinwiddie,27.0,SG,3,3,64,1,98,1,0,0,28.7,24.2,4,0,1,1,3,0,24,0,0,,BRK,2021
22.0,Andre Roberson,29.0,SG,5,0,63,0,0,38,62,0,-12.7,-18.0,0,1,0,1,1,0,9,0,2,,BRK,2021
23.0,Norvel Pelle,27.0,C,3,0,28,0,0,0,0,100,-18.9,-24.0,1,0,5,2,0,0,0,0,1,,BRK,2021
24.0,Tyler Cook,23.0,PF,4,0,17,0,0,0,0,100,35.9,31.1,0,0,0,1,0,0,6,0,1,,BRK,2021
25.0,Rodions Kurucs,22.0,PF,5,0,16,0,0,0,0,100,-18.5,-23.6,0,0,0,0,0,0,5,0,0,,BRK,2021
26.0,Iman Shumpert,30.0,SG,2,0,11,0,0,100,0,0,-0.2,-5.2,1,0,0,0,0,0,0,0,0,,BRK,2021
27.0,Noah Vonleh,25.0,C,4,0,11,0,0,0,41,59,-76.2,-81.4,0,1,0,1,0,0,3,0,1,,BRK,2021
,Team Totals,,,72,72,17406,20,20,20,20,20,4.9,0.1,513,254,721,94,704,106,4669,158,330,,BRK,2021
