Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Scottie Barnes,24.0,PF,80,80,2681,0,0,2,67,31,4.3,4.3,131,40,106,21,139,19,1086,34,48,"DPOY-5,AS,DEF2",TOR,2026
2.0,Brandon Ingram,28.0,SF,77,77,2604,0,4,76,20,0,0.9,-5.9,75,75,80,21,168,1,707,38,69,AS,TOR,2026
3.0,Immanuel Quickley,26.0,PG,70,70,2231,80,21,0,0,0,2.6,-0.7,63,22,45,6,100,27,975,24,42,,TOR,2026
4.0,Jamal Shead,23.0,PG,82,12,1852,100,0,0,0,0,5.7,5.3,87,13,62,7,43,66,1025,9,32,6MOY-12,TOR,2026
5.0,Sandro Mamukelashvili,26.0,C,80,13,1751,0,0,0,8,93,5.2,4.1,37,12,85,10,84,3,366,22,33,6MOY-10,TOR,2026
6.0,RJ Barrett,25.0,SF,57,57,1726,0,55,39,6,0,4.9,3.6,57,24,77,10,148,10,446,32,70,,TOR,2026
7.0,Ja'Kobe Walter,21.0,SG,72,19,1474,12,81,8,0,0,1.1,-2.8,17,8,84,5,42,11,207,9,20,,TOR,2026
8.0,Collin Murray-Boyles,20.0,PF,57,22,1246,0,0,8,82,11,2.8,-0.1,27,12,88,11,52,3,262,10,27,,TOR,2026
9.0,Jakob Poeltl,30.0,C,46,44,1149,0,0,0,0,100,1.7,-1.7,26,11,83,15,43,4,216,12,12,,TOR,2026
10.0,Gradey Dick,22.0,SG,76,1,1067,0,44,52,4,0,4.5,2.1,23,15,64,2,36,4,121,7,22,,TOR,2026
11.0,Ochai Agbaji,25.0,SG,42,13,650,1,80,19,0,0,1.8,-1.3,10,5,35,3,14,3,78,1,15,,TOR,2026
12.0,Jamison Battle,24.0,SF,61,2,517,0,0,56,43,1,7.6,5.3,7,7,20,2,7,3,56,2,4,,TOR,2026
13.0,Jonathan Mogbo,24.0,PF,40,0,249,0,0,0,52,48,-8.9,-12.6,9,1,15,4,6,1,59,2,3,,TOR,2026
14.0,A.J. Lawson,25.0,SG,24,0,226,8,68,22,2,0,-0.8,-3.9,3,2,11,0,7,3,17,2,4,,TOR,2026
15.0,Alijah Martin,24.0,SG,23,0,146,32,53,12,2,0,-6.6,-9.8,5,1,5,0,7,1,28,1,3,,TOR,2026
16.0,Trayce Jackson-Davis,25.0,C,17,0,85,0,0,0,0,100,-12.3,-15.6,2,1,3,1,10,0,18,0,4,,TOR,2026
17.0,Garrett Temple,39.0,SG,22,0,73,41,55,5,0,0,0.0,-3.0,7,0,1,0,2,1,21,0,1,,TOR,2026
18.0,Markelle Fultz,27.0,PG,5,0,36,100,0,0,0,0,-41.6,-45.0,3,1,2,0,0,0,19,0,1,,TOR,2026
19.0,Chucky Hepburn,22.0,PG,2,0,13,100,0,0,0,0,-64.0,-67.1,1,0,2,0,0,0,5,0,0,,TOR,2026
20.0,Mo Bamba,27.0,C,2,0,6,0,0,0,0,100,-75.0,-78.0,0,0,1,0,0,0,0,0,0,,TOR,2026
,Team Totals,,,82,82,19782,20,20,20,20,20,2.9,0.3,590,250,869,118,908,160,5712,205,410,,TOR,2026
