Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Ryan Rollins,23.0,PG,74,67,2376,16.2,0.583,0.44,0.152,2.6,13.4,8.0,27.1,2.3,1.3,15.5,24.2,1.7,1.8,3.4,0.069,0.7,-0.5,0.2,1.3,,MIL,2026
2.0,A.J. Green,26.0,SG,78,68,2270,9.4,0.627,0.896,0.1,1.5,9.1,5.3,9.2,0.8,0.4,10.4,14.0,2.0,0.4,2.4,0.05,-1.5,-1.8,-3.3,-0.8,,MIL,2026
3.0,Myles Turner,29.0,C,71,71,1912,14.2,0.584,0.594,0.274,4.5,17.8,11.2,7.7,1.3,6.0,10.3,18.6,1.2,1.8,3.0,0.076,-0.9,0.0,-0.9,0.5,,MIL,2026
4.0,Kyle Kuzma,30.0,PF,69,43,1806,14.1,0.581,0.347,0.27,3.6,15.9,9.8,15.5,1.3,1.5,13.4,21.8,0.9,1.0,1.9,0.051,-1.0,-1.3,-2.3,-0.1,,MIL,2026
5.0,Bobby Portis,30.0,PF,67,9,1619,17.1,0.587,0.395,0.091,6.3,23.5,14.9,10.5,1.2,0.7,7.8,23.1,1.6,1.2,2.8,0.083,1.5,-1.6,0.0,0.8,,MIL,2026
6.0,Gary Trent Jr.,27.0,SG,65,21,1377,8.0,0.533,0.723,0.11,0.7,4.8,2.8,8.0,1.2,0.2,7.6,17.2,-0.2,0.2,-0.1,-0.002,-3.2,-2.2,-5.4,-1.2,,MIL,2026
7.0,Jericho Sims,27.0,C,67,19,1318,12.9,0.772,0.0,0.384,12.7,19.0,15.9,10.7,0.7,1.3,25.8,9.8,2.5,0.7,3.2,0.117,-2.1,-0.9,-3.1,-0.4,,MIL,2026
8.0,Kevin Porter Jr.,25.0,PG,38,36,1261,18.7,0.567,0.278,0.304,3.1,14.6,8.9,33.8,3.2,1.5,15.9,24.3,1.5,1.3,2.8,0.106,0.8,1.2,2.1,1.3,,MIL,2026
9.0,Giannis Antetokounmpo,31.0,PF,36,36,1039,32.6,0.658,0.075,0.597,10.7,27.4,19.2,38.7,1.6,2.3,13.2,37.0,3.9,1.1,5.0,0.231,7.7,1.8,9.5,3.0,AS,MIL,2026
10.0,Ousmane Dieng,22.0,C,30,20,804,10.3,0.511,0.443,0.127,3.0,16.3,9.7,19.6,1.4,1.2,17.1,21.5,-0.8,0.5,-0.3,-0.02,-3.0,-1.7,-4.6,-0.5,,MIL,2026
11.0,Pete Nance,25.0,PF,47,6,737,11.6,0.639,0.613,0.057,4.2,14.9,9.6,9.2,0.9,1.9,11.6,13.5,0.8,0.4,1.1,0.072,-1.0,-1.2,-2.3,-0.1,,MIL,2026
12.0,Gary Harris,31.0,SG,48,2,661,8.0,0.593,0.654,0.087,2.8,7.6,5.2,9.9,2.0,1.4,15.0,8.5,0.4,0.3,0.7,0.054,-3.2,0.7,-2.5,-0.1,,MIL,2026
13.0,Taurean Prince,31.0,SF,26,7,611,10.5,0.617,0.733,0.031,0.7,14.1,7.5,10.7,1.3,1.0,13.8,16.2,0.2,0.3,0.5,0.039,-1.3,-1.8,-3.1,-0.2,,MIL,2026
14.0,Cole Anthony,25.0,PG,35,0,527,10.7,0.483,0.312,0.113,3.5,15.1,9.3,34.8,1.9,2.1,21.1,25.8,-0.9,0.4,-0.5,-0.042,-3.9,-0.9,-4.7,-0.4,,MIL,2026
15.0,Andre Jackson Jr.,24.0,SG,48,1,408,6.8,0.425,0.504,0.269,7.0,12.9,10.0,14.0,2.3,1.0,18.9,17.8,-0.7,0.3,-0.4,-0.047,-5.7,-1.4,-7.1,-0.5,,MIL,2026
16.0,Cam Thomas,24.0,SG,18,0,299,13.1,0.534,0.333,0.399,0.8,9.8,5.3,18.2,0.8,0.7,12.6,30.4,-0.2,0.1,-0.2,-0.028,-1.9,-3.4,-5.3,-0.3,,MIL,2026
17.0,Cormac Ryan,27.0,SG,11,2,271,16.9,0.692,0.578,0.255,3.4,8.3,5.8,10.8,2.0,1.1,13.0,21.3,0.5,0.1,0.6,0.114,1.0,-1.8,-0.8,0.1,,MIL,2026
18.0,Amir Coffey,28.0,SG,30,2,265,8.4,0.584,0.455,0.273,2.6,8.5,5.5,5.5,0.6,1.1,6.1,10.9,0.2,0.0,0.3,0.048,-3.2,-2.0,-5.2,-0.2,,MIL,2026
19.0,Thanasis Antetokounmpo,33.0,SF,34,0,148,14.0,0.52,0.125,0.938,9.2,13.7,11.5,13.6,4.3,4.0,18.1,16.5,0.0,0.2,0.2,0.076,-3.5,1.8,-1.7,0.0,,MIL,2026
20.0,Mark Sears,23.0,PG,7,0,26,15.2,0.666,0.615,0.615,4.4,4.3,4.3,12.5,0.0,0.0,19.5,34.9,0.0,0.0,0.0,0.013,2.4,-4.6,-2.2,0.0,,MIL,2026
21.0,Alex Antetokounmpo,24.0,SF,6,0,21,28.6,0.651,0.875,1.875,10.9,21.4,16.2,6.8,0.0,4.8,6.4,32.8,0.1,0.0,0.1,0.282,7.3,-1.9,5.4,0.0,,MIL,2026
,Team Totals,,,82,82,19756,,0.589,0.457,0.223,,,,,,,,,14.7,12.0,26.7,0.065,-0.7,-0.9,-1.5,2.4,,MIL,2026
