G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:30p,,Box Score,,New Orleans Pelicans,L,,99,113,0,1,L 1,3800,2:09,,TOR,2021
2,"Sat, Dec 26, 2020",8:30p,,Box Score,@,San Antonio Spurs,L,,114,119,0,2,L 2,,2:11,,TOR,2021
3,"Tue, Dec 29, 2020",7:00p,,Box Score,@,Philadelphia 76ers,L,,93,100,0,3,L 3,,2:27,,TOR,2021
4,"Thu, Dec 31, 2020",7:30p,,Box Score,,New York Knicks,W,,100,83,1,3,W 1,3449,2:09,,TOR,2021
5,"Sat, Jan 2, 2021",7:30p,,Box Score,@,New Orleans Pelicans,L,,116,120,1,4,L 1,750,2:19,,TOR,2021
6,"Mon, Jan 4, 2021",7:30p,,Box Score,,Boston Celtics,L,,114,126,1,5,L 2,3740,2:19,,TOR,2021
7,"Wed, Jan 6, 2021",9:00p,,Box Score,@,Phoenix Suns,L,,115,123,1,6,L 3,,2:19,,TOR,2021
8,"Fri, Jan 8, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,144,123,2,6,W 1,,2:06,,TOR,2021
9,"Sun, Jan 10, 2021",8:30p,,Box Score,@,Golden State Warriors,L,,105,106,2,7,L 1,,2:22,,TOR,2021
10,"Mon, Jan 11, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,111,112,2,8,L 2,,2:06,,TOR,2021
11,"Thu, Jan 14, 2021",7:30p,,Box Score,,Charlotte Hornets,W,,111,108,3,8,W 1,,2:05,,TOR,2021
12,"Sat, Jan 16, 2021",7:30p,,Box Score,,Charlotte Hornets,W,,116,113,4,8,W 2,,2:19,,TOR,2021
13,"Mon, Jan 18, 2021",7:30p,,Box Score,,Dallas Mavericks,W,,116,93,5,8,W 3,,2:14,,TOR,2021
14,"Wed, Jan 20, 2021",7:30p,,Box Score,,Miami Heat,L,,102,111,5,9,L 1,,2:13,,TOR,2021
15,"Fri, Jan 22, 2021",7:30p,,Box Score,,Miami Heat,W,,101,81,6,9,W 1,,2:01,,TOR,2021
16,"Sun, Jan 24, 2021",1:00p,,Box Score,@,Indiana Pacers,W,,107,102,7,9,W 2,,2:18,,TOR,2021
17,"Mon, Jan 25, 2021",7:00p,,Box Score,@,Indiana Pacers,L,,114,129,7,10,L 1,,2:27,,TOR,2021
18,"Wed, Jan 27, 2021",7:30p,,Box Score,,Milwaukee Bucks,L,,108,115,7,11,L 2,,2:17,,TOR,2021
19,"Fri, Jan 29, 2021",7:30p,,Box Score,,Sacramento Kings,L,,124,126,7,12,L 3,,2:30,,TOR,2021
20,"Sun, Jan 31, 2021",7:00p,,Box Score,,Orlando Magic,W,,115,102,8,12,W 1,,2:14,,TOR,2021
21,"Tue, Feb 2, 2021",7:00p,,Box Score,@,Orlando Magic,W,,123,108,9,12,W 2,3211,2:06,,TOR,2021
22,"Fri, Feb 5, 2021",7:30p,,Box Score,@,Brooklyn Nets,W,,123,117,10,12,W 3,,2:26,,TOR,2021
23,"Sat, Feb 6, 2021",8:00p,,Box Score,@,Atlanta Hawks,L,,121,132,10,13,L 1,991,2:18,,TOR,2021
24,"Mon, Feb 8, 2021",8:00p,,Box Score,@,Memphis Grizzlies,W,,128,113,11,13,W 1,1844,2:22,,TOR,2021
25,"Wed, Feb 10, 2021",7:00p,,Box Score,@,Washington Wizards,W,,137,115,12,13,W 2,,2:08,,TOR,2021
26,"Thu, Feb 11, 2021",7:30p,,Box Score,@,Boston Celtics,L,,106,120,12,14,L 1,,2:12,,TOR,2021
27,"Sun, Feb 14, 2021",7:00p,,Box Score,,Minnesota Timberwolves,L,,112,116,12,15,L 2,,2:26,,TOR,2021
28,"Tue, Feb 16, 2021",8:00p,,Box Score,@,Milwaukee Bucks,W,,124,113,13,15,W 1,250,2:16,,TOR,2021
29,"Thu, Feb 18, 2021",7:30p,,Box Score,@,Milwaukee Bucks,W,,110,96,14,15,W 2,500,2:29,,TOR,2021
30,"Fri, Feb 19, 2021",9:00p,,Box Score,@,Minnesota Timberwolves,W,,86,81,15,15,W 3,,2:10,,TOR,2021
31,"Sun, Feb 21, 2021",7:00p,,Box Score,,Philadelphia 76ers,W,,110,103,16,15,W 4,,2:23,,TOR,2021
32,"Tue, Feb 23, 2021",7:30p,,Box Score,,Philadelphia 76ers,L,,102,109,16,16,L 1,,2:23,,TOR,2021
33,"Wed, Feb 24, 2021",8:00p,,Box Score,@,Miami Heat,L,,108,116,16,17,L 2,,2:26,,TOR,2021
34,"Fri, Feb 26, 2021",7:30p,,Box Score,,Houston Rockets,W,,122,111,17,17,W 1,,2:14,,TOR,2021
35,"Wed, Mar 3, 2021",7:00p,,Box Score,,Detroit Pistons,L,,105,129,17,18,L 1,,2:18,,TOR,2021
