Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Anthony Edwards,23.0,SG,79,79,2871,1,63,34,2,0,4.7,-1.3,124,94,61,12,233,2,888,58,55,"MVP-7,CPOY-3,AS,NBA2",MIN,2025
2.0,Jaden McDaniels,24.0,PF,82,82,2614,0,0,78,21,1,3.7,-3.8,39,29,103,8,61,23,404,19,41,,MIN,2025
3.0,Rudy Gobert,32.0,C,72,72,2389,0,0,0,0,100,6.7,4.1,29,32,84,22,130,20,327,24,54,"DPOY-13,DEF2",MIN,2025
4.0,Julius Randle,30.0,PF,69,69,2226,0,0,0,94,6,3.4,-3.7,82,60,76,37,157,2,821,32,60,,MIN,2025
5.0,Naz Reid,25.0,C,80,17,2200,0,0,0,43,57,7.1,4.6,46,35,131,13,69,7,458,20,41,6MOY-5,MIN,2025
6.0,Nickeil Alexander-Walker,26.0,SG,82,10,2073,26,61,14,0,0,6.7,3.6,70,17,80,4,48,42,534,16,24,6MOY-6,MIN,2025
7.0,Mike Conley,37.0,PG,71,64,1756,100,0,0,0,0,6.2,2.1,53,15,58,2,29,24,760,2,18,,MIN,2025
8.0,Donte DiVincenzo,28.0,SG,62,10,1606,71,29,0,0,0,6.0,1.7,66,24,55,5,22,16,526,3,22,,MIN,2025
9.0,Jaylen Clark,23.0,SG,40,4,522,3,51,44,2,0,4.6,-0.5,3,1,35,2,16,7,61,0,10,,MIN,2025
10.0,Rob Dillingham,20.0,PG,49,1,516,93,7,0,0,0,1.8,-3.7,31,16,20,0,7,2,235,3,8,,MIN,2025
11.0,Terrence Shannon Jr.,24.0,SG,32,1,339,0,6,60,33,1,2.6,-2.6,5,5,17,2,12,1,77,3,18,,MIN,2025
12.0,Josh Minott,22.0,SF,46,0,276,0,6,57,37,0,-1.2,-6.8,7,2,18,1,7,1,45,1,6,,MIN,2025
13.0,Luka Garza,26.0,C,39,0,219,0,0,0,25,75,2.4,-2.8,2,3,18,4,16,5,28,3,8,,MIN,2025
14.0,Joe Ingles,37.0,SF,19,1,114,0,31,65,4,0,-5.0,-10.4,6,1,4,1,0,0,53,0,1,,MIN,2025
15.0,PJ Dozier,28.0,SG,9,0,35,0,100,0,0,0,-2.4,-7.6,1,0,1,0,2,0,10,0,0,,MIN,2025
16.0,Leonard Miller,21.0,SF,13,0,32,0,0,15,63,23,-18.8,-24.0,1,0,2,0,3,0,0,0,1,,MIN,2025
17.0,Bones Hyland,24.0,PG,4,0,17,0,100,0,0,0,5.5,0.5,1,0,1,0,0,0,10,0,0,,MIN,2025
18.0,Daishen Nix,22.0,PG,3,0,13,100,0,0,0,0,28.2,23.2,1,2,1,0,1,0,7,0,0,,MIN,2025
19.0,Tristen Newton,23.0,SG,3,0,8,16,84,0,0,0,-12.5,-17.6,0,0,0,0,0,0,2,0,1,,MIN,2025
20.0,Jesse Edwards,24.0,C,2,0,5,0,0,0,0,100,-100.0,-105.2,0,0,1,0,0,0,2,0,0,,MIN,2025
,Team Totals,,,82,82,19831,20,20,20,20,20,5.0,0.2,567,336,766,113,813,152,5248,184,368,,MIN,2025
