Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Julius Randle,28.0,PF,77,77,2737,0,0,0,96,4,3.0,-0.5,72,75,87,43,246,9,812,81,57,"CPOY-14,AS,NBA3",NYK,2023
2.0,RJ Barrett,22.0,SG,73,73,2475,0,21,78,1,0,-0.6,-10.0,73,45,88,19,205,7,486,44,94,,NYK,2023
3.0,Jalen Brunson,26.0,PG,68,68,2379,100,0,0,0,0,2.4,-1.9,75,39,70,18,169,77,1036,50,51,"MVP-12,CPOY-4",NYK,2023
4.0,Immanuel Quickley,23.0,SG,81,21,2344,26,73,1,0,0,6.7,8.6,49,18,77,7,118,10,688,34,31,6MOY-2,NYK,2023
5.0,Quentin Grimes,22.0,SG,71,66,2121,0,65,35,0,0,4.7,3.3,30,14,93,7,44,15,351,13,20,,NYK,2023
6.0,Isaiah Hartenstein,24.0,C,82,8,1626,0,0,0,0,100,4.5,2.3,33,7,113,17,33,6,242,13,17,,NYK,2023
7.0,Mitchell Robinson,24.0,C,59,58,1591,0,0,0,0,100,6.5,5.4,11,12,115,9,58,3,133,8,27,,NYK,2023
8.0,Obi Toppin,24.0,PF,67,5,1050,0,0,0,100,0,2.9,-0.3,14,8,42,9,22,0,160,2,15,,NYK,2023
9.0,Jericho Sims,24.0,C,52,16,812,0,0,0,17,83,-6.3,-11.8,6,5,63,11,8,1,60,4,6,,NYK,2023
10.0,Miles McBride,22.0,PG,64,2,760,91,9,0,0,0,5.5,2.9,13,5,33,2,14,12,178,2,11,,NYK,2023
11.0,Josh Hart,27.0,SF,25,1,750,0,0,86,15,0,11.5,10.3,28,7,25,1,25,11,218,6,14,,NYK,2023
12.0,Evan Fournier,30.0,SG,27,7,459,0,55,45,0,0,-4.7,-8.9,11,7,19,3,5,3,88,0,4,,NYK,2023
13.0,Cam Reddish,23.0,SF,20,8,438,0,0,99,2,0,-1.9,-5.7,3,10,20,0,19,3,44,5,9,,NYK,2023
14.0,Derrick Rose,34.0,PG,27,0,338,91,9,0,0,0,-2.9,-6.6,12,5,10,2,6,2,106,1,13,,NYK,2023
15.0,Svi Mykhailiuk,25.0,SF,13,0,40,0,0,53,47,0,25.4,22.4,2,0,1,0,3,0,3,1,1,,NYK,2023
16.0,Ryan Arcidiacono,28.0,PG,11,0,26,21,79,0,0,0,7.4,4.3,0,1,1,0,0,0,5,0,0,,NYK,2023
17.0,Trevor Keels,19.0,SG,3,0,8,0,0,100,0,0,-92.1,-95.5,0,0,0,0,0,0,0,0,0,,NYK,2023
,Team Totals,,,82,82,19954,20,20,20,20,20,3.2,0.0,432,258,857,148,975,159,4610,264,370,,NYK,2023
