Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,64,18,62,20,9.54,-0.73,8.81,121.7,112.2,99.8,0.241,0.457,0.578,11.6,25.9,0.187,0.528,12.6,74.8,0.181,Rocket Arena,796712,CLE,2025
Lg Rank,2,29,3,3,2.0,29.0,2.0,1.0,8.0,10.0,18.0,4.0,1.0,3.0,13.0,18.0,3.0,16.0,15.0,11.0,,7,CLE,2025
