Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,20,62,18,64,-9.99,0.29,-9.7,108.7,119.0,97.1,0.272,0.455,0.52,14.3,23.6,0.212,0.571,13.2,74.0,0.225,Barclays Center,713896,BRK,2026
Lg Rank,28,3,29,29,28.0,5.0,29.0,30.0,26.0,25.0,13.0,6.0,30.0,29.0,25.0,15.0,28.0,10.0,18.0,27.0,,22,BRK,2026
