Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Buddy Hield,30.0,SF,80,73,2482,0,21,68,12,0,-2.6,2.3,74,39,75,4,34,2,545,7,40,,IND,2023
2.0,Bennedict Mathurin,20.0,SG,78,17,2222,1,65,34,0,0,-4.5,-2.5,56,49,67,30,218,10,288,52,83,"ROY-4,6MOY-8",IND,2023
3.0,Andrew Nembhard,23.0,SG,75,63,2073,29,70,1,0,0,-6.2,-5.8,84,20,75,7,26,30,807,12,25,,IND,2023
4.0,Tyrese Haliburton,22.0,PG,56,56,1883,87,13,0,0,0,-1.3,4.1,84,32,35,6,86,7,1419,33,46,AS,IND,2023
5.0,Myles Turner,26.0,C,62,62,1825,0,0,0,0,100,-1.6,3.4,26,21,130,31,129,5,214,32,30,,IND,2023
6.0,Aaron Nesmith,23.0,SF,73,60,1816,0,2,35,63,0,-5.4,-3.6,34,13,134,11,60,34,238,12,46,,IND,2023
7.0,T.J. McConnell,30.0,PG,75,6,1526,100,0,0,0,0,-2.4,1.6,89,33,46,2,31,30,960,16,17,,IND,2023
8.0,Jalen Smith,22.0,C,68,31,1279,0,0,0,29,71,-4.5,-1.5,19,21,95,19,67,11,159,19,39,,IND,2023
9.0,Oshae Brissett,24.0,PF,65,2,1083,0,1,5,92,3,0.1,4.8,13,8,40,7,64,6,109,6,22,,IND,2023
10.0,Isaiah Jackson,21.0,C,63,12,1042,0,0,0,22,78,-5.3,-2.5,13,8,72,24,70,4,121,17,29,,IND,2023
11.0,Chris Duarte,25.0,SF,46,12,897,1,5,72,23,0,-5.6,-2.8,18,10,38,5,32,8,151,7,18,,IND,2023
12.0,Jordan Nwora,24.0,SF,24,11,591,0,5,16,79,0,-9.9,-7.5,12,11,23,4,25,1,116,9,16,,IND,2023
13.0,Terry Taylor,23.0,PF,26,2,228,0,9,12,74,5,-2.4,1.1,1,2,6,3,4,1,28,1,6,,IND,2023
14.0,Goga Bitadze,23.0,C,21,0,202,0,0,0,0,100,3.1,6.8,2,5,16,4,10,0,44,2,5,,IND,2023
15.0,George Hill,36.0,SG,11,1,166,48,52,0,0,0,8.3,12.2,4,1,9,1,4,0,50,0,1,,IND,2023
16.0,James Johnson,35.0,PF,18,1,162,0,0,7,64,29,-0.2,3.4,3,1,21,4,3,1,39,0,3,,IND,2023
17.0,Daniel Theis,30.0,C,7,1,109,0,0,0,0,100,-8.9,-5.6,0,0,4,1,7,0,23,2,3,,IND,2023
18.0,Trevelin Queen,25.0,SG,7,0,70,40,60,0,0,0,7.4,11.0,2,4,3,0,1,2,14,0,1,,IND,2023
19.0,Gabe York,29.0,SG,3,0,56,75,25,0,0,0,16.6,20.4,0,0,2,0,1,3,13,0,2,,IND,2023
20.0,Kendall Brown,19.0,SG,6,0,40,0,54,46,0,0,6.4,9.9,0,0,3,0,1,0,8,0,1,,IND,2023
,Team Totals,,,82,82,19752,20,20,20,20,20,-3.5,-0.1,534,278,894,163,873,155,5346,227,433,,IND,2023
