Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Isaac Okoro,20.0,SG,67,67,2173,7.9,0.514,0.383,0.281,3.4,7.3,5.3,8.6,1.4,1.0,12.0,14.3,-0.1,1.0,0.9,0.02,-4.2,-0.9,-5.1,-1.7,,CLE,2021
2.0,Collin Sexton,22.0,SG,60,60,2115,18.0,0.573,0.239,0.347,3.0,7.0,4.9,22.6,1.4,0.4,11.6,29.7,2.6,0.9,3.5,0.08,1.8,-1.9,-0.2,1.0,,CLE,2021
3.0,Darius Garland,21.0,PG,54,50,1790,14.2,0.547,0.332,0.165,1.4,6.8,4.0,30.9,1.8,0.3,16.0,24.9,0.3,0.9,1.2,0.033,0.0,-2.1,-2.1,-0.1,,CLE,2021
4.0,Jarrett Allen,22.0,C,51,40,1544,19.8,0.649,0.046,0.549,11.2,25.9,18.3,8.8,0.8,4.1,13.1,16.8,3.4,1.6,5.0,0.155,1.2,-0.4,0.8,1.1,,CLE,2021
5.0,Cedi Osman,25.0,SF,59,26,1510,10.3,0.488,0.553,0.162,2.8,12.4,7.5,17.7,1.7,0.5,11.3,20.4,-0.5,1.0,0.5,0.014,-2.3,-0.9,-3.2,-0.5,,CLE,2021
6.0,Dean Wade,24.0,PF,63,19,1212,11.3,0.573,0.685,0.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,1.1,0.9,2.0,0.08,-1.1,-0.1,-1.3,0.2,,CLE,2021
7.0,Larry Nance Jr.,28.0,PF,35,27,1091,13.2,0.557,0.419,0.18,5.4,19.0,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,0.08,-1.4,1.8,0.4,0.7,,CLE,2021
8.0,Damyean Dotson,26.0,SG,46,7,907,8.1,0.499,0.543,0.123,0.6,11.1,5.7,15.1,0.9,0.4,12.0,16.9,-0.4,0.3,0.0,-0.002,-3.4,-1.4,-4.8,-0.6,,CLE,2021
9.0,Andre Drummond,27.0,C,25,25,722,20.5,0.5,0.021,0.339,15.3,37.5,26.1,16.2,2.7,3.6,15.6,31.3,-0.8,1.3,0.6,0.037,-1.0,0.2,-0.8,0.2,,CLE,2021
10.0,Taurean Prince,26.0,PF,29,6,687,12.2,0.532,0.466,0.194,2.7,15.2,8.8,15.5,1.4,1.9,11.6,19.7,0.2,0.5,0.7,0.049,-0.9,-0.8,-1.7,0.0,,CLE,2021
