G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",9:00p,,Box Score,@,Utah Jazz,L,,102,123,0,1,L 1,18206,2:15,,DEN,2023
2,"Fri, Oct 21, 2022",10:00p,,Box Score,@,Golden State Warriors,W,,128,123,1,1,W 1,18064,2:31,,DEN,2023
3,"Sat, Oct 22, 2022",9:00p,,Box Score,,Oklahoma City Thunder,W,,122,117,2,1,W 2,19983,2:19,,DEN,2023
4,"Mon, Oct 24, 2022",10:00p,,Box Score,@,Portland Trail Blazers,L,,110,135,2,2,L 1,18111,2:11,,DEN,2023
5,"Wed, Oct 26, 2022",10:00p,,Box Score,,Los Angeles Lakers,W,,110,99,3,2,W 1,19520,2:12,,DEN,2023
6,"Fri, Oct 28, 2022",9:00p,,Box Score,,Utah Jazz,W,,117,101,4,2,W 2,19560,2:07,,DEN,2023
7,"Sun, Oct 30, 2022",9:30p,,Box Score,@,Los Angeles Lakers,L,,110,121,4,3,L 1,18997,2:07,,DEN,2023
8,"Thu, Nov 3, 2022",8:00p,,Box Score,@,Oklahoma City Thunder,W,,122,110,5,3,W 1,13791,2:05,,DEN,2023
9,"Sat, Nov 5, 2022",9:00p,,Box Score,,San Antonio Spurs,W,,126,101,6,3,W 2,19641,1:59,,DEN,2023
10,"Mon, Nov 7, 2022",9:30p,,Box Score,@,San Antonio Spurs,W,,115,109,7,3,W 3,11574,2:10,,DEN,2023
11,"Wed, Nov 9, 2022",7:00p,,Box Score,@,Indiana Pacers,W,,122,119,8,3,W 4,14069,2:13,,DEN,2023
12,"Fri, Nov 11, 2022",7:00p,,Box Score,@,Boston Celtics,L,,112,131,8,4,L 1,19156,2:11,,DEN,2023
13,"Sun, Nov 13, 2022",8:00p,,Box Score,@,Chicago Bulls,W,,126,103,9,4,W 1,21602,2:05,,DEN,2023
14,"Wed, Nov 16, 2022",10:00p,,Box Score,,New York Knicks,L,,103,106,9,5,L 1,18210,2:17,,DEN,2023
15,"Fri, Nov 18, 2022",8:30p,,Box Score,@,Dallas Mavericks,L,,99,127,9,6,L 2,20135,2:04,,DEN,2023
16,"Sun, Nov 20, 2022",7:30p,,Box Score,@,Dallas Mavericks,W,,98,97,10,6,W 1,20244,2:12,,DEN,2023
17,"Tue, Nov 22, 2022",9:00p,,Box Score,,Detroit Pistons,L,,108,110,10,7,L 1,19635,2:18,,DEN,2023
