Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Kris Dunn,31.0,PG,82,68,2230,85,16,0,0,0,1.5,0.7,69,21,93,9,36,6,697,10,23,,LAC,2026
2.0,Kawhi Leonard,34.0,SF,65,65,2085,0,3,67,30,1,8.1,14.5,52,60,35,11,192,0,585,54,34,"MVP-7,CPOY-10,AS,NBA2",LAC,2026
3.0,John Collins,28.0,PF,69,56,1872,0,0,0,89,10,-0.8,-3.9,29,34,101,21,76,2,170,30,44,,LAC,2026
4.0,Brook Lopez,37.0,C,75,40,1635,0,0,0,0,100,1.8,0.9,18,16,84,17,39,3,243,14,19,,LAC,2026
5.0,James Harden,36.0,PG,44,44,1559,34,66,1,0,0,-0.1,-2.2,106,42,38,10,156,2,844,29,60,,LAC,2026
6.0,Kobe Sanders,23.0,SG,68,16,1351,17,54,28,2,1,0.6,-1.0,42,22,83,10,31,4,262,10,18,,LAC,2026
7.0,Derrick Jones Jr.,28.0,SF,50,45,1350,0,29,60,11,0,4.4,4.8,19,11,61,8,52,13,167,22,20,,LAC,2026
8.0,Ivica Zubac,28.0,C,43,42,1328,0,0,0,2,98,-1.2,-3.7,28,31,62,15,55,2,228,18,30,,LAC,2026
9.0,Jordan Miller,26.0,SF,60,1,1325,9,41,41,8,1,0.2,-1.6,25,27,33,4,86,2,341,9,46,,LAC,2026
10.0,Nicolas Batum,37.0,PF,74,6,1295,0,0,24,72,4,-0.6,-2.7,25,4,44,4,2,0,154,0,1,,LAC,2026
11.0,Bennedict Mathurin,23.0,SF,26,1,729,4,35,39,21,2,4.8,4.4,25,19,30,7,77,3,161,18,20,,LAC,2026
12.0,Darius Garland,26.0,PG,19,17,552,100,0,0,0,0,10.9,11.3,32,21,19,1,17,6,288,3,11,,LAC,2026
13.0,Cam Christie,20.0,SG,55,0,480,40,52,8,0,0,-1.4,-3.0,9,8,9,1,24,1,78,3,14,,LAC,2026
14.0,Bogdan BogdanoviÄ,33.0,SG,23,3,452,20,56,23,2,0,-5.2,-7.3,16,8,26,2,11,1,130,1,7,,LAC,2026
15.0,Yanic Konan NiederhÃ¤user,22.0,C,41,0,424,0,0,0,2,98,4.8,4.0,8,5,39,8,25,1,29,3,10,,LAC,2026
16.0,Kobe Brown,26.0,PF,34,0,295,0,0,8,84,8,-15.5,-18.0,10,4,6,1,9,3,61,0,9,,LAC,2026
17.0,Isaiah Jackson,24.0,C,17,0,270,0,0,0,2,98,10.4,9.8,7,4,18,4,14,0,48,3,4,,LAC,2026
18.0,Chris Paul,40.0,PG,16,0,228,100,0,0,0,0,-16.1,-18.3,13,2,11,0,0,0,131,0,3,,LAC,2026
19.0,Bradley Beal,32.0,SG,6,6,121,0,81,19,0,0,-9.9,-11.5,6,2,7,1,4,2,23,0,1,,LAC,2026
20.0,TyTy Washington Jr.,24.0,PG,16,0,88,81,19,0,0,0,-21.6,-23.3,3,0,3,0,0,1,35,0,1,,LAC,2026
21.0,Jahmyl Telfort,24.0,PF,8,0,32,0,0,100,0,0,-9.4,-10.7,0,0,2,1,2,0,3,0,0,,LAC,2026
22.0,Sean Pedulla,23.0,PG,7,0,31,100,0,0,0,0,-29.9,-31.4,1,0,2,0,0,0,10,0,1,,LAC,2026
23.0,Norchad Omier,24.0,PF,6,0,24,0,0,0,25,75,-45.5,-47.0,0,0,3,0,1,0,5,1,1,,LAC,2026
24.0,Patrick Baldwin Jr.,23.0,SF,2,0,12,0,0,100,0,0,12.3,11.1,1,0,0,0,0,0,0,0,0,,LAC,2026
25.0,Dalano Banton,26.0,PG,2,0,10,0,100,0,0,0,11.1,9.9,0,1,0,0,0,0,5,0,0,,LAC,2026
26.0,RayJ Dennis,24.0,PG,1,0,4,100,0,0,0,0,-29.2,-30.4,1,0,0,0,0,0,0,0,0,,LAC,2026
,Team Totals,,,82,82,19782,20,20,20,20,20,1.2,0.5,545,342,809,135,909,52,4698,228,377,,LAC,2026
