G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:00p,,Box Score,,Charlotte Hornets,W,,121,114,1,0,W 1,300,2:11,,CLE,2021
2,"Sat, Dec 26, 2020",7:00p,,Box Score,@,Detroit Pistons,W,2OT,128,119,2,0,W 2,,2:49,,CLE,2021
3,"Sun, Dec 27, 2020",7:30p,,Box Score,,Philadelphia 76ers,W,,118,94,3,0,W 3,300,2:09,,CLE,2021
4,"Tue, Dec 29, 2020",7:00p,,Box Score,,New York Knicks,L,,86,95,3,1,L 1,300,2:04,,CLE,2021
5,"Thu, Dec 31, 2020",3:00p,,Box Score,@,Indiana Pacers,L,,99,119,3,2,L 2,,2:16,,CLE,2021
6,"Sat, Jan 2, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,,96,91,4,2,W 1,,2:14,,CLE,2021
7,"Mon, Jan 4, 2021",7:00p,,Box Score,@,Orlando Magic,L,,83,103,4,3,L 1,2726,2:04,,CLE,2021
8,"Wed, Jan 6, 2021",7:00p,,Box Score,@,Orlando Magic,L,,94,105,4,4,L 2,2948,2:06,,CLE,2021
9,"Thu, Jan 7, 2021",8:00p,,Box Score,@,Memphis Grizzlies,W,,94,90,5,4,W 1,,2:04,,CLE,2021
10,"Sat, Jan 9, 2021",8:00p,,Box Score,@,Milwaukee Bucks,L,,90,100,5,5,L 1,,2:09,,CLE,2021
11,"Mon, Jan 11, 2021",7:00p,,Box Score,,Memphis Grizzlies,L,,91,101,5,6,L 2,1944,2:19,,CLE,2021
12,"Tue, Jan 12, 2021",7:30p,,Box Score,,Utah Jazz,L,,87,117,5,7,L 3,1944,1:57,,CLE,2021
13,"Fri, Jan 15, 2021",7:30p,,Box Score,,New York Knicks,W,,106,103,6,7,W 1,1944,2:13,,CLE,2021
14,"Wed, Jan 20, 2021",7:00p,,Box Score,,Brooklyn Nets,W,2OT,147,135,7,7,W 2,1944,2:39,,CLE,2021
15,"Fri, Jan 22, 2021",7:30p,,Box Score,,Brooklyn Nets,W,,125,113,8,7,W 3,1944,2:10,,CLE,2021
16,"Sun, Jan 24, 2021",7:00p,,Box Score,@,Boston Celtics,L,,103,141,8,8,L 1,,2:09,,CLE,2021
17,"Mon, Jan 25, 2021",8:00p,,Box Score,,Los Angeles Lakers,L,,108,115,8,9,L 2,,2:22,,CLE,2021
18,"Wed, Jan 27, 2021",7:00p,,Box Score,,Detroit Pistons,W,,122,107,9,9,W 1,1944,2:11,,CLE,2021
19,"Fri, Jan 29, 2021",7:30p,,Box Score,@,New York Knicks,L,,81,102,9,10,L 1,,2:06,,CLE,2021
20,"Sun, Jan 31, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,L,,104,109,9,11,L 2,,2:06,,CLE,2021
21,"Mon, Feb 1, 2021",8:00p,,Box Score,,Minnesota Timberwolves,W,,100,98,10,11,W 1,,2:14,,CLE,2021
22,"Wed, Feb 3, 2021",8:00p,,Box Score,,Los Angeles Clippers,L,,99,121,10,12,L 1,1944,2:01,,CLE,2021
23,"Fri, Feb 5, 2021",7:30p,,Box Score,,Milwaukee Bucks,L,,105,123,10,13,L 2,2720,2:10,,CLE,2021
24,"Sat, Feb 6, 2021",8:00p,,Box Score,,Milwaukee Bucks,L,,99,124,10,14,L 3,2720,2:09,,CLE,2021
25,"Mon, Feb 8, 2021",9:00p,,Box Score,@,Phoenix Suns,L,,113,119,10,15,L 4,1485,2:13,,CLE,2021
26,"Wed, Feb 10, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,95,133,10,16,L 5,,2:03,,CLE,2021
27,"Fri, Feb 12, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,110,129,10,17,L 6,,2:12,,CLE,2021
28,"Sun, Feb 14, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,111,128,10,18,L 7,,2:13,,CLE,2021
29,"Mon, Feb 15, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,98,129,10,19,L 8,,2:13,,CLE,2021
30,"Fri, Feb 19, 2021",7:00p,,Box Score,,Denver Nuggets,L,,103,120,10,20,L 9,2720,2:08,,CLE,2021
31,"Sun, Feb 21, 2021",7:00p,,Box Score,,Oklahoma City Thunder,L,,101,117,10,21,L 10,2720,2:04,,CLE,2021
32,"Tue, Feb 23, 2021",7:00p,,Box Score,,Atlanta Hawks,W,,112,111,11,21,W 1,2720,2:07,,CLE,2021
33,"Wed, Feb 24, 2021",7:30p,,Box Score,,Houston Rockets,W,,112,96,12,21,W 2,2720,1:59,,CLE,2021
34,"Sat, Feb 27, 2021",7:00p,,Box Score,@,Philadelphia 76ers,W,OT,112,109,13,21,W 3,,2:37,,CLE,2021
35,"Mon, Mar 1, 2021",9:00p,,Box Score,@,Houston Rockets,W,,101,90,14,21,W 4,3046,2:11,,CLE,2021
36,"Wed, Mar 3, 2021",7:00p,,Box Score,,Indiana Pacers,L,,111,114,14,22,L 1,2720,2:15,,CLE,2021
37,"Fri, Mar 12, 2021",8:00p,,Box Score,@,New Orleans Pelicans,L,,82,116,14,23,L 2,3700,2:01,,CLE,2021
38,"Sun, Mar 14, 2021",7:30p,,Box Score,@,Atlanta Hawks,L,,82,100,14,24,L 3,2322,2:10,,CLE,2021
39,"Tue, Mar 16, 2021",8:00p,,Box Score,@,Miami Heat,L,,98,113,14,25,L 4,,2:08,,CLE,2021
40,"Wed, Mar 17, 2021",8:00p,,Box Score,,Boston Celtics,W,,117,110,15,25,W 1,4100,2:20,,CLE,2021
41,"Fri, Mar 19, 2021",7:30p,,Box Score,,San Antonio Spurs,L,,110,116,15,26,L 1,,2:21,,CLE,2021
42,"Sun, Mar 21, 2021",7:00p,,Box Score,,Toronto Raptors,W,,116,105,16,26,W 1,,2:16,,CLE,2021
43,"Mon, Mar 22, 2021",7:30p,,Box Score,,Sacramento Kings,L,,105,119,16,27,L 1,4100,2:00,,CLE,2021
44,"Wed, Mar 24, 2021",8:00p,,Box Score,@,Chicago Bulls,W,,103,94,17,27,W 1,,1:58,,CLE,2021
45,"Fri, Mar 26, 2021",10:30p,,Box Score,@,Los Angeles Lakers,L,,86,100,17,28,L 1,,2:17,,CLE,2021
