G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
15,"Wed, Jan 20, 2021",7:00p,,Box Score,,Boston Celtics,W,,117,109,10,5,W 1,,2:26,,PHI,2021
16,"Fri, Jan 22, 2021",7:30p,,Box Score,,Boston Celtics,W,,122,110,11,5,W 2,,2:18,,PHI,2021
17,"Sat, Jan 23, 2021",8:00p,,Box Score,@,Detroit Pistons,W,,114,110,12,5,W 3,,2:20,,PHI,2021
18,"Mon, Jan 25, 2021",7:00p,,Box Score,@,Detroit Pistons,L,,104,119,12,6,L 1,,2:20,,PHI,2021
19,"Wed, Jan 27, 2021",7:30p,,Box Score,,Los Angeles Lakers,W,,107,106,13,6,W 1,,2:37,,PHI,2021
20,"Fri, Jan 29, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,118,94,14,6,W 2,,2:13,,PHI,2021
21,"Sun, Jan 31, 2021",7:00p,,Box Score,@,Indiana Pacers,W,,119,110,15,6,W 3,,2:19,,PHI,2021
22,"Wed, Feb 3, 2021",7:00p,,Box Score,@,Charlotte Hornets,W,,118,111,16,6,W 4,,2:17,,PHI,2021
23,"Thu, Feb 4, 2021",8:00p,,Box Score,,Portland Trail Blazers,L,,105,121,16,7,L 1,,2:12,,PHI,2021
24,"Sat, Feb 6, 2021",8:00p,,Box Score,,Brooklyn Nets,W,,124,108,17,7,W 1,,2:06,,PHI,2021
25,"Tue, Feb 9, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,119,111,18,7,W 2,,2:21,,PHI,2021
26,"Thu, Feb 11, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,114,118,18,8,L 1,,2:28,,PHI,2021
27,"Sat, Feb 13, 2021",3:00p,,Box Score,@,Phoenix Suns,L,,111,120,18,9,L 2,1652,2:13,,PHI,2021
28,"Mon, Feb 15, 2021",9:00p,,Box Score,@,Utah Jazz,L,,123,134,18,10,L 3,3902,2:15,,PHI,2021
29,"Wed, Feb 17, 2021",7:30p,,Box Score,,Houston Rockets,W,,118,113,19,10,W 1,,2:23,,PHI,2021
30,"Fri, Feb 19, 2021",7:30p,,Box Score,,Chicago Bulls,W,,112,105,20,10,W 2,,2:17,,PHI,2021
31,"Sun, Feb 21, 2021",7:00p,,Box Score,@,Toronto Raptors,L,,103,110,20,11,L 1,,2:23,,PHI,2021
32,"Tue, Feb 23, 2021",7:30p,,Box Score,@,Toronto Raptors,W,,109,102,21,11,W 1,,2:23,,PHI,2021
33,"Thu, Feb 25, 2021",7:00p,,Box Score,,Dallas Mavericks,W,,111,97,22,11,W 2,,2:23,,PHI,2021
34,"Sat, Feb 27, 2021",7:00p,,Box Score,,Cleveland Cavaliers,L,OT,109,112,22,12,L 1,,2:37,,PHI,2021
35,"Mon, Mar 1, 2021",7:00p,,Box Score,,Indiana Pacers,W,,130,114,23,12,W 1,,2:06,,PHI,2021
36,"Wed, Mar 3, 2021",7:00p,,Box Score,,Utah Jazz,W,OT,131,123,24,12,W 2,,2:34,,PHI,2021
37,"Thu, Mar 11, 2021",8:00p,,Box Score,@,Chicago Bulls,W,,127,105,25,12,W 3,,2:01,,PHI,2021
38,"Fri, Mar 12, 2021",8:00p,,Box Score,@,Washington Wizards,W,,127,101,26,12,W 4,,2:03,,PHI,2021
39,"Sun, Mar 14, 2021",6:30p,,Box Score,,San Antonio Spurs,W,,134,99,27,12,W 5,3071,2:08,,PHI,2021
40,"Tue, Mar 16, 2021",8:00p,,Box Score,,New York Knicks,W,,99,96,28,12,W 6,3071,2:18,,PHI,2021
41,"Wed, Mar 17, 2021",7:00p,,Box Score,,Milwaukee Bucks,L,OT,105,109,28,13,L 1,3071,2:37,,PHI,2021
42,"Sat, Mar 20, 2021",8:00p,,Box Score,,Sacramento Kings,W,,129,105,29,13,W 1,3071,2:10,,PHI,2021
43,"Sun, Mar 21, 2021",8:00p,,Box Score,@,New York Knicks,W,OT,101,100,30,13,W 2,1981,2:48,,PHI,2021
44,"Tue, Mar 23, 2021",10:00p,,Box Score,@,Golden State Warriors,W,,108,98,31,13,W 3,,2:28,,PHI,2021
45,"Thu, Mar 25, 2021",10:00p,,Box Score,@,Los Angeles Lakers,W,,109,101,32,13,W 4,,2:29,,PHI,2021
46,"Sat, Mar 27, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,112,122,32,14,L 1,,2:17,,PHI,2021
47,"Tue, Mar 30, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,95,104,32,15,L 2,3574,2:03,,PHI,2021
48,"Thu, Apr 1, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,W,,114,94,33,15,W 1,4100,2:05,,PHI,2021
49,"Sat, Apr 3, 2021",8:00p,,Box Score,,Minnesota Timberwolves,W,,122,113,34,15,W 2,3071,2:26,,PHI,2021
50,"Sun, Apr 4, 2021",7:00p,,Box Score,,Memphis Grizzlies,L,,100,116,34,16,L 1,4094,2:10,,PHI,2021
51,"Tue, Apr 6, 2021",7:30p,,Box Score,@,Boston Celtics,W,,106,96,35,16,W 1,2298,2:20,,PHI,2021
52,"Fri, Apr 9, 2021",8:00p,,Box Score,@,New Orleans Pelicans,L,,94,101,35,17,L 1,3700,2:20,,PHI,2021
53,"Sat, Apr 10, 2021",9:00p,,Box Score,@,Oklahoma City Thunder,W,,117,93,36,17,W 1,,2:03,,PHI,2021
54,"Mon, Apr 12, 2021",7:30p,,Box Score,@,Dallas Mavericks,W,,113,95,37,17,W 2,4016,2:18,,PHI,2021
55,"Wed, Apr 14, 2021",7:00p,,Box Score,,Brooklyn Nets,W,,123,117,38,17,W 3,4094,2:16,,PHI,2021
56,"Fri, Apr 16, 2021",7:00p,,Box Score,,Los Angeles Clippers,W,,106,103,39,17,W 4,4094,2:33,,PHI,2021
57,"Mon, Apr 19, 2021",7:30p,,Box Score,,Golden State Warriors,L,,96,107,39,18,L 1,4094,2:26,,PHI,2021
58,"Wed, Apr 21, 2021",7:00p,,Box Score,,Phoenix Suns,L,,113,116,39,19,L 2,4094,2:18,,PHI,2021
59,"Thu, Apr 22, 2021",7:00p,,Box Score,@,Milwaukee Bucks,L,,117,124,39,20,L 3,3280,2:25,,PHI,2021
60,"Sat, Apr 24, 2021",3:30p,,Box Score,@,Milwaukee Bucks,L,,94,132,39,21,L 4,3280,2:25,,PHI,2021
61,"Mon, Apr 26, 2021",7:00p,,Box Score,,Oklahoma City Thunder,W,,121,90,40,21,W 1,4094,2:07,,PHI,2021
62,"Wed, Apr 28, 2021",7:00p,,Box Score,,Atlanta Hawks,W,,127,83,41,21,W 2,4094,2:10,,PHI,2021
63,"Fri, Apr 30, 2021",7:00p,,Box Score,,Atlanta Hawks,W,,126,104,42,21,W 3,4094,2:16,,PHI,2021
64,"Sun, May 2, 2021",8:00p,,Box Score,@,San Antonio Spurs,W,OT,113,111,43,21,W 4,3978,2:26,,PHI,2021
65,"Mon, May 3, 2021",9:00p,,Box Score,@,Chicago Bulls,W,,106,94,44,21,W 5,,2:07,,PHI,2021
66,"Wed, May 5, 2021",8:00p,,Box Score,@,Houston Rockets,W,,135,115,45,21,W 6,3583,2:05,,PHI,2021
67,"Fri, May 7, 2021",7:00p,,Box Score,,New Orleans Pelicans,W,,109,107,46,21,W 7,5119,2:15,,PHI,2021
68,"Sat, May 8, 2021",7:00p,,Box Score,,Detroit Pistons,W,,118,104,47,21,W 8,5119,2:05,,PHI,2021
69,"Tue, May 11, 2021",8:00p,,Box Score,@,Indiana Pacers,L,,94,103,47,22,L 1,,2:07,,PHI,2021
70,"Thu, May 13, 2021",7:30p,,Box Score,@,Miami Heat,L,,94,106,47,23,L 2,,2:22,,PHI,2021
71,"Fri, May 14, 2021",8:00p,,Box Score,,Orlando Magic,W,,122,97,48,23,W 1,5119,2:10,,PHI,2021
72,"Sun, May 16, 2021",7:00p,,Box Score,,Orlando Magic,W,,128,117,49,23,W 2,5119,2:12,,PHI,2021
