Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Scottie Barnes,23.0,PF,65,65,2134,0,0,24,74,3,-2.7,3.4,109,50,49,16,136,10,879,25,40,,TOR,2025
2.0,RJ Barrett,24.0,SF,58,58,1869,0,12,62,26,0,-3.4,1.8,104,45,85,6,163,14,740,33,81,,TOR,2025
3.0,Ochai Agbaji,24.0,SG,64,45,1739,10,64,25,1,0,-5.7,-2.4,20,17,72,5,22,1,240,6,36,,TOR,2025
4.0,Jakob Poeltl,29.0,C,57,56,1686,0,0,0,0,100,-0.5,6.6,52,30,96,20,70,6,356,21,35,,TOR,2025
5.0,Gradey Dick,21.0,SG,54,54,1587,1,42,51,6,0,-6.6,-3.8,38,32,58,7,63,16,236,5,36,,TOR,2025
6.0,Jamal Shead,22.0,PG,75,11,1467,100,0,0,0,0,-7.5,-5.0,84,18,71,6,36,29,773,15,29,,TOR,2025
7.0,Jonathan Mogbo,23.0,PF,63,18,1286,0,0,0,42,57,-9.3,-7.3,38,17,75,9,44,5,346,12,31,,TOR,2025
8.0,Ja'Kobe Walter,20.0,SG,52,18,1103,19,72,9,0,0,-3.1,1.6,22,16,58,3,43,10,192,10,39,,TOR,2025
9.0,Davion Mitchell,26.0,PG,44,22,1080,95,5,0,0,0,-2.5,2.4,52,16,42,5,15,34,483,8,14,,TOR,2025
10.0,Jamison Battle,23.0,SF,59,10,1042,0,19,58,22,0,-8.9,-6.3,14,8,42,1,6,6,133,1,14,,TOR,2025
11.0,Immanuel Quickley,25.0,PG,33,33,918,92,8,0,0,0,-2.0,3.0,34,14,26,6,59,3,449,11,25,,TOR,2025
12.0,Chris Boucher,32.0,PF,50,0,862,0,0,3,91,7,-0.6,4.7,10,10,42,6,42,4,79,9,19,,TOR,2025
13.0,Orlando Robinson,24.0,C,35,8,713,0,0,0,2,98,-6.4,-2.6,17,13,58,9,30,1,167,1,26,,TOR,2025
14.0,A.J. Lawson,24.0,SG,26,2,486,22,55,23,0,0,-3.3,1.1,10,5,14,0,29,0,75,5,12,,TOR,2025
15.0,Kelly Olynyk,33.0,C,24,2,383,0,0,0,0,100,-6.2,-2.1,18,7,33,7,19,1,128,1,4,,TOR,2025
16.0,Bruce Brown,28.0,PG,18,0,353,9,89,2,0,0,-7.6,-3.6,7,10,13,1,14,0,67,3,11,,TOR,2025
17.0,Colin Castleton,24.0,C,11,4,288,0,0,0,43,57,-3.0,1.4,8,6,23,1,9,1,45,2,9,,TOR,2025
18.0,Garrett Temple,38.0,SG,28,0,227,31,51,18,0,0,-5.1,-0.9,3,6,14,0,5,2,76,0,4,,TOR,2025
19.0,Jared Rhoden,25.0,SG,10,2,215,4,46,45,5,0,11.6,16.9,7,0,10,0,12,0,36,1,6,,TOR,2025
20.0,Cole Swider,25.0,SF,8,0,156,0,6,43,51,0,8.0,12.8,4,0,7,0,1,2,4,1,4,,TOR,2025
21.0,Bruno Fernando,26.0,C,17,2,147,0,0,0,0,100,-7.1,-2.9,6,1,12,3,4,0,40,0,7,,TOR,2025
22.0,D.J. Carton,24.0,SG,4,0,33,33,67,0,0,0,16.0,20.5,1,3,1,0,1,0,7,1,2,,TOR,2025
23.0,Ulrich Chomche,19.0,PF,7,0,32,0,0,0,5,96,-42.5,-38.4,1,1,5,0,0,0,5,0,0,,TOR,2025
,Team Totals,,,82,82,19806,20,20,20,20,20,-4.3,0.0,659,325,906,111,823,145,5556,171,484,,TOR,2025
