Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Reggie Jackson,31.0,SG,75,75,2337,76,24,0,0,0,-1.0,-2.9,119,35,64,10,57,24,859,10,38,,LAC,2022
2.0,Terance Mann,25.0,SF,81,33,2317,0,19,61,19,0,1.9,4.1,38,22,57,13,75,17,532,15,44,,LAC,2022
3.0,Luke Kennard,25.0,SG,70,13,1919,21,74,5,0,0,3.8,7.1,37,14,37,6,23,2,353,8,17,6MOY-5,LAC,2022
4.0,Ivica Zubac,24.0,C,76,76,1852,0,0,0,0,100,-3.5,-6.8,36,39,125,23,95,6,288,14,42,,LAC,2022
5.0,Amir Coffey,24.0,SG,69,30,1567,3,53,39,5,0,-0.5,-1.1,18,16,41,4,57,11,307,14,28,,LAC,2022
6.0,Marcus Morris,32.0,PF,54,54,1564,0,7,49,40,4,-4.9,-8.2,32,19,52,8,59,9,284,14,22,,LAC,2022
7.0,Nicolas Batum,33.0,PF,59,54,1463,0,0,0,89,12,-5.1,-8.3,29,2,27,2,16,11,236,3,5,,LAC,2022
8.0,Eric Bledsoe,32.0,PG,54,29,1361,100,0,0,0,0,-1.4,-2.3,63,33,24,10,60,23,550,23,19,,LAC,2022
9.0,Isaiah Hartenstein,23.0,C,68,0,1216,0,0,0,0,100,7.0,9.9,37,19,85,16,63,11,376,17,18,,LAC,2022
10.0,Paul George,31.0,PF,31,31,1077,0,0,40,55,6,4.3,5.7,79,32,25,8,61,11,430,13,29,,LAC,2022
11.0,Brandon Boston Jr.,20.0,SG,51,0,760,12,41,45,2,0,-2.2,-2.9,10,9,20,0,30,2,120,5,26,,LAC,2022
12.0,Serge Ibaka,32.0,C,35,10,538,0,0,0,16,84,-3.0,-3.7,11,11,25,7,13,0,85,3,10,,LAC,2022
13.0,Robert Covington,31.0,PF,23,2,509,0,4,29,66,1,10.2,11.5,12,0,32,5,12,1,57,1,10,,LAC,2022
14.0,Justise Winslow,25.0,PF,37,1,480,0,0,8,72,20,5.2,5.7,20,12,20,3,17,1,128,1,13,,LAC,2022
15.0,Xavier Moon,27.0,SG,10,0,137,96,4,0,0,0,0.7,0.6,4,2,7,0,1,1,63,0,3,,LAC,2022
16.0,Keon Johnson,19.0,SG,15,0,135,45,55,1,0,0,-0.5,-0.7,3,3,14,0,8,3,29,1,4,,LAC,2022
17.0,Rodney Hood,29.0,SF,13,0,128,0,16,61,23,0,9.0,9.1,3,0,2,0,3,1,19,1,0,,LAC,2022
18.0,Norman Powell,28.0,SG,5,2,125,44,56,0,0,0,-5.9,-6.2,3,2,7,1,15,0,33,3,3,,LAC,2022
19.0,Jay Scrubb,21.0,SG,18,0,121,25,60,16,0,0,6.0,6.1,4,2,4,0,3,1,17,2,0,,LAC,2022
20.0,Semi Ojeleye,27.0,PF,10,0,98,0,0,5,95,1,-9.4,-9.8,3,1,3,0,7,1,9,2,3,,LAC,2022
21.0,Wenyen Gabriel,24.0,PF,6,0,46,0,0,0,0,100,-3.0,-3.2,2,0,8,1,2,0,4,0,2,,LAC,2022
22.0,James Ennis III,31.0,SF,2,0,28,0,0,42,58,0,0.4,0.3,0,1,2,0,2,0,0,0,0,,LAC,2022
23.0,Moses Wright,23.0,PF,1,0,1,0,0,0,0,100,16.7,16.5,0,0,0,0,0,0,2,0,0,,LAC,2022
,Team Totals,,,82,82,19779,20,20,20,20,20,0.1,-0.2,563,274,681,117,679,136,4781,150,336,,LAC,2022
