Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Eric Bledsoe,31.0,SG,71,70,2111,36,64,0,0,0,-1.3,-1.9,71,25,58,10,86,26,629,22,26,,NOP,2021
2.0,Brandon Ingram,23.0,SF,61,61,2093,0,10,60,30,0,0.4,2.5,77,50,64,17,131,9,701,34,53,,NOP,2021
3.0,Zion Williamson,20.0,PF,61,61,2026,0,0,1,94,5,1.7,5.6,52,57,72,33,278,2,569,79,131,AS,NOP,2021
4.0,Lonzo Ball,23.0,PG,55,55,1747,93,7,0,0,0,0.8,2.7,78,20,41,16,23,6,717,5,16,,NOP,2021
5.0,Steven Adams,27.0,C,58,58,1605,0,0,0,0,100,-0.2,0.8,25,27,46,19,53,5,256,6,20,,NOP,2021
6.0,Josh Hart,25.0,SF,47,4,1349,0,9,86,5,0,0.1,1.1,24,13,49,6,39,7,264,10,25,,NOP,2021
7.0,Nickeil Alexander-Walker,22.0,SG,46,13,1007,3,86,12,0,0,-2.5,-2.7,41,15,47,3,29,11,233,9,34,,NOP,2021
8.0,Jaxson Hayes,20.0,C,60,3,964,0,0,0,9,91,-1.0,-0.6,14,8,57,11,64,5,85,17,20,,NOP,2021
9.0,Kira Lewis Jr.,19.0,PG,54,0,904,100,0,0,0,0,0.7,1.8,21,3,56,1,20,12,292,2,26,,NOP,2021
10.0,Willy HernangÃ³mez,26.0,C,47,12,846,0,0,0,1,99,-0.1,0.6,14,8,36,7,44,4,120,11,26,,NOP,2021
11.0,Naji Marshall,23.0,SF,32,10,700,0,14,78,7,0,-2.5,-2.5,23,7,37,1,36,3,199,7,14,,NOP,2021
12.0,JJ Redick,36.0,SG,31,0,576,18,81,1,0,0,-4.1,-4.2,9,8,23,6,17,11,88,7,7,,NOP,2021
13.0,James Johnson,33.0,PF,22,11,539,0,2,37,61,0,-7.2,-7.8,7,11,39,5,23,3,112,4,10,,NOP,2021
14.0,Wes Iwundu,26.0,SF,18,1,251,0,51,49,0,0,-10.0,-10.1,6,4,12,1,7,1,17,2,6,,NOP,2021
15.0,NicolÃ² Melli,30.0,PF,22,0,241,0,0,0,72,28,4.7,5.6,3,2,18,1,2,0,65,0,6,,NOP,2021
16.0,Wenyen Gabriel,23.0,PF,21,0,241,0,0,3,97,0,0.4,1.1,6,4,16,3,6,1,28,1,3,,NOP,2021
17.0,Sindarius Thornwell,26.0,SG,14,1,73,26,74,0,0,0,11.7,12.5,2,2,1,0,0,0,9,0,1,,NOP,2021
18.0,Didi Louzada,21.0,SF,3,0,56,0,58,42,0,0,-11.9,-11.5,1,0,2,0,0,0,7,0,1,,NOP,2021
19.0,James Nunnally,30.0,SF,9,0,48,0,49,51,0,0,-7.4,-6.9,2,0,1,0,0,0,7,0,0,,NOP,2021
20.0,Isaiah Thomas,31.0,PG,3,0,48,100,0,0,0,0,5.8,6.4,4,1,1,0,1,2,10,0,1,,NOP,2021
21.0,Will Magnay,22.0,C,1,0,3,0,0,0,0,100,-142.9,-142.4,0,1,0,0,0,0,0,0,0,,NOP,2021
,Team Totals,,,72,72,17428,20,20,20,20,20,-0.6,0.5,480,266,676,140,859,108,4408,216,426,,NOP,2021
